group,child,parent
709,field-effect transistor,transistor
709,p-n-p transistor,transistor
709,n-type semiconductor,semiconductor device
709,p-type semiconductor,semiconductor device
709,microprocessor,semiconductor device
709,memory chip,chip
709,read-only memory chip,memory chip
709,light-emitting diode,diode
709,organic light-emitting diode,light-emitting diode
709,biochip,chip
709,gene chip,biochip
709,thermistor,semiconductor device
710,bow tie,neckwear
710,old school tie,necktie
710,cravat,neckwear
710,black tie,necktie
710,four-in-hand,necktie
710,Windsor tie,necktie
710,white tie,necktie
710,neckcloth,necktie
710,string tie,necktie
710,bolo tie,necktie
710,ascot,necktie
710,necktie,neckwear
711,chronograph,watch
711,digital clock,clock
711,sandglass,hourglass
711,pendulum clock,clock
711,stopwatch,timer
711,egg timer,timer
711,alarm clock,clock
711,wristwatch,watch
711,analog clock,clock
711,digital watch,watch
711,atomic clock,clock
711,water clock,clock
711,system clock,clock
711,time clock,clock
711,turret clock,clock
711,parking meter,timer
711,chronometer,watch
711,caesium clock,atomic clock
711,pendulum watch,watch
711,grandfather clock,clock
711,Big Ben,clock
711,cuckoo clock,clock
711,sundial,clock
711,wall clock,clock
711,stem-winder,watch
711,ammonia clock,clock
711,timepiece,clock
711,hunter,watch
711,clock,timepiece
712,commutation,reprieve
712,pickup,ticket
712,bench warrant,warrant
712,parking ticket,ticket
712,writ of prohibition,writ
712,monition,summons
712,subpoena,summons
712,writ of right,writ
712,search warrant,warrant
712,fieri facias,execution
712,subpoena duces tecum,subpoena
712,writ of detinue,writ
712,ticket,summons
712,writ of election,writ
712,death warrant,warrant
712,divestiture,writ
712,sequestration,writ
712,writ of error,writ
712,writ of election,writ
712,mandamus,writ
712,gag order,court order
712,writ,court order
712,assize,court order
712,certiorari,court order
712,court order,writ
712,habeas corpus,writ
712,scire facias,writ
712,garnishment,attachment
712,citation,summons
712,writ of prohibition,writ
712,speeding ticket,ticket
713,cosmic dust,dust cloud
713,diffuse nebula,nebula
713,planetary nebula,nebula
713,ice fog,fog
713,haze,fog
713,smother,fog
713,cloud,fog
713,fogbank,fog
713,mist,fog
713,pea soup,fog
713,aerosol,mist
713,gun smoke,smoke
713,mushroom,cloud
713,Orion,nebula
713,coma,nebula
714,aim,purpose
714,goal,purpose
714,intention,purpose
714,final cause,purpose
714,end-all,purpose
714,no-goal,purpose
714,cross-purpose,purpose
714,business,purpose
714,will,purpose
714,view,purpose
714,thing,purpose
714,point,purpose
714,grail,purpose
714,mind,purpose
714,bourn,purpose
714,sake,purpose
714,destination,purpose
714,occasions,purpose
715,roller blind,blind
715,theater curtain,curtain
715,Venetian blind,blind
715,window shade,blind
715,frontal,curtain
715,deadlight,shutter
715,shower curtain,curtain
715,window blind,blind
715,winker,shutter
715,blind,curtain
715,safety curtain,curtain
715,portiere,curtain
715,drop curtain,curtain
715,jalousie,shutter
715,festoon,curtain
716,factor,fundamental
716,unknown quantity,parameter
716,etiology,cause
716,intrinsic factor,factor
716,insertional mutagenesis,mutagenesis
716,growth hormone-releasing factor,releasing factor
716,antecedent,cause
716,wild card,unknown quantity
716,producer,factor
717,conservation of mass,conservation
717,conservation of charge,conservation
717,conservation of momentum,conservation
717,conservation of energy,conservation
717,Verner's law,sound law
717,Grimm's law,sound law
717,divine law,law
717,parity,principle
717,reality principle,principle
717,Tao,principle
717,pleasure principle,principle
717,law,dictate
717,fundamentals,rudiment
717,logic,rudiment
717,conservation,principle
718,scorpionfish,scorpaenid
718,lionfish,scorpaenid
718,armored searobin,sea robin
718,tub gurnard,gurnard
718,copper rockfish,rockfish
718,sea robin,scorpaenoid
718,greenling,scorpaenoid
718,kelp greenling,greenling
718,plumed scorpionfish,scorpionfish
718,rockfish,scorpaenoid
718,red rockfish,rockfish
718,painted greenling,greenling
718,stonefish,scorpionfish
718,pogge,poacher
718,northern sea robin,sea robin
718,lingcod,greenling
718,sea raven,sculpin
718,vermillion rockfish,rockfish
718,alligatorfish,scorpionfish
718,bullhead,sculpin
718,lumpsucker,lumpfish
718,grubby,sculpin
718,flying gurnard,gurnard
718,flathead,sculpin
718,snailfish,sculpin
718,miller's-thumb,bullhead
718,lumpfish,sculpin
719,serger,sewing machine
719,low-warp-loom,loom
719,figure loom,loom
719,sewing machine,textile machine
719,spinning wheel,textile machine
719,carpet loom,loom
719,spinning frame,spinning machine
719,loom,textile machine
719,Jacquard loom,loom
719,willow,spinning machine
719,throstle,spinning machine
719,high-warp loom,loom
719,knitting machine,textile machine
719,spinning machine,textile machine
719,spinning jenny,spinning machine
719,handloom,loom
719,power loom,loom
720,epilepsy,brain disorder
720,petit mal epilepsy,type of epilepsy
720,musicogenic epilepsy,type of epilepsy
720,photogenic epilepsy,type of epilepsy
720,cortical epilepsy,type of epilepsy
720,psychomotor epilepsy,type of epilepsy
720,myoclonus epilepsy,type of epilepsy
720,Jacksonian epilepsy,type of epilepsy
720,reflex epilepsy,type of epilepsy
720,posttraumatic epilepsy,type of epilepsy
720,grand mal epilepsy,type of epilepsy
720,procursive epilepsy,type of epilepsy
720,akinetic epilepsy,type of epilepsy
720,tonic epilepsy,type of epilepsy
720,aphasia,brain disorder
720,auditory agnosia,type of agnosia
720,agraphia,type of aphasia
720,global aphasia,type of aphasia
720,nominal aphasia,type of aphasia
720,auditory aphasia,type of aphasia
720,conduction aphasia,type of aphasia
720,transcortical aphasia,type of aphasia
720,Wernicke's aphasia,type of aphasia
720,motor aphasia,type of aphasia
720,visual aphasia,type of aphasia
720,Wernicke's encephalopathy,type of encephalopathy
720,Reye's syndrome,type of brain disorder
720,Creutzfeldt-Jakob disease,type of brain disorder
720,apraxia,brain disorder
720,astereognosis,type of agnosia
720,sensory epilepsy,type of epilepsy
720,status epilepticus,type of epilepsy
720,paralysis agitans,type of brain disorder
720,acataphasia,type of aphasia
720,visual agnosia,type of agnosia
721,contrabassoon,bassoon
721,double-reed instrument,bassoon
721,krummhorn,double-reed instrument
721,musette pipe,double-reed instrument
721,tenoroon,bassoon
721,oboe d'amore,oboe
721,English horn,oboe
721,bassoon,double-reed instrument
721,bombardon,bassoon
721,shawm,double-reed instrument
721,oboe,double-reed instrument
721,heckelphone,bassoon
721,oboe da caccia,oboe
722,soiree,party
722,masquerade,ball
722,wedding reception,reception
722,hen party,bachelorette party
722,stag party,bachelor party
722,musical soiree,soiree
722,garden party,party
722,open house,reception
722,beanfeast,party
722,shower,party
722,dinner,banquet
722,dance,party
722,slumber party,party
722,masked ball,ball
722,housewarming,party
722,shindig,party
722,tea,reception
722,banquet,reception
722,at home,reception
722,ball,party
722,wedding,reception
722,reunion,party
723,background,visual field
723,eye candy,visual percept
723,tableau,visual field
723,view,visual field
723,microscopic field,visual field
723,foreground,visual field
723,exposure,visual percept
723,glimpse,visual percept
723,profile,side view
723,sight,visual percept
723,side view,profile
723,visual percept,visual field
723,field,visual field
723,visual field,field
723,coast,middle distance
723,middle distance,visual field
723,operative field,field
724,strainer,filter
724,riddle,strainer
724,sifter,strainer
724,colander,strainer
724,filter bed,filter
724,filter tip,filter
724,tea-strainer,strainer
724,water filter,filter
724,fuel filter,filter
724,air filter,filter
724,coffee filter,filter
724,sieve,strainer
724,oil filter,filter
724,light filter,filter
724,diatomaceous earth,filter
724,bacteria bed,filter
724,glass wool,filter
724,drain basket,strainer
725,accounting,review
725,debit,entry
725,credit,entry
725,adjusting entry,entry
725,limited audit,financial audit
725,accrual basis,accounting
725,cash basis,accounting
725,audited account,financial audit
725,control account,accounting
725,analytical review,financial audit
725,pooling of interest,accounting
725,inventory,control account
725,payroll,control account
725,entry,register
725,financial audit,review
725,debit side,debit
725,credit side,credit
726,occipital protuberance,protuberance
726,frontal eminence,protuberance
726,snag,jag
726,belly,bulge
726,keel,ridge
726,point,projection
726,nub,projection
726,cusp,point
726,salient,projection
726,convex shape,shape
726,bulge,shape
726,ridge,shape
726,taper,shape
726,tail,shape
726,projection,shape
726,umbo,point
726,head,point
726,raphe,point
726,spur,point
726,widow's peak,point
726,camber,shape
726,entasis,shape
726,palatine raphe,raphe
726,corrugation,shape
726,jag,point
726,node,point
726,mogul,point
726,wart,point
726,tongue,point
726,caput,point
727,San Andreas Fault,strike-slip fault
727,thrust fault,fault
727,rift,fault
727,crack,fault
727,fatigue crack,crack
727,normal fault,fault
727,inclined fault,fault
727,crevasse,rift
727,chink,crack
727,split,fault
727,vent,fault
727,slit,fault
727,Denali Fault,fault
727,chap,crack
728,learner's dictionary,dictionary
728,word finder,dictionary
728,dictionary,wordbook
728,Oxford English Dictionary,dictionary
728,etymological dictionary,dictionary
728,unabridged dictionary,dictionary
728,thesaurus,wordbook
728,gazetteer,wordbook
728,onomasticon,wordbook
728,pocket dictionary,dictionary
728,bilingual dictionary,dictionary
728,glossary,wordbook
728,desk dictionary,dictionary
728,spell-checker,wordbook
729,female offspring,child
729,mother's boy,son
729,mother's daughter,daughter
729,baby,child
729,blue baby,low-birth-weight baby
729,foundling,liveborn infant
729,son,male offspring
729,stepson,stepchild
729,postmature infant,term infant
729,premature baby,low-birth-weight baby
729,Esau,son
729,papoose,nursling
729,child,offspring
729,stepchild,child
729,Junior,son
729,test-tube baby,liveborn infant
729,low-birth-weight baby,neonate
729,stepdaughter,stepchild
729,godchild,child
729,godson,son
729,cherub,child
729,war baby,liveborn infant
729,male offspring,child
729,army brat,child
729,small-for-gestational-age infant,term infant
729,term infant,neonate
729,neonate,liveborn infant
729,nursling,liveborn infant
729,daughter,female offspring
729,stillborn infant,liveborn infant
729,goddaughter,daughter
729,liveborn infant,neonate
730,prime,hour
730,bedtime,night
730,nones,hour
730,lunchtime,mealtime
730,terce,canonical hour
730,dinner time,mealtime
730,vespers,canonical hour
730,small hours,night
730,none,hour
730,closing time,mealtime
730,matins,canonical hour
730,lights-out,bedtime
730,breakfast time,mealtime
730,twilight,sunset
730,midnight,night
730,sext,canonical hour
730,happy hour,mealtime
730,rush hour,hour
730,dawn,sunrise
730,night,twilight
730,spacecraft clock time,clock time
730,early-morning hour,hour
730,late-night hour,hour
730,noon,hour
730,sunset,twilight
731,husk,shell
731,pod,shell
731,pea pod,pod
731,hull,shell
731,nutshell,shell
731,involucre,bract
731,glume,bract
731,cornhusk,husk
731,bracteole,bract
731,spathe,involucre
731,lemma,bract
731,epicalyx,bract
732,maneuver,flight maneuver
732,barrel roll,maneuver
732,bank,flight maneuver
732,clinch,maneuver
732,chandelle,maneuver
732,roll,flight maneuver
732,straight-arm,maneuver
732,outside loop,loop
732,snap roll,roll
732,inside loop,loop
732,vertical bank,bank
732,slip,maneuver
732,loop,flight maneuver
733,putter,golf club
733,driver,metal wood
733,wood,golf club
733,iron,golf club
733,wedge,golf club
733,pitching wedge,wedge
733,sand wedge,wedge
733,driving iron,iron
733,short iron,iron
733,long iron,iron
733,midiron,iron
733,mashie,short iron
733,niblick,wedge
733,mashie niblick,wedge
733,brassie,metal wood
733,spoon,wood
734,refrigeration,cooling
734,freeze,temperature change
734,freeze-drying,freeze
734,heating,temperature change
734,thaw,temperature change
734,boiling,temperature change
734,radiant heating,heating
734,convection,heat dissipation
734,advection,temperature change
734,decoction process,boiling
734,frost,freeze
734,meltdown,overheating
734,overheating,temperature change
734,climate change,global warming
734,temperature change,heat dissipation
734,heat dissipation,cooling
734,global warming,temperature change
734,induction heating,heating
735,pallium,vestment
735,alb,vestment
735,Geneva gown,academic gown
735,soutane,cassock
735,cassock,vestment
735,humeral veil,vestment
735,chasuble,vestment
735,pontifical,vestment
735,academic gown,gown
735,surplice,vestment
736,andante,tempo
736,adagio,tempo
736,largo,tempo
736,allegretto,tempo
736,allegro,tempo
736,intro,passage
736,transition,passage
736,impromptu,passage
736,recitative,passage
736,cadenza,passage
736,phrase,passage
736,ligature,passage
736,riff,passage
736,ground bass,passage
736,ostinato,passage
736,arioso,passage
736,plagal cadence,cadence
737,split,acrobatic stunt
737,somersault,acrobatic stunt
737,tumble,acrobatic stunt
737,headstand,acrobatic stunt
737,back circle,acrobatic stunt
737,flip-flop,acrobatic stunt
737,cartwheel,acrobatic stunt
737,handspring,acrobatic stunt
737,walkover,acrobatic stunt
737,backbend,acrobatic stunt
738,brush,contact
738,relation,contact
738,interaction,contact
738,placement,interplay
738,reciprocity,interplay
738,interplay,relation
738,cross-fertilization,interchange
738,dealings,contact
738,eye contact,contact
738,interchange,relation
738,contact,relation
739,agglomeration,centralization
739,pickup,gather
739,garbage collection,pickup
739,aerophilately,philately
739,haying,harvest
739,tax collection,collection
739,numismatics,collection
739,collation,compilation
739,bottle collection,collection
739,conchology,collection
740,overkill,capability
740,operating capability,capability
740,interoperability,ability
740,ability,fitness
740,sensitivity,fitness
740,fitness,ability
740,associability,ability
740,defensiveness,fitness
740,form,ability
740,lung-power,fitness
740,bunker mentality,fitness
740,competence,ability
740,Midas touch,magical ability
740,sea power,military capability
740,adaptability,pliability
740,perceptiveness,fitness
740,astringency,fitness
740,lycanthropy,magical ability
740,penetration,ability
740,wiggle room,flexibility
740,flexibility,ability
740,magical ability,capability
740,firepower,military capability
740,proficiency,ability
740,voice,ability
740,immunocompetence,fitness
740,defensibility,ability
740,capability,fitness
740,linguistic competence,ability
740,military capability,capability
740,executability,ability
740,envelope,form
740,physical ability,ability
740,contractility,capability
740,totipotency,capacity
741,gum arabic,gum
741,agar,gum
741,gutta-percha,gum
741,gum,exudate
741,exudate,latex
741,latex,gum
741,crepe rubber,rubber
741,rubber,gum
741,hard rubber,rubber
741,foam rubber,rubber
741,cold rubber,rubber
741,Para rubber,rubber
741,cherry-tree gum,gum
741,galbanum,gum
741,eucalyptus gum,gum
741,guar gum,gum
741,kino,gum
741,mesquite gum,gum
741,Senegal gum,gum
741,sterculia gum,gum
741,sweet gum,gum
741,carrageenin,gum
741,ammoniac,gum
741,algin,gum
741,balata,gum
741,chicle,gum
741,conima,gum
741,dragon's blood,gum
741,euphorbium,gum
741,frankincense,gum
741,ghatti,gum
741,opopanax,gum
741,sangapenum,gum
741,tragacanth,gum
742,endocrine gland,gland
742,testis,gonad
742,adrenal gland,endocrine gland
742,ovary,gonad
742,pineal gland,endocrine gland
742,pars distilis,adrenal cortex
742,islands of Langerhans,endocrine gland
742,adrenal medulla,adrenal gland
742,pituitary,endocrine gland
742,ovotestis,gonad
742,corpus luteum,ovary
742,thymus gland,endocrine gland
742,prostate gland,endocrine gland
742,posterior pituitary,pituitary
742,anterior pituitary,pituitary
742,cobblers,undescended testis
742,thyroid gland,endocrine gland
742,parathyroid gland,endocrine gland
742,pars intermedia,anterior pituitary
743,X-raying,imaging technique
743,fluoroscopy,imaging technique
743,radioscopy,imaging technique
743,sonography,imaging technique
743,computerized tomography,imaging technique
743,functional magnetic resonance imaging,imaging technique
743,positron emission tomography,imaging technique
743,magnetic resonance imaging,imaging technique
743,blood-oxygenation level dependent functional magnetic resonance imaging,functional magnetic resonance imaging
743,A-scan ultrasonography,sonography
743,B-scan ultrasonography,sonography
744,sannyasi,moocher
744,beggarwoman,beggar
744,panhandler,beggar
744,starveling,beggar
744,schnorrer,beggar
744,beggarman,beggar
744,pauper,beggar
744,Lazarus,beggar
744,derelict,beggar
745,questioning,interrogation
745,interview,questioning
745,cross-examination,questioning
745,deposition,questioning
745,direct examination,questioning
745,redirect examination,questioning
745,inquisition,questioning
745,third degree,questioning
745,job interview,interview
745,telephone interview,interview
745,challenge,questioning
745,debriefing,questioning
745,catechism,questioning
745,question,challenge
745,interrogation,questioning
746,cost-benefit analysis,analysis
746,resolution,analysis
746,systems analysis,analysis
746,elimination,breakdown
746,reductionism,breakdown
746,factorization,breakdown
746,analysis,breakdown
746,diagonalization,breakdown
746,dissection,breakdown
746,trend analysis,analysis
746,breakdown,analysis
747,pyrethrum,insecticide
747,Paris green,arsenical
747,lead arsenate,arsenical
747,Malathion,organophosphate
747,parathion,organophosphate
747,dichlorodiphenyltrichloroethane (DDT),organophosphate
747,lindane,organophosphate
747,chlorpyrifos,organophosphate
747,rotenone,insecticide
747,sheep dip,pesticide
747,Kwell,scabicide
747,spray,pesticide
747,larvacide,insecticide
747,pediculicide,scabicide
747,acaricide,insecticide
747,phosphine,insecticide
748,aromatic hydrocarbon,hydrocarbon
748,naphtha,hydrocarbon
748,benzene,aromatic hydrocarbon
748,octane,hydrocarbon
748,gasohol,gasoline
748,chloroprene,aromatic compound
748,aromatic compound,hydrocarbon
748,leaded gasoline,gasoline
748,liquefied petroleum gas,hydrocarbon
748,pyrene,aromatic compound
748,gas oil,hydrocarbon
748,chlorobenzene,aromatic compound
748,unleaded gasoline,gasoline
748,gasoline,hydrocarbon
748,indene,aromatic compound
748,beta-carotene,provitamin
748,paraffin,hydrocarbon
748,terpene,aromatic compound
748,ethane,hydrocarbon
748,limonene,terpene
748,coal tar,hydrocarbon
748,dioxin,aromatic compound
748,bitumen,hydrocarbon
748,kerosene,hydrocarbon
748,cymene,terpene
748,pitch,hydrocarbon
748,benzene formula,benzene
748,butadiene,hydrocarbon
748,naphthalene,aromatic hydrocarbon
748,provitamin A,provitamin
749,partial eclipse,eclipse
749,lunar eclipse,eclipse
749,solar eclipse,eclipse
749,annular eclipse,solar eclipse
749,total eclipse,solar eclipse
749,eclipse,interruption
749,dislocation,interruption
749,interruption,suspension
749,suspension,interruption
749,resolution,punctuation
749,punctuation,interruption
749,defervescence,remission
749,remission,resolution
750,ghastliness,frightfulness
750,harshness,gruffness
750,nastiness,unpleasantness
750,awfulness,unpleasantness
750,offensiveness,unpleasantness
750,blatancy,unpleasantness
750,frightfulness,unpleasantness
750,loathsomeness,unpleasantness
750,hatefulness,unpleasantness
750,beastliness,unpleasantness
751,sour grapes,condescension
751,mud,smear
751,denigration,detraction
751,character assassination,defamation
751,ethnic slur,smear
751,aspersion,detraction
751,libel,defamation
751,slander,defamation
751,smear word,smear
751,name calling,smear
751,cold water,smear
751,defamation,smear
751,disparagement,defamation
751,condescension,detraction
751,name,smear
751,detraction,smear
752,pretender,claimant
752,aspirant,job candidate
752,bidder,solicitor
752,fundraiser,solicitor
752,postulant,petitioner
752,applicant,job candidate
752,petitioner,claimant
752,submitter,applicant
752,besieger,probable
752,possible,probable
752,material,submitter
753,soap bubble,bubble
753,shaving foam,foam
753,spume,foam
753,foam,soapsuds
753,shaving cream,foam
753,air bubble,bubble
753,white water,foam
753,lather,foam
753,head,foam
754,sewer,stitcher
754,garmentmaker,sewer
754,dressmaker,garmentmaker
754,sewing-machine operator,stitcher
754,tailor,sewer
754,embroiderer,sewer
754,embroideress,embroiderer
754,knitter,sewer
754,cloakmaker,garmentmaker
754,tucker,sewer
754,baster,sewer
754,fitter,sewer
754,edger,sewer
754,outfitter,garmentmaker
754,Ross,tailor
754,needleworker,sewer
755,crosscut saw,saw
755,hacksaw,saw
755,pitsaw,saw
755,ripsaw,saw
755,handsaw,saw
755,compass saw,saw
755,folding saw,saw
755,pruning saw,saw
755,bucksaw,saw
755,keyhole saw,saw
755,crown saw,saw
755,backsaw,saw
755,two-handed saw,saw
755,coping saw,saw
755,bill,saw
755,pruner,saw
756,rug,floor cover
756,doormat,mat
756,red carpet,carpet
756,scatter rug,rug
756,shag rug,rug
756,Wilton,carpet
756,stair-carpet,carpet
756,hearthrug,rug
756,prayer rug,rug
756,Kurdistan,rug
756,flying carpet,rug
756,runner,rug
756,numdah,rug
756,broadloom,carpet
756,parquetry,floor cover
756,drugget,floor cover
756,Brussels carpet,carpet
756,rya,rug
757,pollen,spore
757,endospore,spore
757,microspore,spore
757,oospore,spore
757,basidiospore,spore
757,ascospore,spore
757,zygospore,spore
757,tetraspore,spore
757,chlamydospore,spore
757,zoospore,spore
757,resting spore,spore
757,megaspore,spore
757,conidium,spore
757,carpospore,spore
757,teliospore,spore
757,pollinium,pollen
757,aeciospore,spore
757,agamete,spore
757,ragweed pollen,pollen
757,fern seed,spore
758,acrophobia,phobia
758,agoraphobia,phobia
758,ailurophobia,phobia
758,algophobia,phobia
758,androphobia,phobia
758,aquaphobia,phobia
758,arachnophobia,phobia
758,astraphobia,phobia
758,automysophobia,phobia
758,cynophobia,phobia
758,claustrophobia,phobia
758,cryophobia,phobia
758,cyberphobia,phobia
758,entomophobia,phobia
758,gynophobia,phobia
758,hypnophobia,phobia
758,hydrophobia,phobia
758,lepidophobia,phobia
758,mysophobia,phobia
758,musophobia,phobia
758,neophobia,phobia
758,nyctophobia,phobia
758,phonophobia,phobia
758,phobia,simple phobia
758,phobophobia,phobia
758,pyrophobia,phobia
758,school phobia,phobia
758,satanophobia,phobia
758,social phobia,phobia
758,taphephobia,phobia
758,thanatophobia,phobia
758,traumatophobia,phobia
758,triskaidekaphobia,phobia
758,xenophobia,phobia
758,zoophobia,phobia
758,acarophobia,phobia
759,Indian trail,trail
759,horse-trail,trail
759,mountain trail,trail
759,track,trail
759,deer trail,trail
759,cattle trail,trail
759,Santa Fe Trail,trail
759,Iditarod Trail,trail
759,ski run,trail
759,Chisholm Trail,trail
759,portage,trail
759,piste,trail
760,omega-3 fatty acid,polyunsaturated fatty acid
760,omega-6 fatty acid,polyunsaturated fatty acid
760,linoleic acid,omega-6 fatty acid
760,linolenic acid,omega-3 fatty acid
760,alpha-linolenic acid,omega-3 fatty acid
760,eicosapentaenoic acid,omega-3 fatty acid
760,docosahexaenoic acid,omega-3 fatty acid
760,ricinoleic acid,monounsaturated fatty acid
760,eleostearic acid,polyunsaturated fatty acid
760,oleic acid,monounsaturated fatty acid
760,unsaturated fatty acid,fatty acid
760,elaidic acid,monounsaturated fatty acid
