group,child,parent
709,memory chip,chip
709,gene chip,biochip
709,read-only memory chip,memory chip
710,neckcloth,neckwear
710,four-in-hand,necktie
710,string tie,necktie
710,cravat,necktie
710,bolo tie,necktie
710,black tie,necktie
710,bow tie,necktie
710,white tie,necktie
710,Windsor tie,necktie
710,ascot,necktie
710,old school tie,necktie
711,hourglass,timer
711,alarm clock,clock
711,egg timer,timer
711,wristwatch,watch
711,pendulum watch,watch
711,system clock,clock
711,turret clock,clock
711,pocket watch,watch
711,water clock,clock
711,parking meter,timer
711,chronograph,timer
711,analog clock,clock
711,digital clock,clock
711,atomic clock,clock
711,pendulum clock,clock
711,digital watch,watch
711,clock,timepiece
711,sundial,timepiece
711,wall clock,clock
711,stopwatch,timer
711,time clock,clock
711,analog watch,watch
711,watch,timepiece
711,stem-winder,watch
711,electric clock,clock
711,cuckoo clock,clock
711,caesium clock,clock
711,Big Ben,clock
711,sandglass,timer
711,and grandfather clock,clock.
712,court order,writ of detinue
712,writ of election,writ
712,sequestration,court order
712,warrant,court order
712,execution,court order
712,bench warrant,warrant
712,fieri facias,court order
712,citation,court order
712,reprieve,court order
712,scire facias,court order
712,certiorari,court order
712,garnishment,court order
712,writ of prohibition,writ
712,parking ticket,ticket
712,monition,court order
712,search warrant,warrant
712,habeas corpus,court order
712,pickup,ticket
712,summons,court order
712,commutation,court order
712,interdict,court order
712,attachment,court order
712,cachet,court order
712,assize,court order
712,venire facias,court order
712,divestiture,court order
712,death warrant,court order
712,mandamus,court order
712,speeding ticket,ticket
712,gag order,court order
712,subpoena duces tecum,subpoena
712,pardon,court order
712,writ of right,writ
712,writ of error,writ
712,subpoena,court order
713,nebula,cloud
713,dust cloud,nebula
713,diffuse nebula,nebula
713,planetary nebula,nebula
713,cosmic dust,dust cloud
713,coma,nebula
713,ice fog,fog
713,fog,haze
713,pea soup,fog
713,haze,smother
713,mist,haze
713,fogbank,fog
713,aerosol,haze
713,gun smoke,smoke
713,mushroom,nebula
713,smoke,haze
714,aim,goal
714,goal,purpose
714,view,point
714,bourn,destination
714,mind,intention
714,occasion,purpose
714,final cause,purpose
714,will,intention
714,end-all,purpose
714,sake,purpose
714,thing,purpose
714,business,purpose
714,cross-purpose,purpose
714,grail,purpose
714,no-goal,purpose
714,purpose,goal
715,blind,curtain
715,curtain,window shade
715,safety curtain,curtain
715,portiere,curtain
715,festoon,curtain
715,frontal,curtain
715,jalousie,window blind
715,roller blind,window blind
715,window blind,blind
715,deadlight,window shade
715,shower curtain,curtain
715,drop curtain,curtain
715,winker,curtain
715,theater curtain,curtain
715,shutter,window blind
715,window shade,curtain
715,Venetian blind,window blind
716,intrinsic factor,factor
716,mutagenesis,parameter
716,unknown quantity,wild card
716,producer,factor
716,insertional mutagenesis,mutagenesis
716,etiology,cause
716,antecedent,fundamental
716,releasing factor,factor
716,growth hormone-releasing factor,releasing factor
716,cause,fundamental
716,factor,parameter
716,parameter,fundamental
717,divine law,law
717,Tao,law
717,Verner's law,sound law
717,Grimm's law,sound law
717,conservation of momentum,conservation
717,conservation of mass,conservation
717,conservation of energy,conservation
717,conservation of charge,conservation
717,reality principle,principle
717,pleasure principle,principle
717,principle,fundamentals
717,dictate,law
717,rudiment,fundamentals
717,insurrectionism,law
717,parity,principle
717,logic,fundamentals
718,scorpionfish,scorpaenoid
718,lingcod,scorpaenoid
718,rockfish,scorpaenoid
718,lumpfish,scorpaenoid
718,painted greenling,greenling
718,kelp greenling,greenling
718,greenling,scorpaenoid
718,red rockfish,rockfish
718,copper rockfish,rockfish
718,vermillion rockfish,rockfish
718,northern sea robin,sea robin
718,armored searobin,sea robin
718,sea raven,sculpin
718,tub gurnard,gurnard
718,flying gurnard,gurnard
718,pogge,poacher
718,grubby,pogge
718,alligatorfish,poacher
718,miller's-thumb,bullhead
718,stonefish,scorpaenid
718,lumpsucker,lumpfish
718,lionfish,"scorpaenid

Note: Some of these relationships are based on common names and may not accurately reflect the exact scientific classifications."
719,handloom,loom
719,low-warp-loom,loom
719,high-warp loom,loom
719,power loom,loom
719,figure loom,loom
719,Jacquard loom,loom
719,carpet loom,loom
719,throstle,spinning machine
719,spinning frame,spinning machine
719,spinning jenny,spinning machine
719,spinning wheel,spinning machine
719,textile machine,spinning machine
719,knitting machine,textile machine
719,willow,textile machine
719,sewing machine,textile machine
719,serger,sewing machine
720,epilepsy,brain disorder
720,petit mal epilepsy,epilepsy
720,grand mal epilepsy,epilepsy
720,status epilepticus,epilepsy
720,motor aphasia,aphasia
720,global aphasia,aphasia
720,visual aphasia,aphasia
720,conduction aphasia,aphasia
720,nominal aphasia,aphasia
720,Wernicke's aphasia,aphasia
720,transcortical aphasia,aphasia
720,auditory aphasia,aphasia
720,myoclonus epilepsy,epilepsy
720,tonic epilepsy,epilepsy
720,akinetic epilepsy,epilepsy
720,procursive epilepsy,epilepsy
720,reflex epilepsy,epilepsy
720,posttraumatic epilepsy,epilepsy
720,sensory epilepsy,epilepsy
720,cortical epilepsy,epilepsy
720,Jacksonian epilepsy,epilepsy
720,Creutzfeldt-Jakob disease,brain disorder
720,Wernicke's encephalopathy,brain disorder
720,Reye's syndrome,brain disorder
720,cerebral palsy,brain disorder
720,aphasia,brain disorder
720,agnosia,brain disorder
720,acataphasia,brain disorder
720,paralysis agitans,brain disorder
720,visual agnosia,agnosia
720,auditory agnosia,agnosia
720,astereognosis,agnosia
720,agraphia,agnosia
720,apraxia,agnosia
720,musicogenic epilepsy,epilepsy
721,oboe,double-reed instrument
721,English horn,oboe
721,musette pipe,oboe
721,oboe da caccia,oboe
721,tenoroon,bassoon
721,contrabassoon,bassoon
721,bombardon,contrabassoon
721,krummhorn,shawm
721,bassoon,double-reed instrument
721,shawm,double-reed instrument
721,heckelphone,bassoon
721,oboe d'amore,oboe
722,gaudy,party
722,shindig,party
722,housewarming,party
722,beanfeast,party
722,dinner,party
722,sociable,party
722,party,gathering
722,reunion,gathering
722,hen party,party
722,musical soiree,soiree
722,levee,reception
722,wedding,reception
722,wedding reception,reception
722,dance,party
722,masked ball,ball
722,bachelor party,party
722,reception,gathering
722,open house,party
722,tea,party
722,at home,party
722,stag party,party
722,slumber party,party
722,soiree,gathering
722,masquerade,ball
722,banquet,dinner
722,garden party,party
722,ball,dance
722,shower,party
723,foreground,visual field
723,background,visual field
723,side view,view
723,middle distance,visual field
723,glimpse,view
723,visual percept,view
723,tableau,view
723,profile,side view
723,operative field,microscopic field
723,eye candy,visual percept
723,coast,view
723,exposure,view
723,field,visual field
724,sifter,sieve
724,colander,strainer
724,filter bed,filter
724,light filter,filter
724,riddle,sieve
724,oil filter,filter
724,fuel filter,filter
724,coffee filter,filter
724,tea-strainer,strainer
724,air filter,filter
724,water filter,filter
724,drain basket,strainer
725,accounting,review
725,financial audit,audit
725,limited audit,audit
725,analytical review,review
725,pooling of interest,limited audit
725,cash basis,accounting
725,accrual basis,accounting
725,control account,account
725,audited account,account
725,debit side,side
725,credit side,side
725,payroll,entry
725,adjusting entry,entry
725,inventory,account
725,entry,account
725,credit,side
725,debit,side
725,register,account
726,nub,projection
726,bulge,projection
726,snag,projection
726,jag,projection
726,spur,projection
726,raphe,ridge
726,keel,ridge
726,ridge,projection
726,umbo,projection
726,caput,projection
726,belly,convex shape
726,convex shape,projection
726,occipital protuberance,projection
726,tongue,projection
726,head,projection
726,point,projection
726,salient,projection
726,palatine raphe,raphe
726,taper,projection
726,frontal eminence,projection
726,tail,projection
726,wart,projection
726,camber,convex shape
726,entasis,convex shape
726,corrugation,ridge
726,widow's peak,projection
727,fault,crack
727,inclined fault,fault
727,thrust fault,fault
727,normal fault,fault
727,strike-slip fault,fault
727,San Andreas Fault,strike-slip fault
727,Denali Fault,strike-slip fault
727,crevasse,crack
727,fatigue crack,crack
727,slit,crack
727,split,crack
727,chink,crack
727,rift,crack
727,vent,crack
727,chap,crack
728,etymological dictionary,dictionary
728,unabridged dictionary,dictionary
728,bilingual dictionary,dictionary
728,Oxford English Dictionary,unabridged dictionary
728,wordbook,dictionary
728,desk dictionary,dictionary
728,pocket dictionary,dictionary
728,learner's dictionary,dictionary
728,thesaurus,wordbook
728,spell-checker,vocabulary tool
728,glossary,wordbook
728,gazetteer,dictionary
728,word finder,vocabulary tool
728,onomasticon,wordbook
728,dictionary,vocabulary
729,godchild,child
729,male offspring,son
729,female offspring,daughter
729,goddaughter,godchild
729,term infant,liveborn infant
729,daughter,child
729,war baby,child
729,stepdaughter,daughter
729,child,baby
729,low-birth-weight baby,premature baby
729,son,male offspring
729,stillborn infant,neonate
729,stepson,son
729,premature baby,low-birth-weight baby
729,neonate,liveborn infant
729,cherub,baby
729,nursling,neonate
729,papoose,baby
729,postmature infant,neonate
729,liveborn infant,baby
729,stepchild,child
729,army brat,war baby
729,Esau,son
729,godson,godchild
729,Junior,son
729,foundling,child
729,small-for-gestational-age infant,low-birth-weight baby
729,mother's daughter,daughter
729,blue baby,low-birth-weight baby
729,mother's boy,son
730,noon,clock time
730,prime,canonical hour
730,nones,canonical hour
730,matins,canonical hour
730,compline,canonical hour
730,sext,canonical hour
730,terce,canonical hour
730,vespers,canonical hour
730,breakfast time,mealtime
730,lunchtime,mealtime
730,dinnertime,mealtime
730,lights-out,bedtime
730,bedtime,night
730,early-morning hour,hour
730,rush hour,hour
730,small hours,hour
730,happy hour,hour
730,closing time,hour
730,late-night hour,hour
730,zero hour,hour
730,prime time,hour
730,spacecraft clock time,clock time
730,clock time,hour
730,night,hour
730,night,twilight
730,dawn,twilight
730,sunset,twilight
730,twilight,night
731,spathe,bract
731,glume,lemma
731,husk,bract
731,epicalyx,bract
731,involucre,bract
731,pod,pea pod
731,nutshell,shell
731,bracteole,bract
731,hull,husk
731,cornhusk,husk
732,roll,flight maneuver
732,loop,flight maneuver
732,slip,flight maneuver
732,bank,flight maneuver
732,chandelle,flight maneuver
732,maneuver,flight maneuver
732,clinch,flight maneuver
732,straight-arm,flight maneuver
732,snap roll,flight maneuver
732,barrel roll,flight maneuver
732,inside loop,loop
732,vertical bank,bank
732,outside loop,loop
733,driver,golf club
733,wood,golf club
733,iron,golf club
733,putter,golf club
733,wedge,golf club
733,mashie,iron
733,brassie,wood
733,long iron,iron
733,sand wedge,wedge
733,metal wood,wood
733,pitching wedge,wedge
733,short iron,iron
733,spoon,wood
733,midiron,iron
733,driving iron,iron
733,niblick,iron
733,mashie niblick,iron
734,global warming,climate change
734,freeze-drying,thaw
734,freeze,temperature change
734,radiant heating,heating
734,melting,temperature change
734,freeze-drying,temperature change
734,heat dissipation,cooling
734,refrigeration,cooling
734,convection,heat dissipation
734,thaw,temperature change
734,freezing,temperature change
734,freeze-drying,freeze
734,boiling,temperature change
734,heating,temperature change
734,freeze,freeze-drying
734,radiant heating,heat dissipation
734,freeze-drying,freeze
734,freeze,thaw
734,freeze-drying,freeze
734,freeze,freeze-drying
734,freeze,freeze-drying
734,freeze,freeze-drying
734,freeze,freeze-drying
734,freeze,freeze-drying
734,freeze,freeze-drying
735,academic gown,gown
735,soutane,cassock
735,pontifical,vestment
735,alb,vestment
735,surplice,vestment
735,Geneva gown,gown
735,humeral veil,vestment
735,cassock,vestment
735,chasuble,vestment
735,pallium,vestment
735,vestment,gown
736,intro,passage
736,transition,passage
736,impromptu,passage
736,cadence,phrase
736,cadenza,passage
736,ground bass,passage
736,arioso,recitative
736,ostinato,riff
736,ligature,phrase
736,phrase,passage
736,recitative,passage
736,plagal cadence,cadence
736,andante,tempo
736,largo,tempo
736,allegretto,tempo
736,allegro,tempo
736,adagio,tempo
737,tumble,flip-flop
737,back circle,flip-flop
737,walkover,acrobatic stunt
737,handspring,acrobatic stunt
737,backbend,acrobatic stunt
737,cartwheel,acrobatic stunt
737,flip-flop,somersault
737,somersault,acrobatic stunt
737,headstand,acrobatic stunt
737,split,acrobatic stunt
738,brush,contact
738,eye contact,contact
738,interchange,contact
738,interplay,interaction
738,cross-fertilization,interaction
738,placement,contact
738,relation,contact
738,interaction,contact
738,reciprocity,interaction
738,dealings,contact
738,contact,placement
739,numismatics,collection
739,aerophilately,philately
739,conchology,collection
739,collation,compilation
739,centralization,collection
739,tax collection,collection
739,garbage collection,collection
739,pickup,collection
739,bottle collection,collection
739,harvest,gather
739,gather,collection
739,haying,gather
739,agglomeration,collection
740,executability,capability
740,defensibility,capability
740,firepower,military capability
740,lycanthropy,magical ability
740,adaptability,capability
740,overkill,firepower
740,perceptiveness,sensitivity
740,wiggle room,flexibility
740,linguistic competence,competence
740,envelope,form
740,capability,ability
740,penetration,capability
740,operating capability,capability
740,bunker mentality,defensiveness
740,voice,physical ability
740,flexibility,ability
740,antenna,sensitivity
740,associability,sensitivity
740,physical ability,ability
740,astringency,sensitivity
740,defensiveness,sensitivity
740,military capability,capability
740,ability,fitness
740,fitness,physical ability
740,sea power,military capability
740,interoperability,capability
740,capacity,ability
740,totipotency,capacity
740,lung-power,physical ability
740,immunocompetence,competence
740,competence,proficiency
740,magical ability,ability
740,sensitivity,proficiency
740,contractility,physical ability
740,pliability,flexibility
740,form,capability
740,proficiency,ability
740,Midas touch,magical ability
741,gum arabic,gum
741,gum butea,gum
741,crepe rubber,rubber
741,eucalyptus gum,gum
741,carrageenin,gum
741,mesquite gum,gum
741,cherry-tree gum,gum
741,gutta-percha,gum
741,Senegal gum,gum
741,algin,gum
741,tragacanth,gum
741,guar gum,gum
741,sterculia gum,gum
741,kino,gum
741,ammoniac,gum
741,balata,gum
741,chicle,gum
741,foam rubber,rubber
741,hard rubber,rubber
741,cold rubber,rubber
741,Para rubber,rubber
741,latex,gum
741,sweet gum,gum
741,exudate,gum
741,ghatti,gum
741,opopanax,gum
741,galbanum,gum
741,frankincense,gum
741,dragon's blood,gum
741,sangapenum,gum
741,mucilage,gum
741,agar,gum
741,rubber,gum
741,euphorbium,gum
741,conima,gum
742,ovotestis,gonad
742,pituitary,endocrine gland
742,cobblers,gonad
742,parathyroid gland,endocrine gland
742,pineal gland,endocrine gland
742,ovary,gonad
742,thyroid gland,endocrine gland
742,adrenal medulla,endocrine gland
742,pars distilis,endocrine gland
742,undescended testis,testis
742,adrenal cortex,endocrine gland
742,posterior pituitary,pituitary
742,adrenal gland,endocrine gland
742,corpus luteum,ovary
742,anterior pituitary,pituitary
742,pars intermedia,endocrine gland
742,thymus gland,endocrine gland
742,prostate gland,endocrine gland
742,testis,gonad
742,islands of Langerhans,endocrine gland
743,fluoroscopy,imaging technique
743,X-raying,imaging technique
743,sonography,imaging technique
743,imaging,technique
743,computerized tomography,imaging technique
743,magnetic resonance imaging,imaging technique
743,B-scan ultrasonography,sonography
743,A-scan ultrasonography,sonography
743,positron emission tomography,imaging technique
743,functional magnetic resonance imaging,magnetic resonance imaging
743,blood-oxygenation level dependent functional magnetic resonance imaging,functional magnetic resonance imaging
743,radioscopy,imaging technique.
744,schnorrer,moocher
744,derelict,beggar
744,panhandler,beggar
744,beggarwoman,beggar
744,sannyasi,beggar
744,Lazarus,beggar
744,beggarman,beggar
744,starveling,beggar
744,pauper,beggar
745,questioning,interrogation
745,interview,questioning
745,debriefing,interview
745,direct examination,interview
745,telephone interview,interview
745,cross-examination,questioning
745,redirect examination,interview
745,job interview,interview
745,deposition,interview
745,challenge,question
745,catechism,questioning
745,third degree,interrogation
745,inquisition,interrogation
746,dissection,analysis
746,resolution,analysis
746,factorization,breakdown
746,trend analysis,analysis
746,cost-benefit analysis,analysis
746,systems analysis,analysis
746,diagonalization,breakdown
746,reductionism,breakdown
746,breakdown,elimination
746,elimination,reductionism
747,phosphine,insecticide
747,rotenone,insecticide
747,parathion,organophosphate
747,sheep dip,insecticide
747,scabicide,pediculicide
747,acaricide,insecticide
747,lead arsenate,arsenical
747,Paris green,arsenical
747,dichlorodiphenyltrichloroethane (DDT),organophosphate
747,chlorpyrifos,organophosphate
747,pesticide,larvacide
747,lindane,organophosphate
747,Malathion,organophosphate
748,ethane,hydrocarbon
748,butadiene,hydrocarbon
748,dioxin,aromatic compound
748,benzene,aromatic hydrocarbon
748,gas oil,hydrocarbon
748,octane,hydrocarbon
748,leaded gasoline,gasoline
748,paraffin,bitumen
748,provitamin,provitamin A
748,beta-carotene,provitamin A
748,terpene,aromatic hydrocarbon
748,limonene,terpene
748,cymene,terpene
748,chlorobenzene,aromatic compound
748,napalm,gasoline
748,liquefied petroleum gas,gas oil
748,gasohol,gasoline
748,unleaded gasoline,gasoline
748,kerosene,gas oil
748,indene,aromatic hydrocarbon
748,naphthalene,aromatic hydrocarbon
748,coal tar,pitch
748,bitumen,pitch
748,pitch,coal tar
748,aromatic compound,aromatic hydrocarbon
748,benzene formula,benzene
748,pyrene,aromatic hydrocarbon
748,naphtha,gas oil
748,chloroprene,aromatic compound
749,solar eclipse,total eclipse
749,partial eclipse,eclipse
749,annular eclipse,eclipse
749,lunar eclipse,eclipse
749,interruption,suspension
749,dislocation,suspension
749,suspension,interruption
749,resolution,remission
749,remission,resolution
749,eclipse,interruption
749,defervescence,remission
749,punctuation,interruption
749,total eclipse,eclipse
750,hatefulness,nastiness
750,ghastliness,frightfulness
750,offensiveness,nastiness
750,unpleasantness,nastiness
750,gruffness,harshness
750,beastliness,nastiness
750,loathsomeness,nastiness
750,blatancy,harshness
750,harshness,nastiness
750,awfulness,nastiness
750,frightfulness,nastiness
751,slander,defamation
751,libel,defamation
751,character assassination,defamation
751,detraction,defamation
751,denigration,defamation
751,smear,defamation
751,name calling,defamation
751,aspersion,defamation
751,ethnic slur,slander
751,sour grapes,disparagement
751,mud,smear
751,cold water,smear word
751,condescension,smear word
751,name,smear word
752,postulant,job candidate
752,bidder,submitter
752,possible,probable
752,besieger,claimant
752,Pretender,claimant
752,aspirant,job candidate
752,solicitor,fundraiser
752,material,possible
752,applicant,job candidate
752,petitioner,claimant
752,claimant,job candidate
752,probable,possible
753,soap bubble,bubble
753,shaving foam,foam
753,bubble,air bubble
753,lather,foam
753,foam,white water
753,soapsuds,foam
753,spume,foam
753,shaving cream,foam
753,head,foam
754,tailor,dressmaker
754,embroideress,needleworker
754,cloakmaker,garmentmaker
754,knitter,needleworker
754,fitter,tailor
754,embroiderer,needleworker
754,edger,sewer
754,stitcher,sewer
754,outfitter,garmentmaker
754,baster,sewer
754,sewer,needleworker
754,needleworker,sewer
754,dressmaker,garmentmaker
754,garmentmaker,needleworker
754,sewing-machine operator,sewer
754,Ross,tailor
754,tucker,sewer
755,crosscut saw,saw
755,compass saw,saw
755,pitsaw,saw
755,handsaw,saw
755,hacksaw,saw
755,ripsaw,saw
755,buck saw,saw
755,folding saw,saw
755,crown saw,saw
755,keyhole saw,handsaw
755,pruning saw,saw
755,coping saw,saw
755,bill,pruning saw
755,two-handed saw,saw
755,backsaw,saw
755,pruner,saw
756,rug,floor cover
756,carpet,floor cover
756,mat,floor cover
756,runner,floor cover
756,scatter rug,rug
756,hearthrug,rug
756,stair-carpet,carpet
756,red carpet,carpet
756,flying carpet,carpet
756,Brussels carpet,carpet
756,doormat,mat
756,numdah,rug
756,Kurdistan,rug
756,rya,rug
756,broadloom,carpet
756,drugget,floor cover
756,shag rug,rug
756,parquetry,floor cover
756,Wilton,carpet
756,prayer rug,rug
757,pollinium,pollen
757,microspore,spore
757,chlamydospore,spore
757,spore,zoospore
757,spore,ragweed pollen
757,spore,zygospore
757,spore,ascospore
757,spore,fern seed
757,spore,resting spore
757,spore,oospore
757,spore,endospore
757,spore,tetraspore
757,spore,megaspore
757,spore,carpospore
757,spore,aeciospore
757,spore,agamete
757,spore,basidiospore
757,spore,conidium
757,spore,teliospore
758,traumatophobia,phobia
758,automysophobia,phobia
758,hypnophobia,phobia
758,agoraphobia,phobia
758,social phobia,phobia
758,musophobia,phobia
758,mysophobia,phobia
758,hydrophobia,phobia
758,cynophobia,phobia
758,cyberphobia,phobia
758,zoophobia,phobia
758,phonophobia,phobia
758,photophobia,phobia
758,satanophobia,phobia
758,acarophobia,phobia
758,arachnophobia,phobia
758,phobophobia,phobia
758,lepidophobia,phobia
758,taphephobia,phobia
758,ailurophobia,phobia
758,thanatophobia,phobia
758,entomophobia,phobia
758,acrophobia,phobia
758,androphobia,phobia
758,triskaidekaphobia,phobia
758,gynophobia,phobia
758,cryophobia,phobia
758,simple phobia,phobia
758,xenophobia,phobia
758,pyrophobia,phobia
758,claustrophobia,phobia
758,nyctophobia,phobia
758,algophobia,phobia
758,aquaphobia,phobia
758,astraphobia,phobia
758,neophobia,phobia
758,school phobia,phobia.
759,Indian trail,trail
759,mountain trail,trail
759,Santa Fe Trail,trail
759,horse-trail,trail
759,track,trail
759,Iditarod Trail,trail
759,Chisholm Trail,trail
759,ski run,trail
759,portage,trail
759,cattle trail,trail
759,deer trail,trail
759,piste,trail
760,oleic acid,monounsaturated fatty acid
760,elaidic acid,monounsaturated fatty acid
760,linoleic acid,omega-6 fatty acid
760,omega-6 fatty acid,polyunsaturated fatty acid
760,omega-3 fatty acid,polyunsaturated fatty acid
760,eicosapentaenoic acid,omega-3 fatty acid
760,unsaturated fatty acid,fatty acid
760,docosahexaenoic acid,omega-3 fatty acid
760,ricinoleic acid,fatty acid
760,linolenic acid,omega-3 fatty acid
760,alpha-linolenic acid,linolenic acid
760,eleostearic acid,fatty acid
