group,child,parent
711,parking meter,timepiece
711,Big Ben,clock
711,watch,timepiece
711,pendulum clock,clock
711,time clock,clock
711,grandfather clock,clock
711,chronograph,clock
711,wall clock,clock
711,turret clock,clock
711,stopwatch,timer
711,caesium clock,clock
711,timer,timepiece
711,stem-winder,watch
711,ammonia clock,clock
711,sandglass,timepiece
711,egg timer,timer
711,hunter,pocket watch
711,water clock,timepiece
711,system clock,clock
711,pendulum watch,watch
711,sundial,timepiece
711,digital watch,watch
712,speeding ticket,ticket
712,pardon,reprieve
712,search warrant,warrant
712,subpoena,court order
712,writ of right,writ
712,commutation,pardon
712,bench warrant,warrant
712,execution,death warrant
712,writ of error,writ
712,subpoena duces tecum,subpoena
712,fieri facias,writ
712,mandamus,writ
712,reprieve,pardon
712,writ of prohibition,writ
712,divestiture,execution
712,writ of election,writ
712,summons,court order
712,monition,court order
712,cachet,warrant
712,writ of detinue,writ
712,scire facias,writ
712,sequestration,execution
712,garnishment,execution
712,writ of right,writ
712,habeas corpus,writ
712,certiorari,writ
712,ticket,citation
712,parking ticket,ticket
712,interdict,court order
713,haze,diffuse nebula
713,mushroom,cloud
713,smother,haze
713,gun smoke,smoke
713,cosmic dust,dust cloud
713,fog,mist
713,mist,aerosol
713,aerosol,cloud
713,dust cloud,nebula
713,nebula,cloud
713,smoke,haze
713,fogbank,fog
713,pea soup,fog
713,Orion,nebula
713,planetary nebula,nebula
713,coma,mist
713,cloud,aerosol
713,ice fog,fog
714,goal,purpose
714,aim,goal
714,mind,intention
714,final cause,purpose
714,view,purpose
714,destination,goal
714,point,purpose
714,sake,purpose
714,business,purpose
714,cross-purpose,purpose
714,thing,purpose
714,will,intention
714,bourn,destination
714,grail,goal
714,occasions,purpose
714,no-goal,purpose
714,end-all,goal
715,window shade,blind
715,winker,blind
715,shower curtain,curtain
715,roller blind,blind
715,deadlight,blind
715,Venetian blind,blind
715,jalousie,blind
715,theater curtain,curtain
715,drop curtain,curtain
715,safety curtain,curtain
715,frontal,curtain
715,shutter,blind
715,window blind,blind
715,portiere,curtain
715,festoon,curtain
716,cause,fundamental
716,etiology,cause
716,factor,parameter
716,growth hormone-releasing factor,releasing factor
716,intrinsic factor,releasing factor
716,producer,factor
716,antecedent,cause
716,mutagenesis,fundamental
716,insertional mutagenesis,mutagenesis
716,wild card,unknown quantity
716,releasing factor,factor
717,conservation of charge,conservation
717,principle,dictate
717,divine law,dictate
717,Grimm's law,sound law
717,Verner's law,sound law
717,parity,principle
717,rudiment,fundamental
717,logic,fundamental
717,law,principle
717,conservation of momentum,conservation
717,insurrectionism,principle
717,conservation of mass,conservation
717,conservation of energy,conservation
717,pleasure principle,principle
717,Tao,principle
717,reality principle,principle
718,sculpin,scorpaenoid
718,lumpsucker,scorpaenoid
718,bullhead,scorpaenoid
718,kelp greenling,greenling
718,northern sea robin,sea robin
718,lionfish,scorpionfish
718,grubby,scorpaenid
718,flathead,scorpaenid
718,painted greenling,greenling
718,sea raven,scorpaenid
718,armored searobin,sea robin
718,poacher,scorpaenid
718,vermillion rockfish,rockfish
718,lingcod,greenling
718,stonefish,scorpionfish
718,snailfish,scorpaenoid
718,red rockfish,rockfish
718,pogge,scorpaenoid
718,copper rockfish,rockfish
718,tub gurnard,gurnard
718,lumpfish,scorpaenoid
718,flying gurnard,gurnard
718,plumed scorpionfish,scorpionfish
718,miller's-thumb,scorpaenoid
718,gurnard,scorpaenoid
718,rosefish,scorpaenoid
718,scorpaenid,scorpaenoid
718,rockfish,scorpaenoid
719,loom,textile machine
719,high-warp loom,loom
719,handloom,loom
719,sewing machine,textile machine
719,spinning machine,textile machine
719,spinning jenny,spinning machine
719,low-warp loom,loom
719,figure loom,loom
719,serger,sewing machine
719,spinning frame,spinning machine
719,spinning wheel,spinning machine
719,throstle,spinning machine
719,willow,textile machine
719,power loom,loom
719,Jacquard loom,loom
719,carpet loom,loom
719,knitting machine,textile machine
720,epilepsy,brain disorder
720,status epilepticus,epilepsy
720,myoclonus epilepsy,epilepsy
720,akinetic epilepsy,epilepsy
720,psychomotor epilepsy,epilepsy
720,petit mal epilepsy,epilepsy
720,reflex epilepsy,epilepsy
720,cortical epilepsy,epilepsy
720,photogenic epilepsy,epilepsy
720,procursive epilepsy,epilepsy
720,posttraumatic epilepsy,epilepsy
720,grand mal epilepsy,epilepsy
720,tonic epilepsy,epilepsy
720,musicogenic epilepsy,epilepsy
720,Jacksonian epilepsy,epilepsy
720,agraphia,aphasia
720,nominal aphasia,aphasia
720,visual aphasia,aphasia
720,motor aphasia,aphasia
720,global aphasia,aphasia
720,Wernicke's aphasia,aphasia
720,transcortical aphasia,aphasia
720,conduction aphasia,aphasia
720,auditory aphasia,aphasia
720,nominal aphasia,aphasia
720,visual agnosia,agnosia
720,auditory agnosia,agnosia
720,astereognosis,agnosia
720,Wernicke's encephalopathy,brain disorder
720,Reye's syndrome,brain disorder
720,Creutzfeldt-Jakob disease,brain disorder
720,paralysis agitans,brain disorder
720,cerebral palsy,brain disorder
720,apraxia,brain disorder
721,oboe da caccia,oboe
721,oboe d'amore,oboe
721,English horn,oboe
721,double-reed instrument,bassoon
721,musette pipe,shawm
721,tenoroon,bassoon
721,contrabassoon,bassoon
721,heckelphone,bassoon
721,bombardon,bassoon
721,krummhorn,shawm
721,oboe,double-reed instrument
721,bassoon,double-reed instrument
722,soiree,party
722,tea,reception
722,masquerade,party
722,masked ball,masquerade
722,stag party,bachelor party
722,garden party,party
722,housewarming,reception
722,wedding reception,reception
722,sociable,party
722,dance,party
722,hen party,party
722,levee,reception
722,musical soiree,soiree
722,ball,party
722,reunion,party
722,shower,party
722,at home,reception
722,gaudy,party
722,banquet,dinner
722,dinner,reception
722,open house,reception
722,wedding,reception
722,shindig,party
722,slumber party,party
722,beanfeast,banquet
723,foreground,visual field
723,side view,view
723,profile,view
723,background,visual field
723,glimpse,sight
723,middle distance,visual field
723,field,visual field
723,coast,view
723,visual percept,sight
723,tableau,sight
723,eye candy,visual percept
723,view,sight
723,operative field,visual field
723,microscopic field,visual field
723,exposure,visual field
724,strainer,filter
724,colander,strainer
724,sieve,strainer
724,riddle,strainer
724,tea-strainer,strainer
724,filter tip,filter
724,drain basket,strainer
724,light filter,filter
724,air filter,filter
724,glass wool,filter
724,diatomaceous earth,filter
724,filter bed,filter
724,coffee filter,filter
724,oil filter,filter
724,water filter,filter
724,fuel filter,filter
724,bacteria bed,filter
724,sifter,strainer
725,debit,entry
725,credit,entry
725,control account,account
725,credit side,side
725,debit side,side
725,register,record
725,inventory,asset
725,cash basis,accounting basis
725,accrual basis,accounting basis
725,adjusting entry,entry
725,analytical review,review
725,limited audit,audit
725,financial audit,audit
725,audited account,account
725,pooling of interest,accounting method
725,payroll,expense
726,mogul,convex shape
726,umbo,convex shape
726,raphe,projection
726,salient,convex shape
726,caput,head
726,belly,convex shape
726,occipital protuberance,projection
726,taper,point
726,point,projection
726,tongue,projection
726,jag,projection
726,snag,projection
726,keel,belly
726,keel,convex shape
726,frontal eminence,projection
726,bulge,convex shape
726,nub,projection
726,camber,convex shape
726,wart,projection
726,tail,projection
726,ridge,projection
726,palatine raphe,raphe
726,corrugation,projection
726,spur,projection
726,entasis,convex shape
726,widow's peak,projection
727,rift,fault
727,crack,fault
727,fault,slit
727,normal fault,fault
727,inclined fault,fault
727,San Andreas Fault,strike-slip fault
727,thrust fault,fault
727,split,fault
727,crevasse,fault
727,fatigue crack,fault
727,strike-slip fault,fault
727,Denali Fault,fault
727,vent,fault
727,chink,fault
727,chap,fault
728,desk dictionary,dictionary
728,thesaurus,wordbook
728,word finder,vocabulary
728,wordbook,dictionary
728,bilingual dictionary,dictionary
728,onomasticon,dictionary
728,Oxford English Dictionary,unabridged dictionary
728,dictionary,wordbook
728,gazetteer,dictionary
728,etymological dictionary,dictionary
728,unabridged dictionary,dictionary
728,learner's dictionary,dictionary
728,glossary,wordbook
728,spell-checker,wordbook
728,pocket dictionary,dictionary
729,daughter,child
729,son,child
729,stepdaughter,daughter
729,goddaughter,daughter
729,godson,son
729,stepson,son
729,stepchild,child
729,Esau,son
729,male offspring,son
729,female offspring,daughter
729,test-tube baby,child
729,premature baby,child
729,low-birth-weight baby,child
729,small-for-gestational-age infant,child
729,liveborn infant,child
729,stillborn infant,child
729,foundling,child
729,term infant,child
729,postmature infant,child
729,neonate,child
729,war baby,child
729,army brat,child
729,mother's daughter,daughter
729,mother's boy,son
729,cherub,child
729,papoose,child
729,baby,child
729,godchild,child
729,nursling,child
729,Junior,son
729,blue baby,child
730,noon,hour
730,sunset,twilight
730,lights-out,bedtime
730,breakfast time,mealtime
730,prime time,mealtime
730,early-morning hour,hour
730,lunchtime,mealtime
730,dinner time,mealtime
730,late-night hour,hour
730,happy hour,mealtime
730,small hours,hour
730,dawn,twilight
730,spacecraft clock time,clock time
730,nones,canonical hour
730,compline,canonical hour
730,prime,canonical hour
730,terce,canonical hour
730,matins,canonical hour
730,vespers,canonical hour
730,none,canonical hour
730,twilight,twilight
730,rush hour,hour
730,closing time,mealtime
730,zero hour,hour
730,night,hour
730,hour,clock time
730,midnight,hour
731,epicalyx,bract
731,bract,glume
731,bracteole,bract
731,involucre,bract
731,lemma,glume
731,spathe,bract
731,pod,nutshell
731,shell,nutshell
731,hull,nutshell
731,husk,nutshell
731,cornhusk,husk
731,pea pod,pod
732,maneuver,flight maneuver
732,roll,flight maneuver
732,snap roll,roll
732,inside loop,loop
732,barrel roll,roll
732,straight-arm,flight maneuver
732,vertical bank,bank
732,outside loop,loop
732,chandelle,flight maneuver
732,clinch,flight maneuver
732,slip,flight maneuver
732,bank,flight maneuver
733,wood,golf club
733,iron,golf club
733,wedge,golf club
733,putter,golf club
733,driver,golf club
733,sand wedge,wedge
733,long iron,iron
733,short iron,iron
733,pitching wedge,wedge
733,brassie,wood
733,spoon,wood
733,mashie,iron
733,midiron,iron
733,niblick,iron
733,metal wood,wood
733,mashie niblick,iron
733,driving iron,iron
734,cooling,temperature change
734,freeze,temperature change
734,thaw,temperature change
734,heating,temperature change
734,radiant heating,heating
734,freeze-drying,heating
734,boiling,temperature change
734,refrigeration,cooling
734,decoction process,boiling
734,frost,freeze
734,induction heating,heating
734,meltdwon,temperature change
734,climate change,temperature change
734,global warming,climate change
734,heat dissipation,cooling
734,advection,cooling
734,overheating,temperature change.
735,soutane,cassock
735,chasuble,vestment
735,alb,vestment
735,surplice,vestment
735,humeral veil,vestment
735,Geneva gown,academic gown
735,pontifical,vestment
735,pallium,vestment
735,gown,academic gown
735,cassock,vestment
735,vestment,gown
736,intro,passage
736,cadenza,passage
736,ligature,phrase
736,transition,phrase
736,recitative,passage
736,ground bass,phrase
736,phrase,passage
736,impromptu,passage
736,ostinato,passage
736,plagal cadence,cadence
736,arioso,passage
736,allegretto,allegro
736,andante,allegro
736,largo,allegro
736,adagio,allegro
736,cadence,passage
736,riff,passage
737,headstand,acrobatic stunt
737,backbend,acrobatic stunt
737,handspring,acrobatic stunt
737,somersault,acrobatic stunt
737,back circle,acrobatic stunt
737,cartwheel,acrobatic stunt
737,walkover,acrobatic stunt
737,flip-flop,acrobatic stunt
737,split,acrobatic stunt
737,tumble,acrobatic stunt
738,interaction,reciprocity
738,placement,placement
738,contact,interaction
738,interplay,interaction
738,brush,contact
738,cross-fertilization,interchange
738,dealings,interaction
738,relation,interaction
738,eye contact,contact
739,tax collection,collection
739,garbage collection,collection
739,bottle collection,collection
739,numismatics,collection
739,conchology,collection
739,philately,collection
739,aerophilately,philately
739,centralization,collection
739,agglomeration,collection
739,pickup,gather
739,collation,compilation
739,compilation,collection
739,harvest,gather
739,haying,harvest
740,lycanthropy,magical ability
740,physical ability,fitness
740,form,fitness
740,flexibility,fitness
740,antenna,form
740,voice,physical ability
740,firepower,capacity
740,Midas touch,magical ability
740,sea power,military capability
740,defensibility,capacity
740,overkill,firepower
740,envelope,form
740,operating capability,military capability
740,immunocompetence,physical ability
740,lung-power,physical ability
740,perceptiveness,sensitivity
740,linguistic competence,proficiency
740,capability,fitness
740,competence,proficiency
740,pliability,flexibility
740,contractility,flexibility
740,defensiveness,sensitivity
740,adaptability,flexibility
740,bunker mentality,defensiveness
740,executability,proficiency
740,ability,fitness
740,military capability,capability
740,associability,capability
740,interoperability,capability
740,proficiency,competence
740,wiggle room,adaptability
740,sensitivity,perceptiveness
740,astringency,sensitivity
741,gum arabic,gum
741,latex,gum
741,cherry-tree gum,gum
741,carrageenin,gum
741,gum butea,gum
741,conima,gum
741,mucilage,gum
741,mesquite gum,gum
741,ghatti,gum
741,eucalyptus gum,gum
741,exudate,gum
741,sweet gum,gum
741,gum,exudate
741,guar gum,gum
741,tragacanth,gum
741,sterculia gum,gum
741,Senegal gum,gum
741,chicle,gum
741,balata,gum
741,opopanax,gum
741,agar,gum
741,crepe rubber,rubber
741,hard rubber,rubber
741,Para rubber,rubber
741,foam rubber,rubber
741,gutta-percha,rubber
741,rubber,exudate
741,kino,gum
741,algin,gum
741,frankincense,gum
741,dragon's blood,gum
741,galbanum,gum
741,ammoniac,gum
741,euphorbium,gum
742,prostate gland,endocrine gland
742,anterior pituitary,pituitary
742,adrenal cortex,adrenal gland
742,thyroid gland,endocrine gland
742,pineal gland,endocrine gland
742,islands of Langerhans,pancreas
742,posterior pituitary,pituitary
742,parathyroid gland,endocrine gland
742,gonad,endocrine gland
742,pars distilis,anterior pituitary
742,adrenal gland,endocrine gland
742,pars intermedia,anterior pituitary
742,ovary,gonad
742,cobblers,testis
742,ovotestis,gonad
742,thymus gland,endocrine gland
742,adrenal medulla,adrenal gland
742,corpus luteum,ovary
742,undescended testis,testis
743,sonography,form of imaging
743,fluoroscopy,form of imaging
743,computerized tomography,form of imaging
743,A-scan ultrasonography,form of sonography
743,radioscopy,form of imaging
743,B-scan ultrasonography,form of sonography
743,functional magnetic resonance imaging,form of imaging
743,positron emission tomography,form of imaging
743,X-raying,form of imaging
743,blood-oxygenation level dependent functional magnetic resonance imaging,form of functional magnetic resonance imaging
743,magnetic resonance imaging,form of imaging
744,schnorrer,beggar
744,panhandler,beggar
744,derelict,beggar
744,pauper,beggar
744,sannyasi,beggar
744,beggarwoman,beggar
744,beggarman,beggar
744,starveling,beggar
744,moocher,beggar
744,Lazarus,beggar
745,cross-examination,questioning
745,direct examination,questioning
745,redirect examination,questioning
745,deposition,questioning
745,inquisition,interrogation
745,challenge,questioning
745,catechism,questioning
745,third degree,interrogation
745,job interview,interview
745,telephone interview,interview
745,debriefing,interview
746,dissection,breakdown
746,analysis,systems analysis
746,cost-benefit analysis,analysis
746,trend analysis,analysis
746,factorization,breakdown
746,resolution,analysis
746,elimination,breakdown
746,reductionism,analysis
746,diagonalization,analysis
747,phosphine,insecticide
747,lindane,scabicide
747,Paris green,insecticide
747,Malathion,insecticide
747,pediculicide,insecticide
747,acaricide,insecticide
747,lead arsenate,insecticide
747,pyrethrum,insecticide
747,dichlorodiphenyltrichloroethane,insecticide
747,rotenone,insecticide
747,Kwell,pediculicide
747,spray,pesticide
747,sheep dip,insecticide
747,arsenical,insecticide
747,organophosphate,insecticide
747,chlorpyrifos,organophosphate
747,larvacide,pesticide
747,parathion,organophosphate
748,paraffin,hydrocarbon
748,gas oil,hydrocarbon
748,unleaded gasoline,gasoline
748,pitch,bitumen
748,benzene formula,benzene
748,chlorobenzene,benzene
748,ethane,hydrocarbon
748,kerosene,gasoline
748,cymene,terpene
748,naphthalene,aromatic hydrocarbon
748,provitamin A,provitamin
748,chloroprene,butadiene
748,gasohol,gasoline
748,naphtha,gasoline
748,benzene,aromatic hydrocarbon
748,dioxin,aromatic compound
748,octane,hydrocarbon
748,indene,aromatic hydrocarbon
748,beta-carotene,provitamin A
748,pyrene,aromatic hydrocarbon
748,bitumen,hydrocarbon
748,liquefied petroleum gas,hydrocarbon
748,coal tar,aromatic compound
748,leaded gasoline,gasoline
748,limonene,terpene
749,annular eclipse,solar eclipse
749,total eclipse,solar eclipse
749,partial eclipse,solar eclipse
749,lunar eclipse,eclipse
749,solar eclipse,eclipse
749,interruption,suspension
749,resolution,punctuation
749,dislocation,suspension
749,remission,defervescence
750,awfulness,ghastliness
750,nastiness,unpleasantness
750,hatefulness,nastiness
750,ghastliness,frightfulness
750,blatancy,harshness
750,unpleasantness,beastliness
750,offensiveness,nastiness
750,gruffness,harshness
750,harshness,unpleasantness
750,loathsomeness,nastiness
750,frightfulness,nastiness
750,beastliness,nastiness
751,defamation,smear
751,libel,defamation
751,slander,defamation
751,character assassination,defamation
751,name calling,smear
751,denigration,smear
751,disparagement,smear
751,mud,smear
751,smear word,smear
751,sour grapes,smear
751,aspersion,smear
751,cold water,smear
751,name,smear
751,ethnic slur,smear
751,condescension,smear
751,detraction,smear
752,job candidate,applicant
752,fundraiser,solicitor
752,claimant,petitioner
752,Pretender,claimant
752,possible,probable
752,submitter,bidder
752,material,possible
752,bidder,submitter
752,aspirant,possible
752,applicant,job candidate
752,petitioner,claimant
752,postulant,applicant
752,solicitor,claimant
752,probable,possible
752,besieger,claimant
753,soap bubble,bubble
753,foam,spume
753,air bubble,bubble
753,shaving foam,shaving cream
753,lather,foam
753,soapsuds,foam
753,white water,foam
753,head,foam
754,embroideress,embroiderer
754,dressmaker,garmentmaker
754,tailor,garmentmaker
754,garmentmaker,sewer
754,sewin-machine operator,sewer
754,tucker,garmentmaker
754,baster,sewer
754,edger,sewer
754,stitcher,sewer
754,knitter,needleworker
754,fitter,sewer
754,cloakmaker,garmentmaker
754,needleworker,sewer
754,Ross,tailor
755,backsaw,handsaw
755,compass saw,handsaw
755,keyhole saw,handsaw
755,coping saw,handsaw
755,two-handed saw,handsaw
755,crosscut saw,handsaw
755,crown saw,handsaw
755,ripsaw,handsaw
755,saw,tool
755,hacksaw,handsaw
755,pruning saw,handsaw
755,pitsaw,handsaw
755,folding saw,handsaw
755,bucksaw,handsaw
755,pruner,tool
755,bill,tool
756,rug,floor cover
756,hearthrug,rug
756,stair-carpet,rug
756,prayer rug,rug
756,red carpet,rug
756,scatter rug,rug
756,numdah,rug
756,shag rug,rug
756,Wilton,broadloom
756,drugget,rug
756,runner,rug
756,flying carpet,rug
756,Kurdistan,rug
756,parquetry,floor cover
756,Brussels carpet,rug
756,rya,rug
756,mat,floor cover
756,doormat,mat
757,megaspore,spore
757,ascospore,spore
757,tetraspore,spore
757,microspore,spore
757,carpospore,spore
757,endospore,spore
757,basidiospore,spore
757,aeciospore,spore
757,spore,pollen
757,agamete,spore
757,chlamydospore,spore
757,resting spore,spore
757,teliospore,spore
757,oospore,spore
757,fern seed,spore
757,zoospore,spore
757,zygospore,spore
757,pollinium,pollen
757,ragweed pollen,pollen
758,aerophobia,phobia
758,agoraphobia,social phobia
758,ailurophobia,zoophobia
758,algophobia,phobia
758,androphobia,phobia
758,aquaphobia,phobia
758,arachnophobia,phobia
758,astraphobia,phobia
758,acarophobia,phobia
758,acrophobia,phobia
758,automysophobia,phobia
758,claustrophobia,phobia
758,cynophobia,phobia
758,cryophobia,phobia
758,cyberphobia,phobia
758,entomophobia,phobia
758,gynophobia,phobia
758,hypnophobia,phobia
758,lepidophobia,phobia
758,musophobia,phobia
758,mysophobia,phobia
758,neophobia,phobia
758,nyctophobia,phobia
758,phobia,simple phobia
758,phonophobia,phobia
758,photophobia,phobia
758,pyrophobia,phobia
758,satanophobia,phobia
758,school phobia,phobia
758,social phobia,phobia
758,taphephobia,phobia
758,thanatophobia,phobia
758,traumatophobia,phobia
758,triskaidekaphobia,phobia
758,xenophobia,phobia
758,zoophobia,phobia
758,phobophobia,phobia
759,mountain trail,trail
759,ski run,trail
759,deer trail,trail
759,Santa Fe Trail,trail
759,horse-trail,trail
759,Indian trail,trail
759,Chisholm Trail,cattle trail
759,track,trail
759,piste,ski run
759,Iditarod Trail,trail
759,cattle trail,trail
759,portage,trail
760,oleic acid,monounsaturated fatty acid
760,linoleic acid,polyunsaturated fatty acid
760,alpha-linolenic acid,polyunsaturated fatty acid
760,elaidic acid,monounsaturated fatty acid
760,eicosapentaenoic acid,omega-3 fatty acid
760,linolenic acid,polyunsaturated fatty acid
760,docosahexaenoic acid,omega-3 fatty acid
760,omega-6 fatty acid,polyunsaturated fatty acid
760,ricinoleic acid,monounsaturated fatty acid
760,eleostearic acid,polyunsaturated fatty acid
760,unsaturated fatty acid,fatty acid
760,omega-3 fatty acid,polyunsaturated fatty acid
