group,child,parent
709,thermistor,semiconductor device
709,microprocessor,semiconductor device
709,field-effect transistor,transistor
709,gene chip,biochip
709,memory chip,semiconductor device
709,light-emitting diode,diode
709,organic light-emitting diode,light-emitting diode
709,p-n-p transistor,transistor
709,read-only memory chip,memory chip
709,chip,semiconductor device
709,n-type semiconductor,semiconductor device
709,p-type semiconductor,semiconductor device
710,bolo tie,neckwear
710,neckcloth,neckwear
710,cravat,neckwear
710,necktie,neckwear
710,string tie,neckwear
710,four-in-hand,necktie
710,old school tie,necktie
710,Windsor tie,necktie
710,black tie,necktie
710,white tie,necktie
710,ascot,necktie
710,bow tie,necktie
711,sandglass,timepiece
711,analog watch,watch
711,stopwatch,timer
711,egg timer,timer
711,time clock,clock
711,pendulum watch,watch
711,turret clock,clock
711,digital clock,clock
711,water clock,clock
711,alarm clock,clock
711,stem-winder,pocket watch
711,analog clock,clock
711,caesium clock,atomic clock
711,cuckoo clock,clock
711,pendulum clock,clock
711,hunter,pocket watch
711,Big Ben,clock
711,wristwatch,watch
711,atomic clock,system clock
711,timepiece,clock
711,parking meter,timer
711,digital watch,watch
711,Grandfather clock,clock
711,sundial,clock
711,chronograph,watch
711,chronometer,watch
711,ammonia clock,clock
711,pocket watch,watch
711,wall clock,clock
712,divestiture,court order
712,subpoena duces tecum,subpoena
712,parking ticket,citation
712,speeding ticket,citation
712,writ of right,writ
712,attachment,court order
712,ticket,citation
712,bench warrant,warrant
712,writ of election,writ
712,sequestration,court order
712,search warrant,warrant
712,writ of error,writ
712,subpoena,court order
712,reprieve,court order
712,writ of prohibition,writ
712,writ of detinue,writ
712,garnishment,court order
712,commutation,court order
712,death warrant,warrant
712,fieri facias,writ
712,summons,court order
712,interdict,court order
712,writ of election,writ
712,mandamus,court order
712,writ of election,writ
712,writ of prohibition,writ
712,writ of election,writ
712,writ,court order
712,habeas corpus,writ
712,certiorari,writ
712,monition,court order
712,cachet,court order
713,nebula,diffuse nebula
713,cosmic dust,nebula
713,haze,fog
713,ice fog,fog
713,mushroom,cloud
713,dust cloud,nebula
713,gun smoke,aerosol
713,smother,fog
713,mist,fog
713,fogbank,fog
713,smother,haze
713,pea soup,fog
713,aerosol,cosmic dust
713,coma,nebula
713,cloud,nebula
713,planetary nebula,nebula
714,thing,concept
714,grail,thing
714,end-all,goal
714,business,thing
714,no-goal,concept
714,bourn,destination
714,mind,concept
714,view,concept
714,sake,purpose
714,goal,purpose
714,point,purpose
714,purpose,concept
714,destination,concept
714,will,intention
714,final cause,intention
714,aim,goal
714,cross-purpose,intention
714,intention,concept
714,occasions,concept
715,blind,window blind
715,curtain,window blind
715,theater curtain,curtain
715,drop curtain,theater curtain
715,safety curtain,theater curtain
715,frontal,curtain
715,portiere,curtain
715,winker,curtain
715,Venetian blind,blind
715,jalousie,blind
715,roller blind,blind
715,shower curtain,curtain
715,festoon,curtain
715,shutter,blind
715,window shade,blind
715,deadlight,blind
716,etiology,factor
716,intrinsic factor,factor
716,growth hormone-releasing factor,releasing factor
716,insertional mutagenesis,mutagenesis
716,cause,antecedent
716,producer,fundamental
716,factor,parameter
716,unknown quantity,wild card
717,Grimm's law,sound law
717,Verner's law,sound law
717,conservation of energy,conservation
717,conservation of mass,conservation
717,conservation of momentum,conservation
717,conservation of charge,conservation
717,divine law,law
717,pleasure principle,principle
717,reality principle,principle
717,fundamentals,principle
717,insurrectionism,principle
717,Tao,principle
717,logic,principle
717,parity,principle
717,rudiment,principle
717,dictate,law
717,law,principle
718,vermillion rockfish,rockfish
718,copper rockfish,rockfish
718,lumpsucker,lumpfish
718,lionfish,scorpionfish
718,plumed scorpionfish,scorpionfish
718,tub gurnard,gurnard
718,sea raven,sculpin
718,armored searobin,sea robin
718,pogge,sculpin
718,bullhead,sculpin
718,flying gurnard,gurnard
718,snailfish,scorpaenoid
718,lingcod,rockfish
718,gurnard,scorpaenoid
718,greenling,scorpaenoid
718,sculpin,scorpaenoid
718,sea robin,scorpaenoid
718,miller's-thumb,sculpin
718,grubby,sculpin
718,poacher,sculpin
718,scorpaenid,scorpaenoid
718,flathead,scorpaenoid
718,alligatorfish,scorpionfish
718,kelp greenling,greenling
718,stonefish,scorpionfish
718,red rockfish,rockfish
718,northern sea robin,sea robin
718,painted greenling,greenling
718,rosefish,scorpionfish
719,low-warp-loom,loom
719,spinning jenny,spinning machine
719,high-warp loom,loom
719,power loom,loom
719,carpet loom,loom
719,spinning wheel,textile machine
719,throstle,spinning machine
719,figure loom,loom
719,handloom,loom
719,Jacquard loom,loom
719,spinning frame,spinning machine
719,knitting machine,textile machine
719,serger,sewing machine
719,willow,textile machine
720,paralysis agitans,brain disorder
720,psychomotor epilepsy,epilepsy
720,musicogenic epilepsy,epilepsy
720,aphasia,agnosia
720,global aphasia,aphasia
720,posttraumatic epilepsy,epilepsy
720,apraxia,agnosia
720,procursive epilepsy,epilepsy
720,transcortical aphasia,aphasia
720,myoclonus epilepsy,epilepsy
720,reflex epilepsy,epilepsy
720,agraphia,agnosia
720,nominal aphasia,aphasia
720,sensory epilepsy,epilepsy
720,astereognosis,agnosia
720,petit mal epilepsy,epilepsy
720,Wernicke's encephalopathy,brain disorder
720,auditory aphasia,aphasia
720,conduction aphasia,aphasia
720,auditory agnosia,agnosia
720,akinetic epilepsy,epilepsy
720,Reye's syndrome,brain disorder
720,Jacksonian epilepsy,epilepsy
720,Wernicke's aphasia,aphasia
720,agnosia,brain disorder
720,Creutzfeldt-Jakob disease,brain disorder
720,visual aphasia,aphasia
720,grand mal epilepsy,epilepsy
720,cerebral palsy,brain disorder
720,cortical epilepsy,epilepsy
720,photogenic epilepsy,epilepsy
720,acataphasia,aphasia
720,motor aphasia,aphasia
720,epilepsy,brain disorder
720,visual agnosia,agnosia
720,tonic epilepsy,epilepsy
720,status epilepticus,epilepsy.
721,bassoon,double-reed instrument
721,English horn,oboe
721,oboe,double-reed instrument
721,shawm,double-reed instrument
721,oboe d'amore,oboe
721,musette pipe,shawm
721,heckelphone,bassoon
721,oboe da caccia,oboe
721,bombardon,double-reed instrument
721,contrabassoon,bassoon
721,tenoroon,bassoon
721,krummhorn,shawm
722,wedding reception,reception
722,bachelor party,stag party
722,slumber party,party
722,shower,party
722,garden party,party
722,dinner,party
722,housewarming,party
722,musical soiree,soiree
722,levee,reception
722,beanfeast,party
722,hen party,party
722,masked ball,ball
722,at home,party
722,tea,party
722,open house,party
722,dance,party
722,banquet,party
722,masquerade,party
722,shindig,party
722,sociable,party
722,ball,party
722,soiree,party
722,reunion,party
723,sight,visual percept
723,view,visual field
723,background,field
723,foreground,field
723,middle distance,field
723,side view,view
723,tableau,sight
723,exposure,sight
723,glimpse,sight
723,eye candy,sight
723,microscopic field,field
723,operative field,field
723,visual field,field
723,coast,view
724,filter,general concept
724,light filter,filter
724,oil filter,filter
724,drain basket,filter
724,riddle,filter
724,sifter,filter
724,sieve,filter
724,air filter,filter
724,filter bed,filter
724,filter tip,filter
724,water filter,filter
724,glass wool,filter
724,strainer,filter
724,fuel filter,filter
724,colander,filter
724,diatomaceous earth,filter
724,coffee filter,filter
724,tea-strainer,filter
724,bacteria bed,filter
725,accounting,review
725,entry,accounting
725,debit,entry
725,credit,entry
725,control account,account
725,payroll,account
725,inventory,account
725,adjusting entry,entry
725,cash basis,accounting
725,limited audit,financial audit
725,audited account,financial audit
725,accrual basis,accounting
725,analytical review,financial audit
725,register,account
725,credit side,account
725,debit side,account
725,pooling of interest,accounting
726,taper,point
726,occipital protuberance,bulge
726,salient,point
726,corrugation,ridge
726,nub,point
726,spur,point
726,head,point
726,umbo,nub
726,frontal eminence,bulge
726,snag,nub
726,jag,point
726,node,nub
726,ridge,corrugation
726,bulge,convex shape
726,tail,taper
726,mogul,bulge
726,raphe,ridge
726,wart,nub
726,projection,point
726,camber,convex shape
726,cusp,point
726,keel,ridge
726,belly,bulge
726,palatine raphe,raphe
726,entasis,taper
726,widow's peak,point
726,tongue,point
726,caput,head
727,fault,crack
727,crevasse,crack
727,crack,fault
727,vent,crack
727,split,crack
727,slit,crack
727,fatigue crack,crack
727,inclined fault,fault
727,normal fault,fault
727,thrust fault,fault
727,strike-slip fault,fault
727,San Andreas Fault,strike-slip fault
727,Denali Fault,strike-slip fault
727,chink,crack
727,chap,crack
727,rift,fault
728,thesaurus,wordbook
728,wordbook,dictionary
728,pocket dictionary,dictionary
728,learner's dictionary,dictionary
728,bilingual dictionary,dictionary
728,unabridged dictionary,dictionary
728,desk dictionary,dictionary
728,word finder,dictionary
728,etymological dictionary,dictionary
728,spell-checker,dictionary
728,glossary,dictionary
728,vocabulary,wordbook
728,onomasticon,dictionary
728,Oxford English Dictionary,unabridged dictionary
728,gazetteer,dictionary
729,stepdaughter,stepchild
729,godson,godchild
729,small-for-gestational-age infant,low-birth-weight baby
729,liveborn infant,neonate
729,daughter,female offspring
729,Junior,child
729,blue baby,liveborn infant
729,goddaughter,godchild
729,neonate,liveborn infant
729,mother's boy,son
729,term infant,liveborn infant
729,foundling,child
729,stillborn infant,child
729,son,male offspring
729,male offspring,child
729,female offspring,child
729,test-tube baby,liveborn infant
729,postmature infant,liveborn infant
729,mother's daughter,daughter
729,premature baby,liveborn infant
729,stepson,stepchild
729,stepchild,child
729,cherub,child
729,nursling,child
729,low-birth-weight baby,liveborn infant
729,child,baby
729,papoose,baby
729,army brat,child
729,Esau,child
729,war baby,child
730,noon,hour
730,prime,canonical hour
730,sext,canonical hour
730,zero hour,hour
730,prime time,hour
730,dinnertime,mealtime
730,late-night hour,hour
730,early-morning hour,hour
730,none,canonical hour
730,clock time,hour
730,vespers,canonical hour
730,matins,canonical hour
730,midnight,hour
730,breakfast time,mealtime
730,compline,canonical hour
730,mealtime,hour
730,dawn,hour
730,rush hour,hour
730,small hours,hour
730,lights-out,bedtime
730,nones,canonical hour
730,sunset,hour
730,lunchtime,mealtime
730,terce,canonical hour
730,happy hour,hour
730,spacecraft clock time,hour
730,twilight,hour
730,night,hour
730,closing time,hour
730,bedtime,hour
730,canonical hour,hour
731,spathe,involucre
731,lemma,glume
731,bracteole,bract
731,pod,husk
731,epicalyx,bract
731,nutshell,shell
731,pea pod,pod
731,cornhusk,husk
731,hull,shell
731,bract,involucre
732,maneuver,flight maneuver
732,chandelle,flight maneuver
732,outside loop,flight maneuver
732,inside loop,flight maneuver
732,barrel roll,flight maneuver
732,snap roll,flight maneuver
732,loop,flight maneuver
732,vertical bank,flight maneuver
732,roll,flight maneuver
732,clinch,maneuver
732,slip,maneuver
732,straight-arm,maneuver
732,bank,maneuver
733,driver,wood
733,wood,golf club
733,iron,golf club
733,wedge,golf club
733,putter,golf club
733,driving iron,iron
733,mashie niblick,iron
733,sand wedge,wedge
733,short iron,iron
733,mashie,iron
733,brassie,wood
733,niblick,iron
733,spoon,wood
733,midiron,iron
733,pitching wedge,wedge
733,long iron,iron
733,metal wood,wood
734,climate change,global warming
734,global warming,temperature change
734,heating,temperature change
734,radiant heating,heating
734,convection,heating
734,heat dissipation,cooling
734,cooling,temperature change
734,freeze,temperature change
734,thaw,temperature change
734,frost,temperature change
734,boiling,temperature change
734,advection,temperature change
734,induction heating,heating
734,refrigeration,cooling
734,freeze-drying,freeze
734,meltdown,overheating
734,decoction process,boiling
735,alb,vestment
735,cassock,vestment
735,Geneva gown,academic gown
735,surplice,vestment
735,pontifical,vestment
735,pallium,vestment
735,chasuble,vestment
735,soutane,cassock
735,humeral veil,vestment
735,academic gown,gown
735,gown,vestment
736,andante,tempo
736,largo,tempo
736,allegro,tempo
736,adagio,tempo
736,allegretto,tempo
736,ground bass,ostinato
736,cadence,phrase
736,ostinato,riff
736,passage,transition
736,cadenza,passage
736,intro,passage
736,recitative,passage
736,plagal cadence,cadence
736,riff,ligature
736,transition,phrase
736,passage,phrase
736,arioso,passage
736,impromptu,passage
737,back circle,acrobatic stunt
737,flip-flop,cartwheel
737,somersault,acrobatic stunt
737,walkover,acrobatic stunt
737,tumble,acrobatic stunt
737,handspring,acrobatic stunt
737,split,acrobatic stunt
737,backbend,acrobatic stunt
737,headstand,acrobatic stunt
738,interplay,relation
738,interaction,relation
738,reciprocity,relation
738,interchange,relation
738,contact,relation
738,placement,relation
738,eye contact,contact
738,dealings,relation
738,brush,contact
738,cross-fertilization,interplay
739,agglomeration,collection
739,bottle collection,collection
739,garbage collection,collection
739,aerophilately,philately
739,conchology,collection
739,centralization,collection
739,gather,collection
739,tax collection,collection
739,pickup,collection
739,compilation,collection
739,numismatics,collection
739,haying,harvest
739,collation,compilation
739,harvest,collection
740,Midas touch,magical ability
740,magical ability,capacity
740,capacity,ability
740,totipotency,capacity
740,penetration,ability
740,adaptability,capacity
740,immunocompetence,capacity
740,firepower,military capability
740,contractility,physical ability
740,bunker mentality,defensiveness
740,defensibility,capability
740,proficiency,competence
740,military capability,capability
740,lung-power,physical ability
740,interoperability,capability
740,perceptiveness,sensitivity
740,flexibility,adaptability
740,associability,capability
740,form,ability
740,linguistic competence,competence
740,pliability,flexibility
740,competence,capability
740,physical ability,ability
740,wiggle room,flexibility
740,envelope,form
740,lycanthropy,magical ability
740,operating capability,capability
740,sensitivity,perceptiveness
740,defensiveness,capability
740,sea power,military capability
740,ability,capability
740,antenna,sensitivity
740,executability,capability
740,fitness,physical ability
740,astringency,physical ability
740,voice,physical ability
740,overkill,firepower
741,ghatti,gum
741,conima,gum
741,tragacanth,gum
741,gum butea,gum
741,algin,gum
741,exudate,gum
741,sangapenum,gum
741,gutta-percha,gum
741,gum,exudate
741,cherry-tree gum,gum
741,mucilage,gum
741,eucalyptus gum,gum
741,kino,gum
741,dragon's blood,gum
741,frankincense,gum
741,galbanum,gum
741,opopanax,gum
741,ammoniac,gum
741,carrageenin,gum
741,hard rubber,rubber
741,Para rubber,rubber
741,foam rubber,rubber
741,guar gum,gum
741,gum arabic,gum
741,chicle,gum
741,rubber,latex
741,latex,exudate
741,sweet gum,gum
741,Senegal gum,gum
741,agar,gum
741,lacquer,gum
741,mesquite gum,gum
741,balata,gum
741,euphorbium,gum
741,crepe rubber,rubber
741,sterculia gum,gum
742,corpus luteum,ovary
742,adrenal medulla,adrenal gland
742,ovary,gonad
742,testis,gonad
742,adrenal gland,endocrine gland
742,pineal gland,endocrine gland
742,thymus gland,endocrine gland
742,parathyroid gland,endocrine gland
742,thyroid gland,endocrine gland
742,anterior pituitary,pituitary
742,posterior pituitary,pituitary
742,islands of Langerhans,pancreas
742,adrenal cortex,adrenal gland
742,pars intermedia,pituitary
742,pars distilis,pituitary
742,prostate gland,gonad
742,ovotestis,gonad
742,undescended testis,testis
742,cobblers,testis
743,X-raying,form of imaging
743,computerized tomography,form of imaging
743,A-scan ultrasonography,form of sonography
743,B-scan ultrasonography,form of sonography
743,sonography,form of imaging
743,radioscopy,form of imaging
743,functional magnetic resonance imaging,form of imaging
743,fluoroscopy,form of imaging
743,blood-oxygenation level dependent functional magnetic resonance imaging,form of functional magnetic resonance imaging
743,positron emission tomography,form of imaging
743,magnetic resonance imaging,form of imaging.
744,moocher,beggar
744,beggarwoman,beggar
744,schnorrer,beggar
744,pauper,beggar
744,panhandler,beggar
744,Lazarus,beggar
744,sannyasi,beggar
744,beggarman,beggar
744,derelict,beggar
744,starveling,beggar
745,question,interrogation
745,interrogation,questioning
745,cross-examination,interrogation
745,direct examination,interrogation
745,redirect examination,interrogation
745,interview,questioning
745,job interview,interview
745,telephone interview,interview
745,debriefing,interview
745,deposition,questioning
745,challenge,questioning
745,catechism,questioning
745,inquisition,interrogation
745,third degree,interrogation.
746,dissection,breakdown
746,analysis,reductionism
746,elimination,reductionism
746,resolution,reductionism
746,trend analysis,systems analysis
746,systems analysis,analysis
746,cost-benefit analysis,analysis
746,breakdown,reductionism
746,factorization,reductionism
746,diagonalization,reductionism
747,parathion,organophosphate
747,rotenone,insecticide
747,Paris green,arsenical
747,phosphine,insecticide
747,organophosphate,insecticide
747,Malathion,organophosphate
747,Kwell,pediculicide
747,acaricide,insecticide
747,dichlorodiphenyltrichloroethane,insecticide
747,pyrethrum,insecticide
747,lindane,insecticide
747,pesticide,insecticide
747,lead arsenate,arsenical
747,chlorpyrifos,organophosphate
747,scabicide,pediculicide
747,spray,pesticide
747,sheep dip,pesticide
747,larvacide,pesticide
748,provitamin A,provitamin
748,benzene formula,aromatic compound
748,bitumen,coal tar
748,paraffin,hydrocarbon
748,ethane,hydrocarbon
748,indene,aromatic compound
748,chlorobenzene,aromatic compound
748,gasoline,hydrocarbon
748,octane,gasoline
748,butadiene,hydrocarbon
748,kerosene,gasoline
748,limonene,terpene
748,liquefied petroleum gas,gas oil
748,gasohol,gasoline
748,naphtha,gasoline
748,pyrene,aromatic hydrocarbon
748,napalm,gasoline
748,leaded gasoline,gasoline
748,naphthalene,aromatic hydrocarbon
748,unleaded gasoline,gasoline
748,cymene,aromatic hydrocarbon
748,beta-carotene,provitamin A
748,aromatic hydrocarbon,hydrocarbon
748,hydrocarbon,organic compound
748,gas oil,hydrocarbon
748,chloroprene,hydrocarbon
748,benzene,aromatic hydrocarbon
748,coal tar,organic compound
748,dioxin,aromatic hydrocarbon
748,terpene,organic compound
749,total eclipse,lunar eclipse
749,annular eclipse,solar eclipse
749,partial eclipse,lunar eclipse
749,solar eclipse,eclipse
749,lunar eclipse,eclipse
749,resolution,remission
749,defervescence,remission
749,remission,resolution
749,suspension,interruption
749,interruption,punctuation
749,punctuation,interruption
749,dislocation,interruption
749,eclipse,interruption
750,beastliness,nastiness
750,hatefulness,offensiveness
750,harshness,unpleasantness
750,blatancy,offensiveness
750,frightfulness,awfulness
750,gruffness,harshness
750,loathsomeness,nastiness
750,awfulness,unpleasantness
750,ghastliness,frightfulness
750,nastiness,offensiveness
750,offensiveness,unpleasantness
751,slander,defamation
751,aspersion,defamation
751,smear,defamation
751,denigration,defamation
751,libel,defamation
751,sour grapes,defamation
751,detraction,defamation
751,disparagement,defamation
751,name calling,defamation
751,character assassination,defamation
751,ethnic slur,defamation
751,condescension,defamation
751,smear word,name calling
751,cold water,denigration
751,name,defamation
752,pretender,claimant
752,petitioner,submitter
752,bidder,fundraiser
752,job candidate,applicant
752,aspirant,job candidate
752,solicitor,petitioner
752,postulant,applicant
752,material,possible
752,besieger,bidder
752,probable,possible
752,claimant,petitioner
752,fundraiser,solicitor
753,shaving foam,foam
753,soap bubble,bubble
753,lather,foam
753,air bubble,bubble
753,spume,foam
753,foam,bubble
753,shaving cream,shaving foam
753,white water,foam
753,soapsuds,foam
754,tailor,garmentmaker
754,dressmaker,garmentmaker
754,embroiderer,needleworker
754,knitter,needleworker
754,embroideress,embroiderer
754,stitcher,sewer
754,fitter,garmentmaker
754,sewing-machine operator,stitcher
754,sewer,needleworker
754,tucker,sewer
754,cloakmaker,garmentmaker
754,baster,sewer
754,Ross,tailor
754,edger,sewer
754,outfitter,garmentmaker
755,compass saw,saw
755,keyhole saw,saw
755,ripsaw,saw
755,two-handed saw,saw
755,handsaw,saw
755,hacksaw,saw
755,bill,saw
755,folding saw,saw
755,coping saw,saw
755,pitsaw,saw
755,pruning saw,saw
755,crown saw,saw
755,backsaw,saw
755,crosscut saw,saw
755,bucksaw,saw
755,saw,tool
756,doormat,floor cover
756,scatter rug,rug
756,red carpet,carpet
756,stair-carpet,carpet
756,rug,floor cover
756,mat,floor cover
756,hearthrug,rug
756,runner,carpet
756,prayer rug,rug
756,drugget,floor cover
756,Wilton,carpet
756,flying carpet,rug
756,numdah,rug
756,rya,rug
756,broadloom,carpet
756,parquetry,floor cover
756,Kurdistan,rug
756,Brussels carpet,carpet
757,spore,microspore
757,spore,resting spore
757,spore,fern seed
757,spore,carpospore
757,spore,zygospore
757,spore,aeciospore
757,spore,basidiospore
757,spore,conidium
757,spore,endospore
757,spore,pollen
757,spore,chlamydospore
757,spore,oospore
757,spore,tetraspore
757,agamete,spore
757,pollinium,spore
757,spore,megaspore
757,spore,ascospore
757,spore,teliospore
757,ragweed pollen,pollen
758,automysophobia,specific phobia
758,musophobia,specific phobia
758,androphobia,specific phobia
758,claustrophobia,specific phobia
758,school phobia,specific phobia
758,arachnophobia,specific phobia
758,acrophobia,specific phobia
758,cyberphobia,specific phobia
758,algophobia,specific phobia
758,taphephobia,specific phobia
758,cynophobia,specific phobia
758,ailurophobia,specific phobia
758,xenophobia,specific phobia
758,aquaphobia,specific phobia
758,thanatophobia,specific phobia
758,photophobia,specific phobia
758,gynophobia,specific phobia
758,entomophobia,specific phobia
758,acarophobia,specific phobia
758,cryophobia,specific phobia
758,zoophobia,specific phobia
758,pyrophobia,specific phobia
758,astraphobia,specific phobia
758,phobia,fear
758,satanophobia,specific phobia
758,hypnophobia,specific phobia
758,mysophobia,specific phobia
758,agoraphobia,specific phobia
758,nyctophobia,specific phobia
758,traumatophobia,specific phobia
758,hydrophobia,specific phobia
758,lepidophobia,specific phobia
758,phobophobia,specific phobia
758,phonophobia,specific phobia
758,neophobia,specific phobia
758,social phobia,specific phobia
758,triskaidekaphobia,specific phobia
759,Santa Fe Trail,trail
759,Chisholm Trail,cattle trail
759,piste,ski run
759,mountain trail,trail
759,horse-trail,trail
759,ski run,trail
759,portage,trail
759,Iditarod Trail,trail
759,Indian trail,trail
759,deer trail,trail
759,track,trail
759,cattle trail,trail
760,eicosapentaenoic acid,omega-3 fatty acid
760,docosahexaenoic acid,omega-3 fatty acid
760,alpha-linolenic acid,omega-3 fatty acid
760,linolenic acid,omega-3 fatty acid
760,linoleic acid,omega-6 fatty acid
760,elaidic acid,monounsaturated fatty acid
760,eleostearic acid,polyunsaturated fatty acid
760,oleic acid,monounsaturated fatty acid
760,ricinoleic acid,monounsaturated fatty acid
760,unsaturated fatty acid,fatty acid
760,omega-6 fatty acid,fatty acid
760,polyunsaturated fatty acid,unsaturated fatty acid
760,monounsaturated fatty acid,unsaturated fatty acid
760,omega-3 fatty acid,unsaturated fatty acid
