,Unnamed: 0,parent,child,group,flag,predict,label,compare
13159,13159,aneurysm,ventricular_aneurysm,662,True,0.7363261817560288,1,aneurysmventricular_aneurysm662
13160,13160,cardiovascular_disease,circulatory_failure,662,True,0.6150695660462916,1,cardiovascular_diseasecirculatory_failure662
13161,13161,cardiovascular_disease,heart_disease,662,True,0.6476971976946198,1,cardiovascular_diseaseheart_disease662
13162,13162,heart_disease,angina_pectoris,662,True,0.5413980021020538,1,heart_diseaseangina_pectoris662
13163,13163,heart_disease,cardiac_arrhythmia,662,True,0.7046212930297511,1,heart_diseasecardiac_arrhythmia662
13164,13164,cardiac_arrhythmia,atrial_fibrillation,662,True,0.7544797110396457,1,cardiac_arrhythmiaatrial_fibrillation662
13165,13165,cardiac_arrhythmia,bradycardia,662,True,0.6378729249418541,1,cardiac_arrhythmiabradycardia662
13166,13166,cardiac_arrhythmia,flutter,662,True,0.31300184963129946,1,cardiac_arrhythmiaflutter662
13167,13167,cardiac_arrhythmia,gallop_rhythm,662,True,0.4701811100651181,1,cardiac_arrhythmiagallop_rhythm662
13168,13168,cardiac_arrhythmia,heart_block,662,True,0.49675329238302546,1,cardiac_arrhythmiaheart_block662
13169,13169,cardiac_arrhythmia,premature_ventricular_contraction,662,True,0.6167682481097743,1,cardiac_arrhythmiapremature_ventricular_contraction662
13170,13170,cardiac_arrhythmia,tachycardia,662,True,0.700241137900893,1,cardiac_arrhythmiatachycardia662
13171,13171,cardiac_arrhythmia,ventricular_fibrillation,662,True,0.7520396697155509,1,cardiac_arrhythmiaventricular_fibrillation662
13172,13172,heart_disease,cardiomyopathy,662,True,0.7316693076792609,1,heart_diseasecardiomyopathy662
13173,13173,cardiomyopathy,hypertrophic_cardiomyopathy,662,True,0.6840733170798634,1,cardiomyopathyhypertrophic_cardiomyopathy662
13174,13174,heart_disease,coronary_heart_disease,662,True,0.8457417621330977,1,heart_diseasecoronary_heart_disease662
13175,13175,coronary_heart_disease,coronary_occlusion,662,True,0.4348808889150434,1,coronary_heart_diseasecoronary_occlusion662
13176,13176,coronary_heart_disease,coronary_thrombosis,662,True,0.48869640878822934,1,coronary_heart_diseasecoronary_thrombosis662
13177,13177,heart_disease,heart_failure,662,True,0.7190897110585325,1,heart_diseaseheart_failure662
13178,13178,heart_failure,congestive_heart_failure,662,True,0.5018856783098407,1,heart_failurecongestive_heart_failure662
13179,13179,heart_failure,heart_attack,662,True,0.17268139865455456,1,heart_failureheart_attack662
13180,13180,heart_disease,rheumatic_heart_disease,662,True,0.7392344893418562,1,heart_diseaserheumatic_heart_disease662
13181,13181,heart_disease,valvular_heart_disease,662,True,0.7934984716019403,1,heart_diseasevalvular_heart_disease662
13182,13182,valvular_heart_disease,aortic_stenosis,662,True,0.5506277321458025,1,valvular_heart_diseaseaortic_stenosis662
13183,13183,valvular_heart_disease,mitral_stenosis,662,True,0.5044197748776769,1,valvular_heart_diseasemitral_stenosis662
13184,13184,valvular_heart_disease,mitral_valve_prolapse,662,True,0.5051223827817741,1,valvular_heart_diseasemitral_valve_prolapse662
13185,13185,cardiovascular_disease,high_blood_pressure,662,True,0.6611277732428612,1,cardiovascular_diseasehigh_blood_pressure662
13186,13186,high_blood_pressure,essential_hypertension,662,True,0.6670732712842702,1,high_blood_pressureessential_hypertension662
13187,13187,high_blood_pressure,malignant_hypertension,662,True,0.6640218884898343,1,high_blood_pressuremalignant_hypertension662
13188,13188,malignant_hypertension,portal_hypertension,662,True,0.3044006260099967,1,malignant_hypertensionportal_hypertension662
13189,13189,high_blood_pressure,secondary_hypertension,662,True,0.6397748350295027,1,high_blood_pressuresecondary_hypertension662
13190,13190,high_blood_pressure,white-coat_hypertension,662,True,0.6852904558186119,1,high_blood_pressurewhite-coat_hypertension662
13191,13191,cardiovascular_disease,hypotension,662,True,0.5952657823811298,1,cardiovascular_diseasehypotension662
13192,13192,hypotension,orthostatic_hypotension,662,True,0.6492111875816272,1,hypotensionorthostatic_hypotension662
13193,13193,uropathy,kidney_disease,663,True,0.22303794499577034,1,uropathykidney_disease663
13194,13194,kidney_disease,nephritis,663,True,0.6878178675184585,1,kidney_diseasenephritis663
13195,13195,nephritis,glomerulonephritis,663,True,0.6807384951994618,1,nephritisglomerulonephritis663
13196,13196,kidney_disease,nephrosclerosis,663,True,0.5926035800062516,1,kidney_diseasenephrosclerosis663
13197,13197,kidney_disease,polycystic_kidney_disease,663,True,0.7173351915827496,1,kidney_diseasepolycystic_kidney_disease663
13198,13198,kidney_disease,polyuria,663,True,0.49944073848322973,1,kidney_diseasepolyuria663
13199,13199,kidney_disease,renal_failure,663,True,0.7113049376567132,1,kidney_diseaserenal_failure663
13200,13200,renal_failure,acute_renal_failure,663,True,0.6098299028696773,1,renal_failureacute_renal_failure663
13201,13201,renal_failure,chronic_renal_failure,663,True,0.5881312919932666,1,renal_failurechronic_renal_failure663
13202,13202,kidney_disease,renal_insufficiency,663,True,0.7113837775310039,1,kidney_diseaserenal_insufficiency663
13203,13203,zymosis,fungal_infection,664,True,0.18864563482202346,1,zymosisfungal_infection664
13204,13204,fungal_infection,blastomycosis,664,True,0.7577318330019043,1,fungal_infectionblastomycosis664
13205,13205,blastomycosis,chromoblastomycosis,664,True,0.34029310906940496,1,blastomycosischromoblastomycosis664
13206,13206,fungal_infection,candidiasis,664,True,0.739376610545507,1,fungal_infectioncandidiasis664
13207,13207,candidiasis,thrush,664,True,0.2700217081867645,1,candidiasisthrush664
13208,13208,fungal_infection,coccidioidomycosis,664,True,0.764132987214037,1,fungal_infectioncoccidioidomycosis664
13209,13209,fungal_infection,cryptococcosis,664,True,0.6805919401680474,1,fungal_infectioncryptococcosis664
13210,13210,fungal_infection,dermatomycosis,664,True,0.803851511792544,1,fungal_infectiondermatomycosis664
13211,13211,fungal_infection,favus,664,True,0.7285494072767579,1,fungal_infectionfavus664
13212,13212,fungal_infection,keratomycosis,664,True,0.6446406846496251,1,fungal_infectionkeratomycosis664
13213,13213,fungal_infection,phycomycosis,664,True,0.7208704240081184,1,fungal_infectionphycomycosis664
13214,13214,fungal_infection,rhinosporidiosis,664,True,0.6753742497081657,1,fungal_infectionrhinosporidiosis664
13215,13215,fungal_infection,sporotrichosis,664,True,0.786004242510369,1,fungal_infectionsporotrichosis664
13216,13216,fungal_infection,tinea,664,True,0.6996399659972119,1,fungal_infectiontinea664
13217,13217,tinea,dhobi_itch,664,True,0.19352147212586795,1,tineadhobi_itch664
13218,13218,tinea,kerion,664,True,0.15666772193205636,1,tineakerion664
13219,13219,tinea,tinea_barbae,664,True,0.4743841440722174,1,tineatinea_barbae664
13220,13220,tinea,tinea_capitis,664,True,0.46442425002248033,1,tineatinea_capitis664
13221,13221,tinea,tinea_corporis,664,True,0.4165764998839993,1,tineatinea_corporis664
13222,13222,tinea,tinea_cruris,664,True,0.388876332197841,1,tineatinea_cruris664
13223,13223,tinea,tinea_pedis,664,True,0.38516297411972866,1,tineatinea_pedis664
13224,13224,tinea,tinea_unguium,664,True,0.3257079071115002,1,tineatinea_unguium664
13225,13225,cancer,carcinoma,665,True,0.8693638773293344,1,cancercarcinoma665
13226,13226,carcinoma,adenocarcinoma,665,True,0.6665193080412865,1,carcinomaadenocarcinoma665
13227,13227,adenocarcinoma,prostate_cancer,665,True,0.5280340233065594,1,adenocarcinomaprostate_cancer665
13228,13228,carcinoma,breast_cancer,665,True,0.6811456620568364,1,carcinomabreast_cancer665
13229,13229,carcinoma,carcinoma_in_situ,665,True,0.6868535878994187,1,carcinomacarcinoma_in_situ665
13230,13230,carcinoma,colon_cancer,665,True,0.6601126739860437,1,carcinomacolon_cancer665
13231,13231,carcinoma,embryonal_carcinoma,665,True,0.5544280514735265,1,carcinomaembryonal_carcinoma665
13232,13232,carcinoma,endometrial_carcinoma,665,True,0.8131492952475082,1,carcinomaendometrial_carcinoma665
13233,13233,carcinoma,hepatoma,665,True,0.5697137360708037,1,carcinomahepatoma665
13234,13234,carcinoma,liver_cancer,665,True,0.5937651427222879,1,carcinomaliver_cancer665
13235,13235,carcinoma,lung_cancer,665,True,0.6718410532747552,1,carcinomalung_cancer665
13236,13236,carcinoma,mesothelioma,665,True,0.6478431404993782,1,carcinomamesothelioma665
13237,13237,carcinoma,oat_cell_carcinoma,665,True,0.6009645049860862,1,carcinomaoat_cell_carcinoma665
13238,13238,carcinoma,oral_cancer,665,True,0.7236367467232375,1,carcinomaoral_cancer665
13239,13239,carcinoma,pancreatic_cancer,665,True,0.7351960972165547,1,carcinomapancreatic_cancer665
13240,13240,carcinoma,seminoma,665,True,0.34417629474846967,1,carcinomaseminoma665
13241,13241,carcinoma,skin_cancer,665,True,0.5675993399101361,1,carcinomaskin_cancer665
13242,13242,skin_cancer,cancroid,665,True,0.29933298373697487,1,skin_cancercancroid665
13243,13243,skin_cancer,epithelioma,665,True,0.6166912752276172,1,skin_cancerepithelioma665
13244,13244,skin_cancer,melanoma,665,True,0.626261556056153,1,skin_cancermelanoma665
13245,13245,carcinoma,trophoblastic_cancer,665,True,0.6161732937328395,1,carcinomatrophoblastic_cancer665
13246,13246,cancer,leukemia,665,True,0.8136507320105086,1,cancerleukemia665
13247,13247,leukemia,acute_leukemia,665,True,0.7064502518191885,1,leukemiaacute_leukemia665
13248,13248,acute_leukemia,acute_lymphocytic_leukemia,665,True,0.618966848133219,1,acute_leukemiaacute_lymphocytic_leukemia665
13249,13249,acute_leukemia,acute_myelocytic_leukemia,665,True,0.4855558400655799,1,acute_leukemiaacute_myelocytic_leukemia665
13250,13250,leukemia,chronic_leukemia,665,True,0.6913242312250627,1,leukemiachronic_leukemia665
13251,13251,chronic_leukemia,chronic_lymphocytic_leukemia,665,True,0.5387746966578719,1,chronic_leukemiachronic_lymphocytic_leukemia665
13252,13252,chronic_leukemia,chronic_myelocytic_leukemia,665,True,0.36619048057462744,1,chronic_leukemiachronic_myelocytic_leukemia665
13253,13253,leukemia,lymphocytic_leukemia,665,True,0.6270025770234907,1,leukemialymphocytic_leukemia665
13254,13254,lymphocytic_leukemia,lymphoblastic_leukemia,665,True,0.2763390075581311,1,lymphocytic_leukemialymphoblastic_leukemia665
13255,13255,leukemia,monocytic_leukemia,665,True,0.6304783417005551,1,leukemiamonocytic_leukemia665
13256,13256,leukemia,myeloblastic_leukemia,665,True,0.5198646610043373,1,leukemiamyeloblastic_leukemia665
13257,13257,leukemia,myelocytic_leukemia,665,True,0.5632482459498654,1,leukemiamyelocytic_leukemia665
13258,13258,myelocytic_leukemia,acute_myelocytic_leukemia,665,True,0.24499186835048564,1,myelocytic_leukemiaacute_myelocytic_leukemia665
13259,13259,myelocytic_leukemia,chronic_myelocytic_leukemia,665,True,0.20714924123583447,1,myelocytic_leukemiachronic_myelocytic_leukemia665
13260,13260,cancer,lymphoma,665,True,0.8475499791805232,1,cancerlymphoma665
13261,13261,lymphoma,Hodgkin's_disease,665,True,0.46772264652490075,1,lymphomaHodgkin's_disease665
13262,13262,cancer,sarcoma,665,True,0.7254577062601453,1,cancersarcoma665
13263,13263,sarcoma,chondrosarcoma,665,True,0.5014481515756717,1,sarcomachondrosarcoma665
13264,13264,sarcoma,Ewing's_sarcoma,665,True,0.7368877254280239,1,sarcomaEwing's_sarcoma665
13265,13265,sarcoma,Kaposi's_sarcoma,665,True,0.8051230046343106,1,sarcomaKaposi's_sarcoma665
13266,13266,sarcoma,leiomyosarcoma,665,True,0.630595383197492,1,sarcomaleiomyosarcoma665
13267,13267,sarcoma,liposarcoma,665,True,0.630416845725556,1,sarcomaliposarcoma665
13268,13268,sarcoma,myosarcoma,665,True,0.4766454767285642,1,sarcomamyosarcoma665
13269,13269,sarcoma,neurosarcoma,665,True,0.6049603311005161,1,sarcomaneurosarcoma665
13270,13270,sarcoma,osteosarcoma,665,True,0.6622900028082231,1,sarcomaosteosarcoma665
13271,13271,sarcoma,rhabdomyosarcoma,665,True,0.555718835646054,1,sarcomarhabdomyosarcoma665
13272,13272,rhabdomyosarcoma,alveolar_rhabdomyosarcoma,665,True,0.4391467956079899,1,rhabdomyosarcomaalveolar_rhabdomyosarcoma665
13273,13273,rhabdomyosarcoma,embryonal_rhabdomyosarcoma,665,True,0.46744301940410693,1,rhabdomyosarcomaembryonal_rhabdomyosarcoma665
13274,13274,rhabdomyosarcoma,pleomorphic_rhabdomyosarcoma,665,True,0.4602615960857643,1,rhabdomyosarcomapleomorphic_rhabdomyosarcoma665
13275,13275,sarcoma,Wilms'_tumor,665,True,0.4790697157988782,1,sarcomaWilms'_tumor665
13276,13276,venereal_disease,chlamydia,666,True,0.5512453105474389,1,venereal_diseasechlamydia666
13277,13277,venereal_disease,genital_herpes,666,True,0.6161651153997636,1,venereal_diseasegenital_herpes666
13278,13278,venereal_disease,gonorrhea,666,True,0.5567303362335332,1,venereal_diseasegonorrhea666
13279,13279,venereal_disease,granuloma_inguinale,666,True,0.43136999962841005,1,venereal_diseasegranuloma_inguinale666
13280,13280,venereal_disease,lymphogranuloma_venereum,666,True,0.6711071505674632,1,venereal_diseaselymphogranuloma_venereum666
13281,13281,venereal_disease,syphilis,666,True,0.5585616217227205,1,venereal_diseasesyphilis666
13282,13282,syphilis,neurosyphilis,666,True,0.5447035111966942,1,syphilisneurosyphilis666
13283,13283,neurosyphilis,tabes_dorsalis,666,True,0.17859390212951426,1,neurosyphilistabes_dorsalis666
13284,13284,syphilis,primary_syphilis,666,True,0.52385011020894,1,syphilisprimary_syphilis666
13285,13285,syphilis,secondary_syphilis,666,True,0.5690982537536805,1,syphilissecondary_syphilis666
13286,13286,syphilis,tertiary_syphilis,666,True,0.5345546497147099,1,syphilistertiary_syphilis666
13287,13287,anemia,aplastic_anemia,667,True,0.5657781962785774,1,anemiaaplastic_anemia667
13288,13288,anemia,erythroblastosis_fetalis,667,True,0.21433226886250092,1,anemiaerythroblastosis_fetalis667
13289,13289,anemia,Fanconi's_anemia,667,True,0.4574230015603521,1,anemiaFanconi's_anemia667
13290,13290,anemia,favism,667,True,0.34862403881120724,1,anemiafavism667
13291,13291,anemia,hemolytic_anemia,667,True,0.7307238824184327,1,anemiahemolytic_anemia667
13292,13292,anemia,hyperchromic_anemia,667,True,0.6556876742293616,1,anemiahyperchromic_anemia667
13293,13293,anemia,hypochromic_anemia,667,True,0.7250641826983568,1,anemiahypochromic_anemia667
13294,13294,hypochromic_anemia,thalassemia,667,True,0.22719176470256017,1,hypochromic_anemiathalassemia667
13295,13295,thalassemia,Cooley's_anemia,667,True,0.18632478208011136,1,thalassemiaCooley's_anemia667
13296,13296,anemia,hypoplastic_anemia,667,True,0.4800133205855293,1,anemiahypoplastic_anemia667
13297,13297,anemia,iron_deficiency_anemia,667,True,0.7399557734232757,1,anemiairon_deficiency_anemia667
13298,13298,iron_deficiency_anemia,chlorosis,667,True,0.1847954538645223,1,iron_deficiency_anemiachlorosis667
13299,13299,anemia,ischemia,667,True,0.30957687254416943,1,anemiaischemia667
13300,13300,ischemia,ischemic_stroke,667,True,0.41854382986782407,1,ischemiaischemic_stroke667
13301,13301,ischemia,transient_ischemic_attack,667,True,0.3315130942488915,1,ischemiatransient_ischemic_attack667
13302,13302,anemia,macrocytic_anemia,667,True,0.7235271806407317,1,anemiamacrocytic_anemia667
13303,13303,anemia,microcytic_anemia,667,True,0.7149343468048773,1,anemiamicrocytic_anemia667
13304,13304,anemia,pernicious_anemia,667,True,0.6688639039090734,1,anemiapernicious_anemia667
13305,13305,pernicious_anemia,megaloblastic_anemia,667,True,0.18783207154928758,1,pernicious_anemiamegaloblastic_anemia667
13306,13306,pernicious_anemia,metaplastic_anemia,667,True,0.19262146204166244,1,pernicious_anemiametaplastic_anemia667
13307,13307,anemia,refractory_anemia,667,True,0.63847559438778,1,anemiarefractory_anemia667
13308,13308,refractory_anemia,sideroblastic_anemia,667,True,0.33942734493444304,1,refractory_anemiasideroblastic_anemia667
13309,13309,anemia,sickle-cell_anemia,667,True,0.6634921063928463,1,anemiasickle-cell_anemia667
13310,13310,antibody,ABO_antibodies,668,True,0.9695156742433223,1,antibodyABO_antibodies668
13311,13311,antibody,agglutinin,668,True,0.9278236665750802,1,antibodyagglutinin668
13312,13312,agglutinin,isoagglutinin,668,True,0.733910896777769,1,agglutininisoagglutinin668
13313,13313,antibody,antitoxin,668,True,0.8976479213019936,1,antibodyantitoxin668
13314,13314,antitoxin,antivenin,668,True,0.5607657276997589,1,antitoxinantivenin668
13315,13315,antitoxin,tetanus_antitoxin,668,True,0.7529017852765295,1,antitoxintetanus_antitoxin668
13316,13316,antibody,autoantibody,668,True,0.9691989223786124,1,antibodyautoantibody668
13317,13317,autoantibody,rheumatoid_factor,668,True,0.8722113119885082,1,autoantibodyrheumatoid_factor668
13318,13318,antibody,heterophil_antibody,668,True,0.9808921337068927,1,antibodyheterophil_antibody668
13319,13319,antibody,immunoglobulin,668,True,0.9384700214311147,1,antibodyimmunoglobulin668
13320,13320,immunoglobulin,immunoglobulin_A,668,True,0.8115750681421644,1,immunoglobulinimmunoglobulin_A668
13321,13321,immunoglobulin,immunoglobulin_D,668,True,0.8072507628627539,1,immunoglobulinimmunoglobulin_D668
13322,13322,immunoglobulin,immunoglobulin_E,668,True,0.877602982019091,1,immunoglobulinimmunoglobulin_E668
13323,13323,immunoglobulin_E,reagin,668,True,0.5641909673771575,1,immunoglobulin_Ereagin668
13324,13324,immunoglobulin,immunoglobulin_G,668,True,0.7435878108250736,1,immunoglobulinimmunoglobulin_G668
13325,13325,immunoglobulin,immunoglobulin_M,668,True,0.8121783779833953,1,immunoglobulinimmunoglobulin_M668
13326,13326,immunoglobulin,tetanus_immunoglobulin,668,True,0.8412063457345836,1,immunoglobulintetanus_immunoglobulin668
13327,13327,antibody,isoantibody,668,True,0.954871120768852,1,antibodyisoantibody668
13328,13328,antibody,monoclonal_antibody,668,True,0.9278229634193631,1,antibodymonoclonal_antibody668
13329,13329,monoclonal_antibody,infliximab,668,True,0.8135821279330996,1,monoclonal_antibodyinfliximab668
13330,13330,antibody,opsonin,668,True,0.926014934005541,1,antibodyopsonin668
13331,13331,antibody,precipitin,668,True,0.8839527115092376,1,antibodyprecipitin668
13332,13332,antibody,Rh_antibody,668,True,0.9705512229998614,1,antibodyRh_antibody668
13333,13333,lesion,tubercle,669,True,0.7908713500853042,1,lesiontubercle669
13334,13334,lesion,ulcer,669,True,0.8414503477811968,1,lesionulcer669
13335,13335,ulcer,aphthous_ulcer,669,True,0.882420572708839,1,ulceraphthous_ulcer669
13336,13336,ulcer,bedsore,669,True,0.5080753295069158,1,ulcerbedsore669
13337,13337,ulcer,canker,669,True,0.5896074340758826,1,ulcercanker669
13338,13338,ulcer,chancroid,669,True,0.5997590738911154,1,ulcerchancroid669
13339,13339,ulcer,noli-me-tangere,669,True,0.6861205831320069,1,ulcernoli-me-tangere669
13340,13340,ulcer,noma,669,True,0.5330580091341011,1,ulcernoma669
13341,13341,ulcer,peptic_ulcer,669,True,0.8746868245631778,1,ulcerpeptic_ulcer669
13342,13342,peptic_ulcer,duodenal_ulcer,669,True,0.6315814136764891,1,peptic_ulcerduodenal_ulcer669
13343,13343,peptic_ulcer,gastric_ulcer,669,True,0.6096947602808885,1,peptic_ulcergastric_ulcer669
13344,13344,affliction,deformity,670,True,0.5931895327104655,1,afflictiondeformity670
13345,13345,deformity,Arnold-Chiari_deformity,670,True,0.6860357038746461,1,deformityArnold-Chiari_deformity670
13346,13346,deformity,clawfoot,670,True,0.7180774754094417,1,deformityclawfoot670
13347,13347,deformity,cleft_foot,670,True,0.7315613717027472,1,deformitycleft_foot670
13348,13348,deformity,clubfoot,670,True,0.5343860473796519,1,deformityclubfoot670
13349,13349,clubfoot,talipes_calcaneus,670,True,0.19335777517800842,1,clubfoottalipes_calcaneus670
13350,13350,clubfoot,talipes_equinus,670,True,0.15577620835134,1,clubfoottalipes_equinus670
13351,13351,clubfoot,talipes_valgus,670,True,0.15495209675790622,1,clubfoottalipes_valgus670
13352,13352,deformity,pigeon_breast,670,True,0.5981725524368487,1,deformitypigeon_breast670
13353,13353,deformity,plagiocephaly,670,True,0.6423014846480043,1,deformityplagiocephaly670
13354,13354,deformity,scaphocephaly,670,True,0.6114023016478461,1,deformityscaphocephaly670
13355,13355,deformity,valgus,670,True,0.8179387072425391,1,deformityvalgus670
13356,13356,deformity,varus,670,True,0.7405202087180045,1,deformityvarus670
13357,13357,dermatitis,actinic_dermatitis,671,True,0.839026994859606,1,dermatitisactinic_dermatitis671
13358,13358,dermatitis,atopic_dermatitis,671,True,0.8788364573648311,1,dermatitisatopic_dermatitis671
13359,13359,dermatitis,contact_dermatitis,671,True,0.8788947553265745,1,dermatitiscontact_dermatitis671
13360,13360,contact_dermatitis,bubble_gum_dermatitis,671,True,0.5347891466688205,1,contact_dermatitisbubble_gum_dermatitis671
13361,13361,contact_dermatitis,Rhus_dermatitis,671,True,0.6058246292939393,1,contact_dermatitisRhus_dermatitis671
13362,13362,Rhus_dermatitis,poison_ivy,671,True,0.10218707687937185,1,Rhus_dermatitispoison_ivy671
13363,13363,Rhus_dermatitis,poison_oak,671,True,0.10467691832716623,1,Rhus_dermatitispoison_oak671
13364,13364,Rhus_dermatitis,poison_sumac,671,True,0.09828516698766357,1,Rhus_dermatitispoison_sumac671
13365,13365,dermatitis,cradle_cap,671,True,0.5010377090850671,1,dermatitiscradle_cap671
13366,13366,dermatitis,diaper_rash,671,True,0.6149659195770495,1,dermatitisdiaper_rash671
13367,13367,dermatitis,hypericism,671,True,0.6437900363725142,1,dermatitishypericism671
13368,13368,dermatitis,neurodermatitis,671,True,0.874249794751592,1,dermatitisneurodermatitis671
13369,13369,dermatitis,schistosome_dermatitis,671,True,0.8580572481839172,1,dermatitisschistosome_dermatitis671
13370,13370,dermatitis,seborrheic_dermatitis,671,True,0.8964854610806215,1,dermatitisseborrheic_dermatitis671
13371,13371,rupture,hernia,672,True,0.37709583014159465,1,rupturehernia672
13372,13372,hernia,colpocele,672,True,0.22285314901074532,1,herniacolpocele672
13373,13373,colpocele,cystocele,672,True,0.1599802679205747,1,colpocelecystocele672
13374,13374,colpocele,rectocele,672,True,0.15707224443131992,1,colpocelerectocele672
13375,13375,hernia,diverticulum,672,True,0.41471446618673463,1,herniadiverticulum672
13376,13376,diverticulum,Meckel's_diverticulum,672,True,0.7584794971096626,1,diverticulumMeckel's_diverticulum672
13377,13377,hernia,eventration,672,True,0.17982813802988948,1,herniaeventration672
13378,13378,hernia,exomphalos,672,True,0.3208712139002259,1,herniaexomphalos672
13379,13379,hernia,hiatus_hernia,672,True,0.4901586529191611,1,herniahiatus_hernia672
13380,13380,hernia,inguinal_hernia,672,True,0.7339309326089434,1,herniainguinal_hernia672
13381,13381,hernia,keratocele,672,True,0.2410888995602564,1,herniakeratocele672
13382,13382,hernia,laparocele,672,True,0.3604368723966472,1,hernialaparocele672
13383,13383,hernia,umbilical_hernia,672,True,0.6494783753260353,1,herniaumbilical_hernia672
13384,13384,rupture,herniated_disc,672,True,0.5012648350519991,1,ruptureherniated_disc672
13385,13385,sign,vital_sign,673,True,0.8552610662228066,1,signvital_sign673
13386,13386,vital_sign,blood_pressure,673,True,0.7083889616791323,1,vital_signblood_pressure673
13387,13387,blood_pressure,arterial_pressure,673,True,0.5491802302825798,1,blood_pressurearterial_pressure673
13388,13388,blood_pressure,diastolic_pressure,673,True,0.5507042829534733,1,blood_pressurediastolic_pressure673
13389,13389,blood_pressure,systolic_pressure,673,True,0.504741972819723,1,blood_pressuresystolic_pressure673
13390,13390,blood_pressure,venous_pressure,673,True,0.5275927953840951,1,blood_pressurevenous_pressure673
13391,13391,vital_sign,body_temperature,673,True,0.6821601901648527,1,vital_signbody_temperature673
13392,13392,body_temperature,basal_body_temperature,673,True,0.7533583801859652,1,body_temperaturebasal_body_temperature673
13393,13393,vital_sign,pulse,673,True,0.5106867522225864,1,vital_signpulse673
13394,13394,pulse,femoral_pulse,673,True,0.8046352586471882,1,pulsefemoral_pulse673
13395,13395,pulse,radial_pulse,673,True,0.8204336552413938,1,pulseradial_pulse673
13396,13396,vital_sign,respiratory_rate,673,True,0.5419738588151609,1,vital_signrespiratory_rate673
13397,13397,spasm,blepharospasm,674,True,0.8266980264097333,1,spasmblepharospasm674
13398,13398,spasm,charley_horse,674,True,0.333061842116757,1,spasmcharley_horse674
13399,13399,spasm,crick,674,True,0.3594916978369661,1,spasmcrick674
13400,13400,spasm,myoclonus,674,True,0.46155313667678577,1,spasmmyoclonus674
13401,13401,spasm,opisthotonos,674,True,0.6023382990965891,1,spasmopisthotonos674
13402,13402,spasm,tenesmus,674,True,0.5563399864672011,1,spasmtenesmus674
13403,13403,spasm,trismus,674,True,0.5365506291073533,1,spasmtrismus674
13404,13404,spasm,twitch,674,True,0.32748913247315303,1,spasmtwitch674
13405,13405,twitch,blepharism,674,True,0.2768105667856449,1,twitchblepharism674
13406,13406,twitch,fasciculation,674,True,0.17953078391290284,1,twitchfasciculation674
13407,13407,twitch,fibrillation,674,True,0.17223605135774675,1,twitchfibrillation674
13408,13408,fibrillation,atrial_fibrillation,674,True,0.7113389876376033,1,fibrillationatrial_fibrillation674
13409,13409,fibrillation,ventricular_fibrillation,674,True,0.6354364335628061,1,fibrillationventricular_fibrillation674
13410,13410,twitch,tic,674,True,0.45702782506746903,1,twitchtic674
13411,13411,spasm,writer's_cramp,674,True,0.4929895684351604,1,spasmwriter's_cramp674
13412,13412,phobia,agoraphobia,675,True,0.8165231555077659,1,phobiaagoraphobia675
13413,13413,phobia,simple_phobia,675,True,0.8915131577242129,1,phobiasimple_phobia675
13414,13414,simple_phobia,acrophobia,675,True,0.5885431447533798,1,simple_phobiaacrophobia675
13415,13415,simple_phobia,algophobia,675,True,0.5558069459274554,1,simple_phobiaalgophobia675
13416,13416,simple_phobia,aquaphobia,675,True,0.5778877568950603,1,simple_phobiaaquaphobia675
13417,13417,simple_phobia,astraphobia,675,True,0.5824112507864352,1,simple_phobiaastraphobia675
13418,13418,simple_phobia,automysophobia,675,True,0.5535722936212878,1,simple_phobiaautomysophobia675
13419,13419,simple_phobia,claustrophobia,675,True,0.557147231338793,1,simple_phobiaclaustrophobia675
13420,13420,simple_phobia,cryophobia,675,True,0.5605669650322501,1,simple_phobiacryophobia675
13421,13421,simple_phobia,cyberphobia,675,True,0.5738026548999947,1,simple_phobiacyberphobia675
13422,13422,simple_phobia,hydrophobia,675,True,0.5505834702444319,1,simple_phobiahydrophobia675
13423,13423,simple_phobia,hypnophobia,675,True,0.5362378849147521,1,simple_phobiahypnophobia675
13424,13424,simple_phobia,mysophobia,675,True,0.5406670061306633,1,simple_phobiamysophobia675
13425,13425,simple_phobia,neophobia,675,True,0.5104675053835683,1,simple_phobianeophobia675
13426,13426,simple_phobia,nyctophobia,675,True,0.5170776085555684,1,simple_phobianyctophobia675
13427,13427,simple_phobia,phobophobia,675,True,0.5350073634068119,1,simple_phobiaphobophobia675
13428,13428,simple_phobia,phonophobia,675,True,0.5553520348122402,1,simple_phobiaphonophobia675
13429,13429,simple_phobia,photophobia,675,True,0.4428945115556173,1,simple_phobiaphotophobia675
13430,13430,simple_phobia,pyrophobia,675,True,0.5976403665388983,1,simple_phobiapyrophobia675
13431,13431,simple_phobia,taphephobia,675,True,0.5306533843769695,1,simple_phobiataphephobia675
13432,13432,simple_phobia,thanatophobia,675,True,0.5956637509068735,1,simple_phobiathanatophobia675
13433,13433,simple_phobia,triskaidekaphobia,675,True,0.6129362083289958,1,simple_phobiatriskaidekaphobia675
13434,13434,simple_phobia,zoophobia,675,True,0.5758713900475942,1,simple_phobiazoophobia675
13435,13435,zoophobia,acarophobia,675,True,0.4442835444269899,1,zoophobiaacarophobia675
13436,13436,zoophobia,ailurophobia,675,True,0.4630746772552534,1,zoophobiaailurophobia675
