,Unnamed: 0,parent_x,child_x,group_x,flag,predict,label,compare,parent_y,child_y,weight,group_y
192,13147,depressive_disorder,neurotic_depression,661,True,0.8048960586066569,1,depressive_disorderneurotic_depression661,depressive_disorder,neurotic_depression,0.7123889923095703,661
193,13148,depressive_disorder,psychotic_depression,661,True,0.7285252594758563,1,depressive_disorderpsychotic_depression661,depressive_disorder,psychotic_depression,0.6248176693916321,661
194,13149,depressive_disorder,retarded_depression,661,True,0.7239040888244272,1,depressive_disorderretarded_depression661,depressive_disorder,retarded_depression,0.6191177368164062,661
195,13150,affective_disorder,mania,661,True,0.6196032248154978,1,affective_disordermania661,affective_disorder,mania,0.5325080156326294,661
196,13152,craze,mass_hysteria,661,True,0.7097533754256349,1,crazemass_hysteria661,craze,mass_hysteria,0.6984375715255737,661
197,13154,cardiovascular_disease,aneurysm,662,True,0.512068453775698,1,cardiovascular_diseaseaneurysm662,cardiovascular_disease,aneurysm,0.45471787452697754,662
198,13155,aneurysm,aortic_aneurysm,662,True,0.7852246066493167,1,aneurysmaortic_aneurysm662,aneurysm,aortic_aneurysm,0.6535114049911499,662
199,13157,aneurysm,cerebral_aneurysm,662,True,0.8039504808098266,1,aneurysmcerebral_aneurysm662,aneurysm,cerebral_aneurysm,0.6641618013381958,662
200,13158,aneurysm,intracranial_aneurysm,662,True,0.8700184272680943,1,aneurysmintracranial_aneurysm662,aneurysm,intracranial_aneurysm,0.7481774687767029,662
201,13159,aneurysm,ventricular_aneurysm,662,True,0.7363261817560288,1,aneurysmventricular_aneurysm662,aneurysm,ventricular_aneurysm,0.57503741979599,662
202,13160,cardiovascular_disease,circulatory_failure,662,True,0.6150695660462916,1,cardiovascular_diseasecirculatory_failure662,cardiovascular_disease,circulatory_failure,0.5400953888893127,662
203,13161,cardiovascular_disease,heart_disease,662,True,0.6476971976946198,1,cardiovascular_diseaseheart_disease662,cardiovascular_disease,heart_disease,0.5737940669059753,662
204,13163,heart_disease,cardiac_arrhythmia,662,True,0.7046212930297511,1,heart_diseasecardiac_arrhythmia662,heart_disease,cardiac_arrhythmia,0.6102755665779114,662
205,13164,cardiac_arrhythmia,atrial_fibrillation,662,True,0.7544797110396457,1,cardiac_arrhythmiaatrial_fibrillation662,cardiac_arrhythmia,atrial_fibrillation,0.6808358430862427,662
206,13165,cardiac_arrhythmia,bradycardia,662,True,0.6378729249418541,1,cardiac_arrhythmiabradycardia662,cardiac_arrhythmia,bradycardia,0.5639368891716003,662
207,13166,cardiac_arrhythmia,flutter,662,True,0.31300184963129946,1,cardiac_arrhythmiaflutter662,cardiac_arrhythmia,flutter,0.32400164008140564,662
208,13167,cardiac_arrhythmia,gallop_rhythm,662,True,0.4701811100651181,1,cardiac_arrhythmiagallop_rhythm662,cardiac_arrhythmia,gallop_rhythm,0.41969597339630127,662
209,13168,cardiac_arrhythmia,heart_block,662,True,0.49675329238302546,1,cardiac_arrhythmiaheart_block662,cardiac_arrhythmia,heart_block,0.4527900218963623,662
210,13169,cardiac_arrhythmia,premature_ventricular_contraction,662,True,0.6167682481097743,1,cardiac_arrhythmiapremature_ventricular_contraction662,cardiac_arrhythmia,premature_ventricular_contraction,0.5437423586845398,662
211,13170,cardiac_arrhythmia,tachycardia,662,True,0.700241137900893,1,cardiac_arrhythmiatachycardia662,cardiac_arrhythmia,tachycardia,0.6259084939956665,662
212,13171,cardiac_arrhythmia,ventricular_fibrillation,662,True,0.7520396697155509,1,cardiac_arrhythmiaventricular_fibrillation662,cardiac_arrhythmia,ventricular_fibrillation,0.6516128182411194,662
213,13172,heart_disease,cardiomyopathy,662,True,0.7316693076792609,1,heart_diseasecardiomyopathy662,heart_disease,cardiomyopathy,0.6263625621795654,662
214,13173,cardiomyopathy,hypertrophic_cardiomyopathy,662,True,0.6840733170798634,1,cardiomyopathyhypertrophic_cardiomyopathy662,cardiomyopathy,hypertrophic_cardiomyopathy,0.5674489736557007,662
215,13174,heart_disease,coronary_heart_disease,662,True,0.8457417621330977,1,heart_diseasecoronary_heart_disease662,heart_disease,coronary_heart_disease,0.7446303963661194,662
216,13177,heart_disease,heart_failure,662,True,0.7190897110585325,1,heart_diseaseheart_failure662,heart_disease,heart_failure,0.6268053650856018,662
217,13180,heart_disease,rheumatic_heart_disease,662,True,0.7392344893418562,1,heart_diseaserheumatic_heart_disease662,heart_disease,rheumatic_heart_disease,0.6274442076683044,662
218,13181,heart_disease,valvular_heart_disease,662,True,0.7934984716019403,1,heart_diseasevalvular_heart_disease662,heart_disease,valvular_heart_disease,0.669712245464325,662
219,13182,valvular_heart_disease,aortic_stenosis,662,True,0.5506277321458025,1,valvular_heart_diseaseaortic_stenosis662,valvular_heart_disease,aortic_stenosis,0.48261943459510803,662
220,13184,valvular_heart_disease,mitral_valve_prolapse,662,True,0.5051223827817741,1,valvular_heart_diseasemitral_valve_prolapse662,valvular_heart_disease,mitral_valve_prolapse,0.4380570650100708,662
221,13186,high_blood_pressure,essential_hypertension,662,True,0.6670732712842702,1,high_blood_pressureessential_hypertension662,high_blood_pressure,essential_hypertension,0.6149243712425232,662
222,13187,high_blood_pressure,malignant_hypertension,662,True,0.6640218884898343,1,high_blood_pressuremalignant_hypertension662,high_blood_pressure,malignant_hypertension,0.5999197363853455,662
223,13189,high_blood_pressure,secondary_hypertension,662,True,0.6397748350295027,1,high_blood_pressuresecondary_hypertension662,high_blood_pressure,secondary_hypertension,0.5776914954185486,662
224,13190,high_blood_pressure,white-coat_hypertension,662,True,0.6852904558186119,1,high_blood_pressurewhite-coat_hypertension662,high_blood_pressure,white-coat_hypertension,0.6184394359588623,662
225,13191,cardiovascular_disease,hypotension,662,True,0.5952657823811298,1,cardiovascular_diseasehypotension662,cardiovascular_disease,hypotension,0.5319849252700806,662
226,13192,hypotension,orthostatic_hypotension,662,True,0.6492111875816272,1,hypotensionorthostatic_hypotension662,hypotension,orthostatic_hypotension,0.5166471004486084,662
227,13193,uropathy,kidney_disease,663,True,0.22303794499577034,1,uropathykidney_disease663,uropathy,kidney_disease,0.24513483047485352,663
228,13194,kidney_disease,nephritis,663,True,0.6878178675184585,1,kidney_diseasenephritis663,kidney_disease,nephritis,0.5894061923027039,663
229,13195,nephritis,glomerulonephritis,663,True,0.6807384951994618,1,nephritisglomerulonephritis663,nephritis,glomerulonephritis,0.600980281829834,663
230,13196,kidney_disease,nephrosclerosis,663,True,0.5926035800062516,1,kidney_diseasenephrosclerosis663,kidney_disease,nephrosclerosis,0.5086384415626526,663
231,13197,kidney_disease,polycystic_kidney_disease,663,True,0.7173351915827496,1,kidney_diseasepolycystic_kidney_disease663,kidney_disease,polycystic_kidney_disease,0.5922714471817017,663
232,13198,kidney_disease,polyuria,663,True,0.49944073848322973,1,kidney_diseasepolyuria663,kidney_disease,polyuria,0.43631115555763245,663
233,13199,kidney_disease,renal_failure,663,True,0.7113049376567132,1,kidney_diseaserenal_failure663,kidney_disease,renal_failure,0.6113409399986267,663
234,13200,renal_failure,acute_renal_failure,663,True,0.6098299028696773,1,renal_failureacute_renal_failure663,renal_failure,acute_renal_failure,0.48174065351486206,663
235,13201,renal_failure,chronic_renal_failure,663,True,0.5881312919932666,1,renal_failurechronic_renal_failure663,renal_failure,chronic_renal_failure,0.46099838614463806,663
236,13202,kidney_disease,renal_insufficiency,663,True,0.7113837775310039,1,kidney_diseaserenal_insufficiency663,kidney_disease,renal_insufficiency,0.6177048683166504,663
237,13203,zymosis,fungal_infection,664,True,0.18864563482202346,1,zymosisfungal_infection664,zymosis,fungal_infection,0.21331480145454407,664
238,13204,fungal_infection,blastomycosis,664,True,0.7577318330019043,1,fungal_infectionblastomycosis664,fungal_infection,blastomycosis,0.6624370217323303,664
239,13206,fungal_infection,candidiasis,664,True,0.739376610545507,1,fungal_infectioncandidiasis664,fungal_infection,candidiasis,0.6505609154701233,664
240,13207,candidiasis,thrush,664,True,0.2700217081867645,1,candidiasisthrush664,candidiasis,thrush,0.28044041991233826,664
241,13208,fungal_infection,coccidioidomycosis,664,True,0.764132987214037,1,fungal_infectioncoccidioidomycosis664,fungal_infection,coccidioidomycosis,0.6763874888420105,664
242,13209,fungal_infection,cryptococcosis,664,True,0.6805919401680474,1,fungal_infectioncryptococcosis664,fungal_infection,cryptococcosis,0.5946848392486572,664
243,13210,fungal_infection,dermatomycosis,664,True,0.803851511792544,1,fungal_infectiondermatomycosis664,fungal_infection,dermatomycosis,0.7289268374443054,664
244,13211,fungal_infection,favus,664,True,0.7285494072767579,1,fungal_infectionfavus664,fungal_infection,favus,0.6708039045333862,664
245,13212,fungal_infection,keratomycosis,664,True,0.6446406846496251,1,fungal_infectionkeratomycosis664,fungal_infection,keratomycosis,0.5530369281768799,664
246,13213,fungal_infection,phycomycosis,664,True,0.7208704240081184,1,fungal_infectionphycomycosis664,fungal_infection,phycomycosis,0.6322365403175354,664
247,13214,fungal_infection,rhinosporidiosis,664,True,0.6753742497081657,1,fungal_infectionrhinosporidiosis664,fungal_infection,rhinosporidiosis,0.6081792116165161,664
248,13215,fungal_infection,sporotrichosis,664,True,0.786004242510369,1,fungal_infectionsporotrichosis664,fungal_infection,sporotrichosis,0.7145045399665833,664
249,13216,fungal_infection,tinea,664,True,0.6996399659972119,1,fungal_infectiontinea664,fungal_infection,tinea,0.618868350982666,664
250,13219,tinea,tinea_barbae,664,True,0.4743841440722174,1,tineatinea_barbae664,tinea,tinea_barbae,0.41106554865837097,664
251,13220,tinea,tinea_capitis,664,True,0.46442425002248033,1,tineatinea_capitis664,tinea,tinea_capitis,0.4096006453037262,664
252,13221,tinea,tinea_corporis,664,True,0.4165764998839993,1,tineatinea_corporis664,tinea,tinea_corporis,0.37273332476615906,664
253,13222,tinea,tinea_cruris,664,True,0.388876332197841,1,tineatinea_cruris664,tinea,tinea_cruris,0.3563220500946045,664
254,13223,tinea,tinea_pedis,664,True,0.38516297411972866,1,tineatinea_pedis664,tinea,tinea_pedis,0.34897568821907043,664
255,13224,tinea,tinea_unguium,664,True,0.3257079071115002,1,tineatinea_unguium664,tinea,tinea_unguium,0.3069024980068207,664
256,13225,cancer,carcinoma,665,True,0.8693638773293344,1,cancercarcinoma665,cancer,carcinoma,0.7943112254142761,665
257,13226,carcinoma,adenocarcinoma,665,True,0.6665193080412865,1,carcinomaadenocarcinoma665,carcinoma,adenocarcinoma,0.5425577759742737,665
258,13227,adenocarcinoma,prostate_cancer,665,True,0.5280340233065594,1,adenocarcinomaprostate_cancer665,adenocarcinoma,prostate_cancer,0.4910103976726532,665
259,13228,carcinoma,breast_cancer,665,True,0.6811456620568364,1,carcinomabreast_cancer665,carcinoma,breast_cancer,0.5361319184303284,665
260,13229,carcinoma,carcinoma_in_situ,665,True,0.6868535878994187,1,carcinomacarcinoma_in_situ665,carcinoma,carcinoma_in_situ,0.5790148377418518,665
261,13230,carcinoma,colon_cancer,665,True,0.6601126739860437,1,carcinomacolon_cancer665,carcinoma,colon_cancer,0.5188915133476257,665
262,13232,carcinoma,endometrial_carcinoma,665,True,0.8131492952475082,1,carcinomaendometrial_carcinoma665,carcinoma,endometrial_carcinoma,0.6684526801109314,665
263,13233,carcinoma,hepatoma,665,True,0.5697137360708037,1,carcinomahepatoma665,carcinoma,hepatoma,0.4969640374183655,665
264,13234,carcinoma,liver_cancer,665,True,0.5937651427222879,1,carcinomaliver_cancer665,carcinoma,liver_cancer,0.45771899819374084,665
265,13235,carcinoma,lung_cancer,665,True,0.6718410532747552,1,carcinomalung_cancer665,carcinoma,lung_cancer,0.5575554966926575,665
266,13236,carcinoma,mesothelioma,665,True,0.6478431404993782,1,carcinomamesothelioma665,carcinoma,mesothelioma,0.5444541573524475,665
267,13237,carcinoma,oat_cell_carcinoma,665,True,0.6009645049860862,1,carcinomaoat_cell_carcinoma665,carcinoma,oat_cell_carcinoma,0.4340878427028656,665
268,13238,carcinoma,oral_cancer,665,True,0.7236367467232375,1,carcinomaoral_cancer665,carcinoma,oral_cancer,0.5904141664505005,665
269,13239,carcinoma,pancreatic_cancer,665,True,0.7351960972165547,1,carcinomapancreatic_cancer665,carcinoma,pancreatic_cancer,0.6036500930786133,665
270,13241,carcinoma,skin_cancer,665,True,0.5675993399101361,1,carcinomaskin_cancer665,carcinoma,skin_cancer,0.44432199001312256,665
271,13243,skin_cancer,epithelioma,665,True,0.6166912752276172,1,skin_cancerepithelioma665,skin_cancer,epithelioma,0.5650920867919922,665
272,13244,skin_cancer,melanoma,665,True,0.626261556056153,1,skin_cancermelanoma665,skin_cancer,melanoma,0.5877029299736023,665
273,13245,carcinoma,trophoblastic_cancer,665,True,0.6161732937328395,1,carcinomatrophoblastic_cancer665,carcinoma,trophoblastic_cancer,0.4834633767604828,665
274,13246,cancer,leukemia,665,True,0.8136507320105086,1,cancerleukemia665,cancer,leukemia,0.7471375465393066,665
275,13247,leukemia,acute_leukemia,665,True,0.7064502518191885,1,leukemiaacute_leukemia665,leukemia,acute_leukemia,0.5950435996055603,665
276,13248,acute_leukemia,acute_lymphocytic_leukemia,665,True,0.618966848133219,1,acute_leukemiaacute_lymphocytic_leukemia665,acute_leukemia,acute_lymphocytic_leukemia,0.5247976183891296,665
277,13249,acute_leukemia,acute_myelocytic_leukemia,665,True,0.4855558400655799,1,acute_leukemiaacute_myelocytic_leukemia665,acute_leukemia,acute_myelocytic_leukemia,0.3929632306098938,665
278,13250,leukemia,chronic_leukemia,665,True,0.6913242312250627,1,leukemiachronic_leukemia665,leukemia,chronic_leukemia,0.5921485424041748,665
279,13253,leukemia,lymphocytic_leukemia,665,True,0.6270025770234907,1,leukemialymphocytic_leukemia665,leukemia,lymphocytic_leukemia,0.5195361375808716,665
280,13255,leukemia,monocytic_leukemia,665,True,0.6304783417005551,1,leukemiamonocytic_leukemia665,leukemia,monocytic_leukemia,0.5235655307769775,665
281,13256,leukemia,myeloblastic_leukemia,665,True,0.5198646610043373,1,leukemiamyeloblastic_leukemia665,leukemia,myeloblastic_leukemia,0.40659525990486145,665
282,13257,leukemia,myelocytic_leukemia,665,True,0.5632482459498654,1,leukemiamyelocytic_leukemia665,leukemia,myelocytic_leukemia,0.44520726799964905,665
283,13260,cancer,lymphoma,665,True,0.8475499791805232,1,cancerlymphoma665,cancer,lymphoma,0.7861183285713196,665
284,13262,cancer,sarcoma,665,True,0.7254577062601453,1,cancersarcoma665,cancer,sarcoma,0.6578942537307739,665
285,13263,sarcoma,chondrosarcoma,665,True,0.5014481515756717,1,sarcomachondrosarcoma665,sarcoma,chondrosarcoma,0.3891126215457916,665
286,13264,sarcoma,Ewing's_sarcoma,665,True,0.7368877254280239,1,sarcomaEwing's_sarcoma665,sarcoma,Ewing's_sarcoma,0.5698346495628357,665
287,13265,sarcoma,Kaposi's_sarcoma,665,True,0.8051230046343106,1,sarcomaKaposi's_sarcoma665,sarcoma,Kaposi's_sarcoma,0.6457399725914001,665
288,13266,sarcoma,leiomyosarcoma,665,True,0.630595383197492,1,sarcomaleiomyosarcoma665,sarcoma,leiomyosarcoma,0.4714753329753876,665
289,13267,sarcoma,liposarcoma,665,True,0.630416845725556,1,sarcomaliposarcoma665,sarcoma,liposarcoma,0.49863967299461365,665
290,13268,sarcoma,myosarcoma,665,True,0.4766454767285642,1,sarcomamyosarcoma665,sarcoma,myosarcoma,0.36021625995635986,665
291,13269,sarcoma,neurosarcoma,665,True,0.6049603311005161,1,sarcomaneurosarcoma665,sarcoma,neurosarcoma,0.4642163813114166,665
292,13270,sarcoma,osteosarcoma,665,True,0.6622900028082231,1,sarcomaosteosarcoma665,sarcoma,osteosarcoma,0.5433505177497864,665
293,13271,sarcoma,rhabdomyosarcoma,665,True,0.555718835646054,1,sarcomarhabdomyosarcoma665,sarcoma,rhabdomyosarcoma,0.4203699231147766,665
294,13275,sarcoma,Wilms'_tumor,665,True,0.4790697157988782,1,sarcomaWilms'_tumor665,sarcoma,Wilms'_tumor,0.3775685429573059,665
295,13276,venereal_disease,chlamydia,666,True,0.5512453105474389,1,venereal_diseasechlamydia666,venereal_disease,chlamydia,0.4823700487613678,666
296,13277,venereal_disease,genital_herpes,666,True,0.6161651153997636,1,venereal_diseasegenital_herpes666,venereal_disease,genital_herpes,0.5617967844009399,666
297,13278,venereal_disease,gonorrhea,666,True,0.5567303362335332,1,venereal_diseasegonorrhea666,venereal_disease,gonorrhea,0.496832013130188,666
298,13280,venereal_disease,lymphogranuloma_venereum,666,True,0.6711071505674632,1,venereal_diseaselymphogranuloma_venereum666,venereal_disease,lymphogranuloma_venereum,0.5721277594566345,666
299,13281,venereal_disease,syphilis,666,True,0.5585616217227205,1,venereal_diseasesyphilis666,venereal_disease,syphilis,0.4837372601032257,666
300,13282,syphilis,neurosyphilis,666,True,0.5447035111966942,1,syphilisneurosyphilis666,syphilis,neurosyphilis,0.48982948064804077,666
301,13284,syphilis,primary_syphilis,666,True,0.52385011020894,1,syphilisprimary_syphilis666,syphilis,primary_syphilis,0.4193582832813263,666
302,13285,syphilis,secondary_syphilis,666,True,0.5690982537536805,1,syphilissecondary_syphilis666,syphilis,secondary_syphilis,0.46614763140678406,666
303,13286,syphilis,tertiary_syphilis,666,True,0.5345546497147099,1,syphilistertiary_syphilis666,syphilis,tertiary_syphilis,0.44613516330718994,666
304,13287,anemia,aplastic_anemia,667,True,0.5657781962785774,1,anemiaaplastic_anemia667,anemia,aplastic_anemia,0.46696344017982483,667
305,13289,anemia,Fanconi's_anemia,667,True,0.4574230015603521,1,anemiaFanconi's_anemia667,anemia,Fanconi's_anemia,0.3450082540512085,667
306,13290,anemia,favism,667,True,0.34862403881120724,1,anemiafavism667,anemia,favism,0.33461546897888184,667
307,13291,anemia,hemolytic_anemia,667,True,0.7307238824184327,1,anemiahemolytic_anemia667,anemia,hemolytic_anemia,0.6259783506393433,667
308,13292,anemia,hyperchromic_anemia,667,True,0.6556876742293616,1,anemiahyperchromic_anemia667,anemia,hyperchromic_anemia,0.5316014289855957,667
309,13293,anemia,hypochromic_anemia,667,True,0.7250641826983568,1,anemiahypochromic_anemia667,anemia,hypochromic_anemia,0.6121779084205627,667
310,13294,hypochromic_anemia,thalassemia,667,True,0.22719176470256017,1,hypochromic_anemiathalassemia667,hypochromic_anemia,thalassemia,0.21070224046707153,667
311,13296,anemia,hypoplastic_anemia,667,True,0.4800133205855293,1,anemiahypoplastic_anemia667,anemia,hypoplastic_anemia,0.3725356161594391,667
312,13297,anemia,iron_deficiency_anemia,667,True,0.7399557734232757,1,anemiairon_deficiency_anemia667,anemia,iron_deficiency_anemia,0.6260035634040833,667
313,13299,anemia,ischemia,667,True,0.30957687254416943,1,anemiaischemia667,anemia,ischemia,0.27872976660728455,667
314,13300,ischemia,ischemic_stroke,667,True,0.41854382986782407,1,ischemiaischemic_stroke667,ischemia,ischemic_stroke,0.3962419331073761,667
315,13302,anemia,macrocytic_anemia,667,True,0.7235271806407317,1,anemiamacrocytic_anemia667,anemia,macrocytic_anemia,0.6103231310844421,667
316,13303,anemia,microcytic_anemia,667,True,0.7149343468048773,1,anemiamicrocytic_anemia667,anemia,microcytic_anemia,0.597604513168335,667
317,13304,anemia,pernicious_anemia,667,True,0.6688639039090734,1,anemiapernicious_anemia667,anemia,pernicious_anemia,0.561062216758728,667
318,13307,anemia,refractory_anemia,667,True,0.63847559438778,1,anemiarefractory_anemia667,anemia,refractory_anemia,0.5419737696647644,667
319,13309,anemia,sickle-cell_anemia,667,True,0.6634921063928463,1,anemiasickle-cell_anemia667,anemia,sickle-cell_anemia,0.5721930861473083,667
320,13310,antibody,ABO_antibodies,668,True,0.9695156742433223,1,antibodyABO_antibodies668,antibody,ABO_antibodies,0.95485919713974,668
321,13311,antibody,agglutinin,668,True,0.9278236665750802,1,antibodyagglutinin668,antibody,agglutinin,0.9219851493835449,668
322,13313,antibody,antitoxin,668,True,0.8976479213019936,1,antibodyantitoxin668,antibody,antitoxin,0.8961064219474792,668
323,13316,antibody,autoantibody,668,True,0.9691989223786124,1,antibodyautoantibody668,antibody,autoantibody,0.9582503437995911,668
324,13317,autoantibody,rheumatoid_factor,668,True,0.8722113119885082,1,autoantibodyrheumatoid_factor668,autoantibody,rheumatoid_factor,0.8543071746826172,668
325,13318,antibody,heterophil_antibody,668,True,0.9808921337068927,1,antibodyheterophil_antibody668,antibody,heterophil_antibody,0.9692597985267639,668
326,13319,antibody,immunoglobulin,668,True,0.9384700214311147,1,antibodyimmunoglobulin668,antibody,immunoglobulin,0.9306929111480713,668
327,13322,immunoglobulin,immunoglobulin_E,668,True,0.877602982019091,1,immunoglobulinimmunoglobulin_E668,immunoglobulin,immunoglobulin_E,0.8411911725997925,668
328,13326,immunoglobulin,tetanus_immunoglobulin,668,True,0.8412063457345836,1,immunoglobulintetanus_immunoglobulin668,immunoglobulin,tetanus_immunoglobulin,0.7748934030532837,668
329,13327,antibody,isoantibody,668,True,0.954871120768852,1,antibodyisoantibody668,antibody,isoantibody,0.9465978145599365,668
330,13328,antibody,monoclonal_antibody,668,True,0.9278229634193631,1,antibodymonoclonal_antibody668,antibody,monoclonal_antibody,0.9080749750137329,668
331,13330,antibody,opsonin,668,True,0.926014934005541,1,antibodyopsonin668,antibody,opsonin,0.9210956692695618,668
332,13331,antibody,precipitin,668,True,0.8839527115092376,1,antibodyprecipitin668,antibody,precipitin,0.8782979846000671,668
333,13332,antibody,Rh_antibody,668,True,0.9705512229998614,1,antibodyRh_antibody668,antibody,Rh_antibody,0.9539017081260681,668
334,13333,lesion,tubercle,669,True,0.7908713500853042,1,lesiontubercle669,lesion,tubercle,0.7147079110145569,669
335,13334,lesion,ulcer,669,True,0.8414503477811968,1,lesionulcer669,lesion,ulcer,0.7654030323028564,669
336,13335,ulcer,aphthous_ulcer,669,True,0.882420572708839,1,ulceraphthous_ulcer669,ulcer,aphthous_ulcer,0.8240975737571716,669
337,13336,ulcer,bedsore,669,True,0.5080753295069158,1,ulcerbedsore669,ulcer,bedsore,0.4941542148590088,669
338,13337,ulcer,canker,669,True,0.5896074340758826,1,ulcercanker669,ulcer,canker,0.5954845547676086,669
339,13338,ulcer,chancroid,669,True,0.5997590738911154,1,ulcerchancroid669,ulcer,chancroid,0.5816299319267273,669
340,13339,ulcer,noli-me-tangere,669,True,0.6861205831320069,1,ulcernoli-me-tangere669,ulcer,noli-me-tangere,0.6596339344978333,669
341,13340,ulcer,noma,669,True,0.5330580091341011,1,ulcernoma669,ulcer,noma,0.5424197316169739,669
342,13341,ulcer,peptic_ulcer,669,True,0.8746868245631778,1,ulcerpeptic_ulcer669,ulcer,peptic_ulcer,0.8275291323661804,669
343,13342,peptic_ulcer,duodenal_ulcer,669,True,0.6315814136764891,1,peptic_ulcerduodenal_ulcer669,peptic_ulcer,duodenal_ulcer,0.6132495999336243,669
344,13344,affliction,deformity,670,True,0.5931895327104655,1,afflictiondeformity670,affliction,deformity,0.5765331387519836,670
345,13345,deformity,Arnold-Chiari_deformity,670,True,0.6860357038746461,1,deformityArnold-Chiari_deformity670,deformity,Arnold-Chiari_deformity,0.5307952761650085,670
346,13346,deformity,clawfoot,670,True,0.7180774754094417,1,deformityclawfoot670,deformity,clawfoot,0.659505307674408,670
347,13347,deformity,cleft_foot,670,True,0.7315613717027472,1,deformitycleft_foot670,deformity,cleft_foot,0.6329533457756042,670
348,13348,deformity,clubfoot,670,True,0.5343860473796519,1,deformityclubfoot670,deformity,clubfoot,0.41794076561927795,670
349,13349,clubfoot,talipes_calcaneus,670,True,0.19335777517800842,1,clubfoottalipes_calcaneus670,clubfoot,talipes_calcaneus,0.21125566959381104,670
350,13351,clubfoot,talipes_valgus,670,True,0.15495209675790622,1,clubfoottalipes_valgus670,clubfoot,talipes_valgus,0.17713065445423126,670
351,13352,deformity,pigeon_breast,670,True,0.5981725524368487,1,deformitypigeon_breast670,deformity,pigeon_breast,0.5258864760398865,670
352,13353,deformity,plagiocephaly,670,True,0.6423014846480043,1,deformityplagiocephaly670,deformity,plagiocephaly,0.5330877900123596,670
353,13354,deformity,scaphocephaly,670,True,0.6114023016478461,1,deformityscaphocephaly670,deformity,scaphocephaly,0.5042569637298584,670
354,13355,deformity,valgus,670,True,0.8179387072425391,1,deformityvalgus670,deformity,valgus,0.7693675756454468,670
355,13356,deformity,varus,670,True,0.7405202087180045,1,deformityvarus670,deformity,varus,0.6810005307197571,670
356,13357,dermatitis,actinic_dermatitis,671,True,0.839026994859606,1,dermatitisactinic_dermatitis671,dermatitis,actinic_dermatitis,0.7208377718925476,671
357,13358,dermatitis,atopic_dermatitis,671,True,0.8788364573648311,1,dermatitisatopic_dermatitis671,dermatitis,atopic_dermatitis,0.7929165363311768,671
358,13359,dermatitis,contact_dermatitis,671,True,0.8788947553265745,1,dermatitiscontact_dermatitis671,dermatitis,contact_dermatitis,0.808137059211731,671
359,13360,contact_dermatitis,bubble_gum_dermatitis,671,True,0.5347891466688205,1,contact_dermatitisbubble_gum_dermatitis671,contact_dermatitis,bubble_gum_dermatitis,0.46679216623306274,671
360,13361,contact_dermatitis,Rhus_dermatitis,671,True,0.6058246292939393,1,contact_dermatitisRhus_dermatitis671,contact_dermatitis,Rhus_dermatitis,0.5603838562965393,671
361,13365,dermatitis,cradle_cap,671,True,0.5010377090850671,1,dermatitiscradle_cap671,dermatitis,cradle_cap,0.44359129667282104,671
362,13366,dermatitis,diaper_rash,671,True,0.6149659195770495,1,dermatitisdiaper_rash671,dermatitis,diaper_rash,0.5156992077827454,671
363,13367,dermatitis,hypericism,671,True,0.6437900363725142,1,dermatitishypericism671,dermatitis,hypericism,0.62139493227005,671
364,13368,dermatitis,neurodermatitis,671,True,0.874249794751592,1,dermatitisneurodermatitis671,dermatitis,neurodermatitis,0.8017206192016602,671
365,13369,dermatitis,schistosome_dermatitis,671,True,0.8580572481839172,1,dermatitisschistosome_dermatitis671,dermatitis,schistosome_dermatitis,0.7631039619445801,671
366,13370,dermatitis,seborrheic_dermatitis,671,True,0.8964854610806215,1,dermatitisseborrheic_dermatitis671,dermatitis,seborrheic_dermatitis,0.8037427663803101,671
367,13372,hernia,colpocele,672,True,0.22285314901074532,1,herniacolpocele672,hernia,colpocele,0.2262951135635376,672
368,13373,colpocele,cystocele,672,True,0.1599802679205747,1,colpocelecystocele672,colpocele,cystocele,0.16483481228351593,672
369,13375,hernia,diverticulum,672,True,0.41471446618673463,1,herniadiverticulum672,hernia,diverticulum,0.42274489998817444,672
370,13376,diverticulum,Meckel's_diverticulum,672,True,0.7584794971096626,1,diverticulumMeckel's_diverticulum672,diverticulum,Meckel's_diverticulum,0.6647043824195862,672
371,13378,hernia,exomphalos,672,True,0.3208712139002259,1,herniaexomphalos672,hernia,exomphalos,0.329812616109848,672
372,13379,hernia,hiatus_hernia,672,True,0.4901586529191611,1,herniahiatus_hernia672,hernia,hiatus_hernia,0.3982665240764618,672
373,13380,hernia,inguinal_hernia,672,True,0.7339309326089434,1,herniainguinal_hernia672,hernia,inguinal_hernia,0.6650786995887756,672
374,13382,hernia,laparocele,672,True,0.3604368723966472,1,hernialaparocele672,hernia,laparocele,0.34155163168907166,672
375,13383,hernia,umbilical_hernia,672,True,0.6494783753260353,1,herniaumbilical_hernia672,hernia,umbilical_hernia,0.571729838848114,672
376,13384,rupture,herniated_disc,672,True,0.5012648350519991,1,ruptureherniated_disc672,rupture,herniated_disc,0.41255950927734375,672
377,13385,sign,vital_sign,673,True,0.8552610662228066,1,signvital_sign673,sign,vital_sign,0.7975074052810669,673
378,13386,vital_sign,blood_pressure,673,True,0.7083889616791323,1,vital_signblood_pressure673,vital_sign,blood_pressure,0.6742909550666809,673
379,13388,blood_pressure,diastolic_pressure,673,True,0.5507042829534733,1,blood_pressurediastolic_pressure673,blood_pressure,diastolic_pressure,0.5111798048019409,673
