,concept_id,concept_name,child_pair,group_code
1269,10010165,Representation of exact numbers,,10010147
1270,10010166,Representation of mathematical functions,,10010147
1271,10010167,Representation of Boolean functions,,10010147
1272,10010168,Representation of polynomials,,10010147
1273,10003817,MapReduce algorithms,,10010147
1274,10003824,Self-organization,,10010147
1275,10010171,Shared memory algorithms,,10010147
1276,10010173,Vector / streaming algorithms,,10010147
1277,10010174,Massively parallel algorithms,,10010147
1278,10003352,Information extraction,,10010147
1279,10010180,Machine translation,,10010147
1280,10010181,"Discourse, dialogue and pragmatics",,10010147
1281,10010182,Natural language generation,,10010147
1282,10010183,Speech recognition,,10010147
1283,10010184,Lexical semantics,,10010147
1284,10010185,Phonology / morphology,,10010147
1285,10010186,Language resources,,10010147
1286,10003797,Description logics,,10010147
1287,10010188,Semantic networks,,10010147
1288,10010189,"Nonmonotonic, default reasoning and belief revision",,10010147
1289,10010190,Probabilistic reasoning,,10010147
1290,10010191,Vagueness and fuzzy logic,,10010147
1291,10010192,Causal reasoning and diagnostics,,10010147
1292,10010193,Temporal reasoning,,10010147
1293,10010194,Cognitive robotics,,10010147
1294,10010195,Ontology engineering,,10010147
1295,10010196,Logic programming and answer set programming,,10010147
1296,10010197,Spatial and physical reasoning,,10010147
1297,10010198,Reasoning about belief and knowledge,,10010147
1298,10010200,Planning for deterministic actions,,10010147
1299,10010201,Planning under uncertainty,,10010147
1300,10010202,Multi-agent planning,,10010147
1301,10010203,Planning with abstraction and generalization,,10010147
1302,10010204,Robotic planning,10011814,10010147
1303,10010206,Heuristic function construction,,10010147
1304,10010207,Discrete space search,,10010147
1305,10010208,Continuous space search,,10010147
1306,10010209,Randomized search,,10010147
1307,10010210,Game tree search,,10010147
1308,10010211,Abstraction and micro-operators,,10010147
1309,10010212,Search with partial observations,,10010147
1310,10010204,Robotic planning,10011814,10010147
1311,10010214,Computational control theory,,10010147
1312,10010215,Motion path planning,,10010147
1313,10010217,Cognitive science,,10010147
1314,10010218,Theory of mind,,10010147
1315,10010220,Multi-agent systems,,10010147
1316,10010221,Intelligent agents,,10010147
1317,10010222,Mobile agents,,10010147
1318,10010223,Cooperation and coordination,,10010147
1319,10010225,Computer vision tasks,10003479,10010147
1319,10010225,Computer vision tasks,10010227,10010147
1319,10010225,Computer vision tasks,10010228,10010147
1319,10010225,Computer vision tasks,10010230,10010147
1319,10010225,Computer vision tasks,10010231,10010147
1319,10010225,Computer vision tasks,10010232,10010147
1319,10010225,Computer vision tasks,10010233,10010147
1319,10010225,Computer vision tasks,10011295,10010147
1320,10010226,Image and video acquisition,10010234,10010147
1320,10010226,Image and video acquisition,10010235,10010147
1320,10010226,Image and video acquisition,10010236,10010147
1320,10010226,Image and video acquisition,10010237,10010147
1320,10010226,Image and video acquisition,10010238,10010147
1320,10010226,Image and video acquisition,10010239,10010147
1320,10010226,Image and video acquisition,10010256,10010147
1321,10010240,Computer vision representations,10010241,10010147
1321,10010240,Computer vision representations,10010242,10010147
1321,10010240,Computer vision representations,10010243,10010147
1321,10010240,Computer vision representations,10010244,10010147
1322,10010245,Computer vision problems,10010246,10010147
1322,10010245,Computer vision problems,10010247,10010147
1322,10010245,Computer vision problems,10010248,10010147
1322,10010245,Computer vision problems,10010249,10010147
1322,10010245,Computer vision problems,10010250,10010147
1322,10010245,Computer vision problems,10010251,10010147
1322,10010245,Computer vision problems,10010252,10010147
1322,10010245,Computer vision problems,10010253,10010147
1322,10010245,Computer vision problems,10010254,10010147
1322,10010245,Computer vision problems,10010255,10010147
1323,10010259,Supervised learning,10003268,10010147
1323,10010259,Supervised learning,10003343,10010147
1323,10010259,Supervised learning,10010263,10010147
1323,10010259,Supervised learning,10010264,10010147
1323,10010259,Supervised learning,10010265,10010147
1323,10010259,Supervised learning,10010266,10010147
1324,10010260,Unsupervised learning,10003697,10010147
1324,10010260,Unsupervised learning,10010229,10010147
1324,10010260,Unsupervised learning,10010267,10010147
1324,10010260,Unsupervised learning,10010268,10010147
1324,10010260,Unsupervised learning,10010269,10010147
1324,10010260,Unsupervised learning,10010270,10010147
1324,10010260,Unsupervised learning,10010271,10010147
1325,10010261,Reinforcement learning,10010272,10010147
1325,10010261,Reinforcement learning,10010273,10010147
1325,10010261,Reinforcement learning,10010274,10010147
1325,10010261,Reinforcement learning,10010275,10010147
1325,10010261,Reinforcement learning,10010276,10010147
1326,10010262,Multi-task learning,10010277,10010147
1326,10010262,Multi-task learning,10010278,10010147
1326,10010262,Multi-task learning,10010279,10010147
1327,10010283,Batch learning,,10010147
1328,10010284,Online learning settings,,10010147
1329,10010290,Learning from demonstrations,,10010147
1330,10010291,Learning from critiques,,10010147
1331,10010292,Learning from implicit feedback,,10010147
1332,10011304,Active learning settings,,10010147
1333,10011305,Semi-supervised learning settings,,10010147
1334,10003660,Classification and regression trees,,10010147
1335,10010075,Kernel methods,10010295,10010147
1335,10010075,Kernel methods,10010296,10010147
1336,10010294,Neural networks,,10010147
1337,10010297,Logical and relational learning,10010298,10010147
1337,10010297,Logical and relational learning,10010299,10010147
1338,10010300,Learning in probabilistic graphical models,10010301,10010147
1338,10010300,Learning in probabilistic graphical models,10010302,10010147
1338,10010300,Learning in probabilistic graphical models,10010303,10010147
1338,10010300,Learning in probabilistic graphical models,10010304,10010147
1338,10010300,Learning in probabilistic graphical models,10010305,10010147
1338,10010300,Learning in probabilistic graphical models,10010306,10010147
1339,10010307,Learning linear models,10010308,10010147
1340,10010309,Factorization methods,10010310,10010147
1340,10010309,Factorization methods,10010311,10010147
1340,10010309,Factorization methods,10010312,10010147
1340,10010309,Factorization methods,10010313,10010147
1340,10010309,Factorization methods,10011671,10010147
1341,10010314,Rule learning,,10010147
1342,10010315,Instance-based learning,,10010147
1343,10010316,Markov decision processes,,10010147
1344,10010317,Partially-observable Markov decision processes,,10010147
1345,10010318,Stochastic games,,10010147
1346,10010319,Learning latent representations,10010320,10010147
1347,10011809,Bio-inspired approaches,10011810,10010147
1347,10011809,Bio-inspired approaches,10011811,10010147
1347,10011809,Bio-inspired approaches,10011812,10010147
1347,10011809,Bio-inspired approaches,10011813,10010147
1347,10011809,Bio-inspired approaches,10011814,10010147
1347,10011809,Bio-inspired approaches,10011815,10010147
1348,10010327,Dynamic programming for Markov decision processes,10010328,10010147
1348,10010327,Dynamic programming for Markov decision processes,10010329,10010147
1348,10010327,Dynamic programming for Markov decision processes,10010330,10010147
1348,10010327,Dynamic programming for Markov decision processes,10010331,10010147
1348,10010327,Dynamic programming for Markov decision processes,10010332,10010147
1349,10010333,Ensemble methods,10010076,10010147
1349,10010333,Ensemble methods,10010334,10010147
1350,10010335,Spectral methods,,10010147
1351,10010336,Feature selection,,10010147
1352,10010337,Regularization,,10010147
1353,10010343,Modeling methodologies,,10010147
1354,10010344,Model verification and validation,,10010147
1355,10010345,Uncertainty quantification,,10010147
1356,10010347,Systems theory,,10010147
1357,10010348,Network science,,10010147
1358,10010345,Uncertainty quantification,,10010147
1359,10010350,Quantum mechanic simulation,,10010147
1360,10010351,Molecular simulation,,10010147
1361,10010353,Rare-event simulation,,10010147
1362,10010354,Discrete-event simulation,,10010147
1363,10010355,Agent / discrete models,,10010147
1364,10010356,Distributed simulation,,10010147
1365,10010357,Continuous simulation,,10010147
1366,10010358,Continuous models,,10010147
1367,10010359,Real-time simulation,,10010147
1368,10010360,Interactive simulation,,10010147
1369,10010361,Multiscale systems,,10010147
1370,10010362,Massively parallel and high-performance simulations,,10010147
1371,10010363,Data assimilation,,10010147
1372,10010364,Scientific visualization,,10010147
1373,10010365,Visual analytics,,10010147
1374,10011310,Simulation by animation,,10010147
1375,10011810,Artificial life,,10010147
1376,10010367,Simulation environments,,10010147
1377,10010368,Simulation languages,,10010147
1378,10010369,Simulation tools,,10010147
1379,10010238,Motion capture,,10010147
1380,10010378,Procedural animation,,10010147
1381,10010379,Physical simulation,,10010147
1382,10010380,Motion processing,,10010147
1383,10010381,Collision detection,,10010147
1384,10010373,Rasterization,,10010147
1385,10010374,Ray tracing,,10010147
1386,10010375,Non-photorealistic rendering,,10010147
1387,10010376,Reflectance modeling,,10010147
1388,10010377,Visibility,,10010147
1389,10010236,Computational photography,,10010147
1390,10010383,Image processing,,10010147
1391,10010384,Texturing,,10010147
1392,10010385,Image-based rendering,,10010147
1393,10010386,Antialiasing,,10010147
1394,10010389,Graphics processors,,10010147
1395,10010391,Graphics input devices,,10010147
1396,10010392,Mixed / augmented reality,,10010147
1397,10010393,Perception,,10010147
1398,10010394,Graphics file formats,,10010147
1399,10010866,Virtual reality,,10010147
1400,10010397,Mesh models,,10010147
1401,10010398,Mesh geometry models,,10010147
1402,10010399,Parametric curve and surface models,,10010147
1403,10010400,Point-based models,,10010147
1404,10010401,Volumetric models,,10010147
1405,10010402,Shape analysis,,10010147
1406,10003817,MapReduce algorithms,,10010147
1407,10003824,Self-organization,,10010147
1408,10003229,Intranets,,10010405
1409,10003230,Extranets,,10010405
1410,10003232,Enterprise resource planning,,10010405
1411,10003442,Enterprise applications,,10010405
1412,10010925,Data centers,,10010405
1413,10010413,Business process modeling,,10010405
1414,10010414,Business process management systems,,10010405
1415,10010415,Business process monitoring,,10010405
1416,10010416,Cross-organizational business processes,,10010405
1417,10011712,Business intelligence,,10010405
1418,10010418,Enterprise architecture management,,10010405
1419,10010419,Enterprise architecture frameworks,,10010405
1420,10010420,Enterprise architecture modeling,,10010405
1421,10010411,Enterprise application integration,,10010405
1422,10011732,Information integration and interoperability,,10010405
1423,10010989,Avionics,,10010405
1424,10010438,Environmental sciences,,10010405
1425,10010440,Computer-aided design,,10010405
1426,10010989,Avionics,,10010405
1427,10011581,Internet telephony,,10010405
1428,10010086,Molecular sequence analysis,,10010405
1429,10010088,Recognition of genes and regulatory elements,,10010405
1430,10010089,Molecular evolution,,10010405
1431,10010090,Computational transcriptomics,,10010405
1432,10010091,Biological networks,,10010405
1433,10010092,Sequencing and genotyping technologies,,10010405
1434,10010096,Imaging,,10010405
1435,10010097,Computational proteomics,,10010405
1436,10010098,Molecular structural biology,,10010405
1437,10010934,Computational genomics,,10010405
1438,10010934,Computational genomics,,10010405
1439,10010094,Population genetics,,10010405
1440,10010451,Proteomics,10010097,10010405
1441,10010454,Transcriptomics,,10010405
1442,10010457,Ethnography,,10010405
1443,10010440,Computer-aided design,,10010405
1444,10003600,Cyberwarfare,,10010405
1445,10003590,Voting / election technologies,,10010405
1446,10010938,E-government,,10010405
1447,10011188,Word processors,,10010405
1448,10011189,Spreadsheets,,10010405
1449,10011190,Computer games,,10010405
1450,10011191,Microcomputers,,10010405
1451,10003259,Supply chain management,,10010405
1452,10010486,Command and control,,10010405
1453,10011817,Multi-criterion optimization and decision-making,,10010405
1454,10010501,Text editing,,10010405
1455,10010502,Version control,,10010405
1456,10010503,Document metadata,,10010405
1457,10010505,Document analysis,,10010405
1458,10010506,Document scanning,,10010405
1459,10010507,Graphics recognition and interpretation,,10010405
1460,10010508,Optical character recognition,,10010405
1461,10010509,Online handwriting recognition,,10010405
1462,10010512,Markup languages,10003310,10010405
1462,10010512,Markup languages,10011143,10010405
1463,10010513,Annotation,,10010405
1464,10010514,Format and notation,,10010405
1465,10010515,Multi / mixed media creation,,10010405
1466,10010516,Image composition,,10010405
1467,10010920,Hypertext / hypermedia creation,,10010405
1468,10011689,Document scripting languages,,10010405
1469,10010523,Reduced instruction set computing,,10010520
1470,10010524,Complex instruction set computing,,10010520
1471,10010525,Superscalar architectures,,10010520
1472,10010526,Pipeline computing,,10010520
1473,10010527,Stack machines,,10010520
1474,10010529,Very long instruction word,,10010520
1475,10010530,Interconnection architectures,,10010520
1476,10010531,"Multiple instruction, multiple data",,10010520
1477,10010532,Cellular architectures,,10010520
1478,10010533,"Multiple instruction, single data",,10010520
1479,10010534,"Single instruction, multiple data",,10010520
1480,10010535,Systolic arrays,,10010520
1481,10010536,Multicore architectures,,10010520
1482,10003100,Cloud computing,,10010520
1483,10010538,Client-server architectures,,10010520
1484,10010539,n-tier architectures,,10010520
1485,10010540,Peer-to-peer architectures,,10010520
1486,10010541,Grid computing,,10010520
1487,10010294,Neural networks,,10010520
1488,10010543,Reconfigurable computing,,10010520
1489,10010544,Analog computers,,10010520
1490,10010545,Data flow architectures,,10010520
1491,10010546,Heterogeneous (hybrid) systems,,10010520
1492,10010548,Self-organizing autonomic computing,,10010520
1493,10010549,Optical computing,,10010520
1494,10010550,Quantum computing,,10010520
1495,10010551,Molecular computing,,10010520
1496,10011713,High-level language architectures,,10010520
1497,10011714,Special purpose systems,,10010520
1498,10010555,Robotic components,,10010520
1499,10010556,Robotic control,10011814,10010520
1500,10010557,Robotic autonomy,,10010520
1501,10010558,External interfaces for robotics,,10010520
1502,10010561,Firmware,,10010520
1503,10010563,Embedded hardware,,10010520
1504,10010564,Embedded software,,10010520
1505,10003248,Digital signal processing,,10010583
1506,10003249,Beamforming,,10010583
1507,10003250,Noise reduction,,10010583
1508,10011666,Touch screens,,10010583
1509,10011752,Haptic devices,,10010583
1510,10010603,Input / output circuits,,10010583
1511,10010604,Metallic interconnect,,10010583
1512,10010605,Photonic and optical interconnect,,10010583
1513,10010606,Radio frequency and wireless interconnect,,10010583
1514,10010608,Dynamic memory,,10010583
1515,10010609,Static memory,,10010583
1516,10010610,Non-volatile memory,,10010583
1517,10010611,Read-only memory,,10010583
1518,10010613,Transistors,,10010583
1519,10010614,Logic families,,10010583
1520,10010616,Arithmetic and datapath circuits,,10010583
1521,10010617,Asynchronous circuits,,10010583
1522,10010618,Combinational circuits,,10010583
1523,10010619,Design modules and hierarchy,,10010583
1524,10010620,Finite state machines,,10010583
1525,10010621,Sequential circuits,,10010583
1526,10010629,Hardware accelerators,,10010583
1527,10010630,High-speed input / output,,10010583
1528,10010631,Programmable logic elements,,10010583
1529,10010632,Programmable interconnect,,10010583
1530,10011716,Reconfigurable logic applications,,10010583
1531,10011811,Evolvable hardware,,10010583
1532,10010635,Data conversion,,10010583
1533,10010636,Clock generation and timing,,10010583
1534,10010637,Analog and mixed-signal circuit optimization,,10010583
1535,10010638,Radio frequency and wireless circuits,,10010583
1536,10010639,Wireline communication,,10010583
1537,10011717,Analog and mixed-signal circuit synthesis,,10010583
1538,10010641,Application specific integrated circuits,,10010583
1539,10010642,Application specific instruction set processors,,10010583
1540,10010643,Application specific processors,,10010583
1541,10003107,Network on chip,,10010583
1542,10010560,System on a chip,,10010583
1543,10010648,Platform-based design,,10010583
1544,10011718,Hard and soft IP,,10010583
1545,10010657,Die and wafer stacking,,10010583
1546,10010658,Input / output styles,,10010583
1547,10010660,Multi-chip modules,,10010583
1548,10010661,Package-level interconnect,,10010583
1549,10010678,Temperature monitoring,,10010583
1550,10010679,Temperature simulation and estimation,,10010583
1551,10010680,Temperature control,,10010583
1552,10010681,Temperature optimization,,10010583
1553,10010664,Batteries,,10010583
1554,10010665,Fuel-based energy,,10010583
1555,10010666,Renewable energy,,10010583
1556,10010667,Reusable energy storage,,10010583
1557,10010669,Energy metering,,10010583
1558,10010670,Power conversion,,10010583
1559,10010671,Power networks,,10010583
1560,10010672,Smart grid,,10010583
1561,10011719,Switching devices power issues,,10010583
1562,10011720,Interconnect power issues,,10010583
1563,10011721,Circuits power issues,,10010583
1564,10011722,Chip-level power issues,,10010583
1565,10011723,Platform power issues,,10010583
1566,10011724,Enterprise level and data centers power issues,,10010583
1567,10010685,Datapath optimization,,10010583
1568,10010686,Hardware-software codesign,,10010583
1569,10010687,Resource binding and sharing,,10010583
1570,10011677,Operations scheduling,,10010583
1571,10010691,Combinational synthesis,,10010583
1572,10010692,Circuit optimization,,10010583
1573,10010693,Sequential synthesis,,10010583
1574,10010694,Technology-mapping,,10010583
1575,10010695,Transistor-level synthesis,,10010583
1576,10010698,Clock-network synthesis,,10010583
1577,10010699,Packaging,,10010583
1578,10010700,Partitioning and floorplanning,,10010583
1579,10010701,Placement,,10010583
1580,10010702,Physical synthesis,,10010583
1581,10010703,Power grid design,,10010583
1582,10010704,Wire routing,,10010583
1583,10010706,Electrical-level simulation,,10010583
1584,10010707,Model-order reduction,,10010583
1585,10010708,Compact delay models,,10010583
1586,10010709,Static timing analysis,,10010583
1587,10010710,Statistical timing analysis,,10010583
1588,10010711,Transition-based timing analysis,,10010583
1589,10010713,Best practices for EDA,,10010583
1590,10010714,Design databases for EDA,,10010583
1591,10010715,Software tools for EDA,,10010583
1592,10003791,Model checking,,10010583
1593,10010722,Coverage metrics,,10010583
1594,10010723,Equivalence checking,,10010583
1595,10010724,Semi-formal verification,,10010583
1596,10010725,Simulation and emulation,,10010583
1597,10010726,Transaction-level verification,,10010583
1598,10010727,Theorem proving and SAT solving,,10010583
1599,10010914,Assertion checking,,10010583
1600,10010729,Design rule checking,,10010583
1601,10010730,Layout-versus-schematics,,10010583
1602,10010731,Power and thermal analysis,,10010583
1603,10010732,Timing analysis and sign-off,,10010583
1604,10010734,"Bug detection, localization and diagnosis",,10010583
1605,10010735,Bug fixing (hardware),,10010583
1606,10010736,Design for debug,,10010583
1607,10010741,Built-in self-test,,10010583
1608,10010742,Online test and diagnostics,,10010583
1609,10010743,Test data compression,,10010583
1610,10010752,Error detection and error correction,,10010583
1611,10010753,Failure prediction,,10010583
1612,10010754,"Failure recovery, maintenance and self-repair",,10010583
1613,10010755,Redundancy,,10010583
1614,10010756,Self-checking mechanisms,,10010583
1615,10010757,System-level fault tolerance,,10010583
1616,10010759,Process variations,,10010583
1617,10010760,Yield and cost modeling,,10010583
1618,10010761,Yield and cost optimization,,10010583
1619,10010763,Aging of circuits and systems,,10010583
1620,10010764,Circuit hardening,,10010583
1621,10010765,Early-life failures and infant mortality,,10010583
1622,10010766,"Process, voltage and temperature variations",,10010583
1623,10010767,Signal integrity and noise analysis,,10010583
1624,10010768,Transient errors and upsets,,10010583
1625,10010788,Emerging architectures,,10010583
1626,10010789,Emerging languages and compilers,,10010583
1627,10010790,Emerging simulation,,10010583
1628,10010791,Emerging tools and methodologies,,10010583
1629,10010794,Bio-embedded electronics,,10010583
1630,10010798,Neural systems,,10010583
1631,10010800,III-V compounds,,10010583
1632,10010801,Carbon based electronics,,10010583
1633,10010802,Cellular neural networks,,10010583
1634,10010803,Flexible and printable circuits,,10010583
1635,10010804,Superconducting circuits,,10010583
1636,10010806,Microelectromechanical systems,,10010583
1637,10010807,Nanoelectromechanical systems,,10010583
1638,10010815,Single electron devices,,10010583
1639,10010816,Tunneling devices,,10010583
1640,10011726,Quantum computation,10011727,10010583
1640,10011726,Quantum computation,10011728,10010583
1641,10011729,Quantum dots and cellular automata,,10010583
1642,10003552,E-commerce infrastructure,,10011007
1643,10010942,Software infrastructure,10010943,10011007
1643,10010942,Software infrastructure,10010944,10011007
1643,10010942,Software infrastructure,10010948,10011007
1644,10010949,Operating systems,10003512,10011007
1644,10010949,Operating systems,10010950,10011007
1644,10010949,Operating systems,10010957,10011007
1644,10010949,Operating systems,10010965,10011007
1645,10010969,Virtual worlds software,10010970,10011007
1645,10010969,Virtual worlds software,10011744,10011007
1646,10010564,Embedded software,,10011007
1647,10010972,Software architectures,10010539,10011007
1647,10010972,Software architectures,10010540,10011007
1647,10010972,Software architectures,10010545,10011007
1647,10010972,Software architectures,10010973,10011007
1647,10010972,Software architectures,10010974,10011007
1647,10010972,Software architectures,10010975,10011007
1647,10010972,Software architectures,10010976,10011007
1647,10010972,Software architectures,10010978,10011007
1647,10010972,Software architectures,10010979,10011007
1647,10010972,Software architectures,10011116,10011007
1647,10010972,Software architectures,10011117,10011007
1647,10010972,Software architectures,10011681,10011007
1648,10010980,Software system models,10010981,10011007
1648,10010980,Software system models,10010982,10011007
1648,10010980,Software system models,10010983,10011007
1648,10010980,Software system models,10010984,10011007
1648,10010980,Software system models,10010985,10011007
1648,10010980,Software system models,10010986,10011007
1649,10010991,Ultra-large-scale systems,,10011007
1650,10011120,Distributed systems organizing principles,10003100,10011007
1650,10011120,Distributed systems organizing principles,10010538,10011007
1650,10011120,Distributed systems organizing principles,10010541,10011007
1650,10011120,Distributed systems organizing principles,10011680,10011007
1651,10011679,Real-time systems software,,10011007
1652,10011682,"Abstraction, modeling and modularity",,10011007
1653,10010993,Correctness,10010961,10011007
1653,10010993,Correctness,10010994,10011007
1653,10010993,Correctness,10010995,10011007
1653,10010993,Correctness,10010996,10011007
1653,10010993,Correctness,10010997,10011007
1653,10010993,Correctness,10011683,10011007
1654,10010998,Formal methods,10003791,10011007
1654,10010998,Formal methods,10010999,10011007
1654,10010998,Formal methods,10011000,10011007
1654,10010998,Formal methods,10011001,10011007
1655,10010117,Interoperability,,10011007
1656,10011002,Software performance,,10011007
1657,10011004,Software reliability,,10011007
1658,10011005,Software fault tolerance,10011101,10011007
1659,10011114,Software safety,,10011007
1660,10011687,Software usability,,10011007
1661,10011009,Language types,10010175,10011007
1661,10011009,Language types,10010177,10011007
1661,10011009,Language types,10011010,10011007
1661,10011009,Language types,10011011,10011007
1661,10011009,Language types,10011012,10011007
1661,10011009,Language types,10011014,10011007
1661,10011009,Language types,10011015,10011007
1661,10011009,Language types,10011016,10011007
1661,10011009,Language types,10011019,10011007
1661,10011009,Language types,10011020,10011007
1661,10011009,Language types,10011021,10011007
1661,10011009,Language types,10011022,10011007
1662,10011024,Language features,10003202,10011007
1662,10011024,Language features,10011025,10011007
1662,10011024,Language features,10011026,10011007
1662,10011024,Language features,10011027,10011007
1662,10011024,Language features,10011028,10011007
1662,10011024,Language features,10011029,10011007
1662,10011024,Language features,10011031,10011007
1662,10011024,Language features,10011032,10011007
1662,10011024,Language features,10011033,10011007
1662,10011024,Language features,10011034,10011007
1662,10011024,Language features,10011035,10011007
1662,10011024,Language features,10011036,10011007
1662,10011024,Language features,10011037,10011007
1662,10011024,Language features,10011038,10011007
1663,10011040,Syntax,,10011007
1664,10011311,Semantics,,10011007
1665,10010943,Interpreters,,10011007
1666,10011042,Incremental compilers,,10011007
1667,10011043,Retargetable compilers,,10011007
1668,10011044,Just-in-time compilers,,10011007
1669,10011045,Dynamic compilers,,10011007
1670,10011046,Translator writing systems and compiler generators,,10011007
1671,10011047,Source code generation,,10011007
1672,10011048,Runtime environments,,10011007
1673,10011049,Preprocessors,,10011007
1674,10011688,Parsers,,10011007
1675,10010512,Markup languages,10003310,10011007
1675,10010512,Markup languages,10011143,10011007
1676,10010517,Scripting languages,,10011007
1677,10011017,Domain specific languages,,10011007
1678,10011023,Specialized application languages,,10011007
1679,10011051,API languages,,10011007
1680,10011052,Graphical user interface languages,,10011007
1681,10011053,Window managers,,10011007
1682,10011054,Command and control languages,,10011007
1683,10011055,Macro languages,,10011007
1684,10011056,Programming by example,,10011007
1685,10011057,State based definitions,,10011007
1686,10011058,Visual languages,,10011007
1687,10011059,Interface definition languages,,10011007
1688,10011018,Design languages,,10011007
1689,10011061,Unified Modeling Language (UML),,10011007
1690,10011062,Architecture description languages,,10011007
1691,10011063,System modeling languages,,10011007
1692,10011064,Orchestration languages,,10011007
1693,10011065,Integration frameworks,,10011007
1694,10011690,Specification languages,,10011007
1695,10011067,Object oriented frameworks,,10011007
1696,10011068,Software as a service orchestration system,,10011007
1697,10011069,Integrated and visual development environments,,10011007
1698,10011070,Application specific development environments,,10011007
1699,10011076,Requirements analysis,,10011007
1700,10011077,Software design engineering,,10011007
1701,10011078,Software design tradeoffs,,10011007
1702,10011079,Software implementation planning,10011080,10011007
1703,10011082,Software development methods,10010878,10011007
1703,10011082,Software development methods,10011083,10011007
1703,10011082,Software development methods,10011084,10011007
1703,10011082,Software development methods,10011085,10011007
1703,10011082,Software development methods,10011086,10011007
1703,10011082,Software development methods,10011087,10011007
1703,10011082,Software development methods,10011088,10011007
1704,10011091,Risk management,,10011007
1705,10010876,Software prototyping,,10011007
1706,10011093,Object oriented development,,10011007
1707,10011094,Flowcharts,,10011007
1708,10011096,Reusability,10011097,10011007
1709,10011691,Error handling and recovery,,10011007
1710,10011782,Automatic programming,10011813,10011007
1711,10010876,Software prototyping,,10011007
1712,10011100,Operational analysis,,10011007
1713,10011102,Software defect analysis,10011103,10011007
1714,10011104,Fault tree analysis,,10011007
1715,10011105,Process validation,10011106,10011007
1715,10011105,Process validation,10011107,10011007
1715,10011105,Process validation,10011108,10011007
1715,10011105,Process validation,10011109,10011007
1715,10011105,Process validation,10011110,10011007
1716,10011692,Formal software verification,,10011007
1717,10011693,Empirical software validation,,10011007
1718,10003465,Software reverse engineering,,10011007
1719,10010913,Documentation,,10011007
1720,10011112,Backup procedures,,10011007
1721,10011113,Software evolution,,10011007
1722,10011695,Software version control,,10011007
1723,10011696,Maintaining software,,10011007
1724,10011697,System administration,,10011007
1725,10003559,Open source model,,10011007
1726,10011135,Programming teams,,10011007
1727,10003658,Kernel density estimators,,10002950
1728,10003659,Spline models,,10002950
1729,10003661,Bayesian nonparametric models,,10002950
1730,10003668,Quantile regression,,10002950
1731,10003678,Gibbs sampling,,10002950
1732,10003679,Metropolis-Hastings algorithm,,10002950
1733,10003680,Simulated annealing,,10002950
1734,10003681,Markov-chain Monte Carlo convergence measures,,10002950
1735,10003685,Bootstrapping,,10002950
1736,10003686,Jackknifing,,10002950
1737,10003692,Robust regression,,10002950
1738,10003747,Gr枚bner bases and other special bases,,10002950
1739,10011137,Network optimization,,10002950
1740,10011797,Optimization with randomized search heuristics,10011798,10002950
1740,10011797,Optimization with randomized search heuristics,10011799,10002950
1740,10011797,Optimization with randomized search heuristics,10011800,10002950
1740,10011797,Optimization with randomized search heuristics,10011801,10002950
1741,10010041,Linear programming,,10002950
1742,10010042,Semidefinite programming,,10002950
1743,10010043,Convex optimization,,10002950
1744,10010044,Quasiconvex programming and unimodality,,10002950
1745,10010046,Stochastic control and optimization,,10002950
1746,10011139,Quadratic programming,,10002950
1747,10011140,Nonconvex optimization,,10002950
1748,10011803,Bio-inspired optimization,,10002950
1749,10010040,Submodular optimization and polymatroids,,10002950
1750,10010045,Integer programming,,10002950
1751,10011803,Bio-inspired optimization,,10002950
1752,10011813,Genetic programming,,10002950
1753,10011818,Developmental representations,,10002950
1754,10002956,Hierarchical data models,,10002951
1755,10010818,Network data models,,10002951
1756,10002958,Semi-structured data,,10002951
1757,10003208,Data streams,,10002951
1758,10003623,Data provenance,,10002951
1759,10010120,Incomplete data,,10002951
1760,10010518,Temporal data,,10002951
1761,10010821,Uncertainty,,10002951
1762,10010915,Inconsistent data,,10002951
1763,10002974,Multidimensional range search,,10002951
1764,10010828,Data scans,,10002951
1765,10010829,Point lookups,,10002951
1766,10010830,Unidimensional range search,,10002951
1767,10010831,Proximity search,,10002951
1768,10002975,Data compression,,10002951
1769,10002976,Data encryption,,10002951
1770,10003189,Record and block layout,,10002951
1771,10003210,Query optimization,,10002951
1772,10003398,Query operators,,10002951
1773,10003425,Query planning,,10002951
1774,10003426,Join algorithms,,10002951
1775,10003427,Data locking,,10002951
1776,10003428,Transaction logging,,10002951
1777,10003429,Database recovery,,10002951
1778,10010836,Key-value stores,,10002951
1779,10010837,MapReduce-based systems,,10002951
1780,10010838,Relational parallel and distributed DBMSs,,10002951
1781,10010833,Distributed data locking,,10002951
1782,10010834,Deadlocks,,10002951
1783,10010835,Distributed database recovery,,10002951
1784,10010823,Structured Query Language,,10002951
1785,10003312,XPath,,10002951
1786,10003313,XQuery,,10002951
1787,10010827,MapReduce languages,,10002951
1788,10003452,Flash memory,,10002951
1789,10003453,Phase change memory,,10002951
1790,10003411,Heap (data structure),,10002951
1791,10003412,Hashed file organization,,10002951
1792,10003413,Indexed file organization,,10002951
1793,10003414,Linked lists,,10002951
1794,10003415,B-trees,,10002951
1795,10003416,Vnodes,,10002951
1796,10003417,Inodes,,10002951
1797,10003418,Extent-based file structures,,10002951
1798,10003419,Slotted pages,,10002951
1799,10003420,Intrapage space management,,10002951
1800,10003421,Interpage free-space management,,10002951
