,parent,child,group,flag
1381,feeding,intravenous_feeding,70,TRUE
1382,feeding,overfeeding,70,TRUE
1383,feeding,spoonfeeding,70,TRUE
1384,feeding,suckling,70,TRUE
1385,feeding,total_parenteral_nutrition,70,TRUE
1386,provision,fueling,70,TRUE
1387,provision,healthcare_delivery,70,TRUE
1388,provision,irrigation,70,TRUE
1389,provision,issue,70,TRUE
1390,issue,stock_issue,70,TRUE
1391,provision,logistics,70,TRUE
1392,provision,purveyance,70,TRUE
1393,provision,stocking,70,TRUE
1394,provision,subvention,70,TRUE
1395,birth_control,coitus_interruptus,71,TRUE
1396,birth_control,contraception,71,TRUE
1397,contraception,oral_contraception,71,TRUE
1398,contraception,surgical_contraception,71,TRUE
1399,surgical_contraception,tubal_ligation,71,TRUE
1400,surgical_contraception,vasectomy,71,TRUE
1401,birth_control,natural_family_planning,71,TRUE
1402,natural_family_planning,basal_body_temperature_method_of_family_planning,71,TRUE
1403,natural_family_planning,ovulation_method_of_family_planning,71,TRUE
1404,natural_family_planning,rhythm_method_of_birth_control,71,TRUE
1405,mathematical_process,arithmetic_operation,72,TRUE
1406,arithmetic_operation,division,72,TRUE
1407,division,long_division,72,TRUE
1408,division,short_division,72,TRUE
1409,arithmetic_operation,multiplication,72,TRUE
1410,arithmetic_operation,subtraction,72,TRUE
1411,arithmetic_operation,summation,72,TRUE
1412,mathematical_process,combination,72,TRUE
1413,mathematical_process,construction,72,TRUE
1414,construction,quadrature,72,TRUE
1415,mathematical_process,differentiation,72,TRUE
1416,mathematical_process,exponentiation,72,TRUE
1417,mathematical_process,integration,72,TRUE
1418,mathematical_process,matrix_operation,72,TRUE
1419,matrix_operation,matrix_addition,72,TRUE
1420,matrix_operation,matrix_inversion,72,TRUE
1421,matrix_operation,matrix_multiplication,72,TRUE
1422,matrix_operation,matrix_transposition,72,TRUE
1423,mathematical_process,maximization,72,TRUE
1424,mathematical_process,permutation,72,TRUE
1425,mathematical_process,relaxation,72,TRUE
1426,look,dekko,73,TRUE
1427,look,evil_eye,73,TRUE
1428,look,glance,73,TRUE
1429,glance,eye-beaming,73,TRUE
1430,glance,side-glance,73,TRUE
1431,look,lookout,73,TRUE
1432,look,observation,73,TRUE
1433,observation,monitoring,73,TRUE
1434,observation,sighting,73,TRUE
1435,sighting,landfall,73,TRUE
1436,observation,stargazing,73,TRUE
1437,look,peek,73,TRUE
1438,look,scrutiny,73,TRUE
1439,look,sightseeing,73,TRUE
1440,look,squint,73,TRUE
1441,look,stare,73,TRUE
1442,stare,contemplation,73,TRUE
1443,stare,gape,73,TRUE
1444,stare,gaze,73,TRUE
1445,stare,glare,73,TRUE
1446,look,view,73,TRUE
1447,view,eyeful,73,TRUE
1448,education,coeducation,74,TRUE
1449,education,continuing_education,74,TRUE
1450,education,course,74,TRUE
1451,course,adult_education,74,TRUE
1452,course,art_class,74,TRUE
1453,art_class,life_class,74,TRUE
1454,course,childbirth-preparation_class,74,TRUE
1455,course,correspondence_course,74,TRUE
1456,course,course_of_lectures,74,TRUE
1457,course,directed_study,74,TRUE
1458,course,elective_course,74,TRUE
1459,course,extension_course,74,TRUE
1460,course,home_study,74,TRUE
1461,course,industrial_arts,74,TRUE
1462,course,orientation_course,74,TRUE
1463,course,propaedeutic,74,TRUE
1464,course,refresher_course,74,TRUE
1465,course,required_course,74,TRUE
1466,course,seminar,74,TRUE
1467,course,shop_class,74,TRUE
1468,course,workshop,74,TRUE
1469,education,elementary_education,74,TRUE
1470,education,extension,74,TRUE
1471,education,extracurricular_activity,74,TRUE
1472,extracurricular_activity,athletics,74,TRUE
1473,extracurricular_activity,dramatics,74,TRUE
1474,education,higher_education,74,TRUE
1475,education,secondary_education,74,TRUE
1476,education,team_teaching,74,TRUE
1477,education,work-study_program,74,TRUE
1478,imaging,magnetic_resonance_imaging,75,TRUE
1479,magnetic_resonance_imaging,functional_magnetic_resonance_imaging,75,TRUE
1480,functional_magnetic_resonance_imaging,blood-oxygenation_level_dependent_functional_magnetic_resonance_imaging,75,TRUE
1481,imaging,positron_emission_tomography,75,TRUE
1482,imaging,radioscopy,75,TRUE
1483,radioscopy,fluoroscopy,75,TRUE
1484,imaging,sonography,75,TRUE
1485,sonography,A-scan_ultrasonography,75,TRUE
1486,sonography,B-scan_ultrasonography,75,TRUE
1487,imaging,X-raying,75,TRUE
1488,X-raying,computerized_tomography,75,TRUE
1489,radiography,roentgenography,76,TRUE
1490,roentgenography,angiography,76,TRUE
1491,angiography,lymphangiography,76,TRUE
1492,roentgenography,arthrography,76,TRUE
1493,arthrography,arteriography,76,TRUE
1494,arthrography,venography,76,TRUE
1495,roentgenography,cholangiography,76,TRUE
1496,roentgenography,encephalography,76,TRUE
1497,roentgenography,myelography,76,TRUE
1498,roentgenography,pyelography,76,TRUE
1499,pyelography,intravenous_pyelography,76,TRUE
1500,radiography,xeroradiography,76,TRUE
1501,cultivation,aquaculture,77,TRUE
1502,cultivation,beekeeping,77,TRUE
1503,cultivation,culture,77,TRUE
1504,culture,cranberry_culture,77,TRUE
1505,culture,monoculture,77,TRUE
1506,culture,tillage,77,TRUE
1507,culture,viticulture,77,TRUE
1508,cultivation,farming,77,TRUE
1509,farming,animal_husbandry,77,TRUE
1510,farming,arboriculture,77,TRUE
1511,farming,dairying,77,TRUE
1512,farming,gardening,77,TRUE
1513,gardening,flower_gardening,77,TRUE
1514,gardening,landscaping,77,TRUE
1515,gardening,market_gardening,77,TRUE
1516,farming,hydroponics,77,TRUE
1517,hydroponics,drip_culture,77,TRUE
1518,farming,mixed_farming,77,TRUE
1519,farming,planting,77,TRUE
1520,planting,insemination,77,TRUE
1521,farming,ranching,77,TRUE
1522,ranching,roundup,77,TRUE
1523,farming,strip_cropping,77,TRUE
1524,farming,subsistence_farming,77,TRUE
1525,farming,truck_farming,77,TRUE
1526,cultivation,tilling,77,TRUE
1527,tilling,plowing,77,TRUE
1528,aggression,meat_grinder,78,TRUE
1529,aggression,plundering,78,TRUE
1530,plundering,banditry,78,TRUE
1531,plundering,depredation,78,TRUE
1532,plundering,looting,78,TRUE
1533,plundering,rape,78,TRUE
1534,plundering,ravaging,78,TRUE
1535,plundering,sack,78,TRUE
1536,plundering,spoil,78,TRUE
1537,aggression,violence,78,TRUE
1538,violence,domestic_violence,78,TRUE
1539,violence,riot,78,TRUE
1540,riot,race_riot,78,TRUE
1541,violence,road_rage,78,TRUE
1542,electronic_warfare,electromagnetic_intrusion,79,TRUE
1543,electronic_warfare,electronic_counter-countermeasures,79,TRUE
1544,electronic_warfare,electronic_countermeasures,79,TRUE
1545,electronic_countermeasures,electronic_deception,79,TRUE
1546,electronic_deception,imitative_electronic_deception,79,TRUE
1547,electronic_deception,manipulative_electronic_deception,79,TRUE
1548,electronic_deception,simulative_electronic_deception,79,TRUE
1549,electronic_countermeasures,jamming,79,TRUE
1550,jamming,barrage_jamming,79,TRUE
1551,jamming,spot_jamming,79,TRUE
1552,electronic_warfare,electronic_warfare-support_measures,79,TRUE
1553,calibration,adjustment,80,TRUE
1554,adjustment,alignment,80,TRUE
1555,alignment,camber,80,TRUE
1556,alignment,toe-in,80,TRUE
1557,adjustment,collimation,80,TRUE
1558,adjustment,synchronization,80,TRUE
1559,adjustment,temperament,80,TRUE
1560,temperament,equal_temperament,80,TRUE
1561,adjustment,tune-up,80,TRUE
1562,adjustment,voicing,80,TRUE
1563,calibration,tuning,80,TRUE
1564,collection,agglomeration,81,TRUE
1565,collection,bottle_collection,81,TRUE
1566,collection,collation,81,TRUE
1567,collection,compilation,81,TRUE
1568,collection,conchology,81,TRUE
1569,collection,gather,81,TRUE
1570,gather,centralization,81,TRUE
1571,gather,harvest,81,TRUE
1572,harvest,haying,81,TRUE
1573,collection,numismatics,81,TRUE
1574,collection,philately,81,TRUE
1575,philately,aerophilately,81,TRUE
1576,collection,pickup,81,TRUE
1577,pickup,garbage_collection,81,TRUE
1578,collection,tax_collection,81,TRUE
1579,meal,banquet,82,TRUE
1580,meal,bite,82,TRUE
1581,bite,coffee_break,82,TRUE
1582,bite,nosh,82,TRUE
1583,bite,refreshment,82,TRUE
1584,meal,breakfast,82,TRUE
1585,breakfast,continental_breakfast,82,TRUE
1586,breakfast,power_breakfast,82,TRUE
1587,meal,brunch,82,TRUE
1588,meal,buffet,82,TRUE
1589,buffet,smorgasbord,82,TRUE
1590,meal,dinner,82,TRUE
1591,dinner,high_tea,82,TRUE
1592,meal,lunch,82,TRUE
1593,lunch,business_lunch,82,TRUE
1594,meal,mess,82,TRUE
1595,meal,nosh-up,82,TRUE
1596,meal,picnic,82,TRUE
1597,picnic,cookout,82,TRUE
1598,cookout,barbecue,82,TRUE
1599,cookout,burgoo,82,TRUE
1600,cookout,clambake,82,TRUE
1601,cookout,fish_fry,82,TRUE
1602,cookout,wiener_roast,82,TRUE
1603,meal,ploughman's_lunch,82,TRUE
1604,meal,potluck,82,TRUE
1605,meal,refection,82,TRUE
1606,meal,square_meal,82,TRUE
1607,meal,supper,82,TRUE
1608,supper,Seder,82,TRUE
1609,Seder,Last_Supper,82,TRUE
1610,meal,tea,82,TRUE
1611,sacrament,anointing_of_the_sick,83,TRUE
1612,sacrament,baptism,83,TRUE
1613,baptism,affusion,83,TRUE
1614,baptism,aspersion,83,TRUE
1615,baptism,christening,83,TRUE
1616,baptism,immersion,83,TRUE
1617,immersion,trine_immersion,83,TRUE
1618,sacrament,confirmation,83,TRUE
1619,sacrament,Holy_Eucharist,83,TRUE
1620,sacrament,holy_order,83,TRUE
1621,sacrament,matrimony,83,TRUE
1622,sacrament,penance,83,TRUE
1623,penance,confession,83,TRUE
1624,confession,shrift,83,TRUE
1625,sharing,generosity,84,TRUE
1626,sharing,giving,84,TRUE
1627,giving,accordance,84,TRUE
1628,giving,alms-giving,84,TRUE
1629,giving,bestowal,84,TRUE
1630,giving,charity,84,TRUE
1631,charity,handout,84,TRUE
1632,charity,zakat,84,TRUE
1633,giving,contribution,84,TRUE
1634,contribution,alms,84,TRUE
1635,contribution,subscription,84,TRUE
1636,giving,endowment,84,TRUE
1637,giving,oblation,84,TRUE
1638,time_off,compensatory_time,85,TRUE
1639,time_off,day_off,85,TRUE
1640,time_off,leave,85,TRUE
1641,leave,compassionate_leave,85,TRUE
1642,leave,furlough,85,TRUE
1643,leave,pass,85,TRUE
1644,leave,sabbatical,85,TRUE
1645,sabbatical,sabbatical_year,85,TRUE
1646,leave,shore_leave,85,TRUE
1647,leave,sick_leave,85,TRUE
1648,leave,terminal_leave,85,TRUE
1649,time_off,leisure,85,TRUE
1650,leisure,free_time,85,TRUE
1651,leisure,playtime,85,TRUE
1652,leisure,vacation,85,TRUE
1653,vacation,field_day,85,TRUE
1654,vacation,half-term,85,TRUE
1655,vacation,honeymoon,85,TRUE
1656,vacation,paid_vacation,85,TRUE
1657,vacation,vac,85,TRUE
1658,time_off,spare_time,85,TRUE
1659,self-denial,abstinence,86,TRUE
1660,abstinence,chastity,86,TRUE
1661,abstinence,fast,86,TRUE
1662,fast,diet,86,TRUE
1663,fast,hunger_strike,86,TRUE
1664,fast,Ramadan,86,TRUE
1665,abstinence,inhibition,86,TRUE
1666,abstinence,sawm,86,TRUE
1667,abstinence,sobriety,86,TRUE
1668,abstinence,teetotaling,86,TRUE
1669,self-denial,asceticism,86,TRUE
1670,self-denial,mortification,86,TRUE
1671,social_welfare,dole,87,TRUE
1672,social_welfare,relief,87,TRUE
1673,social_welfare,social_insurance,87,TRUE
1674,social_insurance,disability_insurance,87,TRUE
1675,social_insurance,health_care,87,TRUE
1676,health_care,Medicaid,87,TRUE
1677,health_care,Medicare,87,TRUE
1678,health_care,primary_health_care,87,TRUE
1679,social_insurance,national_insurance,87,TRUE
1680,social_insurance,Social_Security,87,TRUE
1681,Social_Security,old-age_insurance,87,TRUE
1682,Social_Security,survivors_insurance,87,TRUE
1683,social_insurance,supplementary_benefit,87,TRUE
1684,social_insurance,unemployment_compensation,87,TRUE
1685,finance,banking,88,TRUE
1686,banking,home_banking,88,TRUE
1687,finance,corporate_finance,88,TRUE
1688,finance,financing,88,TRUE
1689,finance,flotation,88,TRUE
1690,finance,high_finance,88,TRUE
1691,finance,investing,88,TRUE
1692,investing,arbitrage,88,TRUE
1693,arbitrage,risk_arbitrage,88,TRUE
1694,investing,foreign_direct_investment,88,TRUE
1695,investing,leverage,88,TRUE
1696,commercial_enterprise,cooperative,89,TRUE
1697,commercial_enterprise,industry,89,TRUE
1698,industry,aluminum_business,89,TRUE
1699,industry,apparel_industry,89,TRUE
1700,industry,automobile_industry,89,TRUE
1701,industry,aviation,89,TRUE
1702,industry,banking_industry,89,TRUE
1703,banking_industry,Farm_Credit_System,89,TRUE
1704,banking_industry,hawala,89,TRUE
1705,industry,chemical_industry,89,TRUE
1706,industry,coal_industry,89,TRUE
1707,industry,computer_industry,89,TRUE
1708,industry,construction_industry,89,TRUE
1709,industry,electronics_industry,89,TRUE
1710,industry,entertainment_industry,89,TRUE
1711,industry,film_industry,89,TRUE
1712,film_industry,Bollywood,89,TRUE
1713,film_industry,filmdom,89,TRUE
1714,film_industry,Hollywood,89,TRUE
1715,industry,growth_industry,89,TRUE
1716,industry,lighting_industry,89,TRUE
1717,industry,market,89,TRUE
1718,market,bear_market,89,TRUE
1719,market,bull_market,89,TRUE
1720,market,money_market,89,TRUE
1721,market,the_City,89,TRUE
1722,market,Wall_Street,89,TRUE
1723,industry,munitions_industry,89,TRUE
1724,industry,oil_industry,89,TRUE
1725,industry,plastics_industry,89,TRUE
1726,industry,service_industry,89,TRUE
1727,service_industry,management_consulting,89,TRUE
1728,industry,shipbuilding_industry,89,TRUE
1729,industry,shoe_industry,89,TRUE
1730,industry,sign_industry,89,TRUE
1731,industry,steel_industry,89,TRUE
1732,industry,sunrise_industry,89,TRUE
1733,industry,tobacco_industry,89,TRUE
1734,industry,toy_industry,89,TRUE
1735,industry,trucking_industry,89,TRUE
1736,restraint,bridle,90,TRUE
1737,restraint,collar,90,TRUE
1738,restraint,confinement,90,TRUE
1739,confinement,commitment,90,TRUE
1740,confinement,house_arrest,90,TRUE
1741,confinement,imprisonment,90,TRUE
1742,imprisonment,custody,90,TRUE
1743,imprisonment,false_imprisonment,90,TRUE
1744,imprisonment,lockdown,90,TRUE
1745,restraint,containment,90,TRUE
1746,containment,ring_containment,90,TRUE
1747,restraint,damper,90,TRUE
1748,restraint,immobilization,90,TRUE
1749,restraint,restraint_of_trade,90,TRUE
1750,restraint,restriction,90,TRUE
1751,restriction,circumscription,90,TRUE
1752,restriction,classification,90,TRUE
1753,restriction,constraint,90,TRUE
1754,constraint,swaddling_clothes,90,TRUE
1755,restriction,stipulation,90,TRUE
1756,restraint,suppression,90,TRUE
1757,corporal_punishment,beating,91,TRUE
1758,beating,flagellation,91,TRUE
1759,beating,whipping,91,TRUE
1760,whipping,horsewhipping,91,TRUE
1761,whipping,self-flagellation,91,TRUE
1762,corporal_punishment,electric_shock,91,TRUE
1763,corporal_punishment,execution,91,TRUE
1764,execution,burning,91,TRUE
1765,burning,auto-da-fe,91,TRUE
1766,execution,crucifixion,91,TRUE
1767,execution,decapitation,91,TRUE
1768,execution,electrocution,91,TRUE
1769,execution,hanging,91,TRUE
1770,corporal_punishment,gauntlet,91,TRUE
1771,corporal_punishment,kick_in_the_butt,91,TRUE
1772,corporal_punishment,stoning,91,TRUE
1773,behavior,aggression,92,TRUE
1774,aggression,aggravation,92,TRUE
1775,aggravation,aggro,92,TRUE
1776,aggravation,last_straw,92,TRUE
1777,aggravation,twit,92,TRUE
1778,aggression,bitchery,92,TRUE
1779,aggression,bullying,92,TRUE
1780,bullying,terrorization,92,TRUE
1781,aggression,raising_hell,92,TRUE
1782,aggression,self-assertion,92,TRUE
1783,behavior,bohemianism,92,TRUE
1784,behavior,dirty_pool,92,TRUE
1785,behavior,dirty_tricks,92,TRUE
1786,behavior,discourtesy,92,TRUE
1787,discourtesy,derision,92,TRUE
1788,derision,mock,92,TRUE
1789,discourtesy,indelicacy,92,TRUE
1790,discourtesy,insolence,92,TRUE
1791,discourtesy,insult,92,TRUE
1792,insult,indignity,92,TRUE
1793,insult,scandalization,92,TRUE
1794,discourtesy,presumption,92,TRUE
1795,discourtesy,rebuff,92,TRUE
1796,rebuff,silent_treatment,92,TRUE
1797,rebuff,snub,92,TRUE
1798,behavior,easiness,92,TRUE
1799,behavior,the_way_of_the_world,92,TRUE
1800,direct_action,civil_disobedience,93,TRUE
1801,civil_disobedience,protest_march,93,TRUE
1802,protest_march,peace_march,93,TRUE
1803,civil_disobedience,sit-in,93,TRUE
1804,direct_action,job_action,93,TRUE
1805,job_action,go-slow,93,TRUE
1806,job_action,strike,93,TRUE
1807,strike,sit-down,93,TRUE
1808,strike,sympathy_strike,93,TRUE
1809,strike,walkout,93,TRUE
1810,strike,wildcat_strike,93,TRUE
1811,job_action,work_to_rule,93,TRUE
1812,direct_action,passive_resistance,93,TRUE
1813,passive_resistance,hunger_strike,93,TRUE
1814,passive_resistance,Satyagraha,93,TRUE
1815,direct_action,recusancy,93,TRUE
1816,decision_making,choice,94,TRUE
1817,choice,favorite,94,TRUE
1818,choice,pleasure,94,TRUE
1819,choice,way,94,TRUE
1820,decision_making,cull,94,TRUE
1821,decision_making,determination,94,TRUE
1822,decision_making,eclecticism,94,TRUE
1823,decision_making,groupthink,94,TRUE
1824,decision_making,judgment,94,TRUE
1825,judgment,prejudgment,94,TRUE
1826,decision_making,option,94,TRUE
1827,option,default_option,94,TRUE
1828,option,Hobson's_choice,94,TRUE
1829,option,impossibility,94,TRUE
1830,impossibility,impossible,94,TRUE
1831,option,obverse,94,TRUE
1832,option,possibility,94,TRUE
1833,possibility,possible,94,TRUE
1834,option,preference,94,TRUE
1835,preference,wish,94,TRUE
1836,option,soft_option,94,TRUE
1837,decision_making,reversal,94,TRUE
1838,reversal,reconsideration,94,TRUE
1839,decision_making,settlement,94,TRUE
1840,decision_making,umpirage,94,TRUE
1841,criticism,attack,95,TRUE
1842,attack,aspersion,95,TRUE
1843,criticism,brickbat,95,TRUE
1844,criticism,faultfinding,95,TRUE
1845,criticism,fire,95,TRUE
1846,criticism,potshot,95,TRUE
1847,criticism,rebuke,95,TRUE
1848,rebuke,admonition,95,TRUE
1849,rebuke,berating,95,TRUE
1850,rebuke,castigation,95,TRUE
1851,rebuke,chiding,95,TRUE
1852,chiding,wig,95,TRUE
1853,rebuke,correction,95,TRUE
1854,rebuke,lecture,95,TRUE
1855,lecture,curtain_lecture,95,TRUE
1856,lecture,sermon,95,TRUE
1857,rebuke,reproach,95,TRUE
1858,reproach,blame,95,TRUE
1859,reproach,self-reproach,95,TRUE
1860,rebuke,riot_act,95,TRUE
1861,rebuke,what_for,95,TRUE
1862,criticism,slating,95,TRUE
1863,criticism,static,95,TRUE
1864,criticism,stricture,95,TRUE
1865,criticism,thrust,95,TRUE
1866,cyprinid,carp,96,TRUE
1867,carp,domestic_carp,96,TRUE
1868,domestic_carp,leather_carp,96,TRUE
1869,domestic_carp,mirror_carp,96,TRUE
1870,cyprinid,chub,96,TRUE
1871,cyprinid,crucian_carp,96,TRUE
1872,cyprinid,dace,96,TRUE
1873,cyprinid,goldfish,96,TRUE
1874,goldfish,silverfish,96,TRUE
1875,cyprinid,gudgeon,96,TRUE
1876,cyprinid,minnow,96,TRUE
1877,cyprinid,roach,96,TRUE
1878,cyprinid,rudd,96,TRUE
1879,cyprinid,shiner,96,TRUE
1880,shiner,common_shiner,96,TRUE
1881,shiner,emerald_shiner,96,TRUE
1882,shiner,golden_shiner,96,TRUE
1883,cyprinid,tench,96,TRUE
1884,skeletal_structure,appendicular_skeleton,97,TRUE
1885,skeletal_structure,arch,97,TRUE
1886,arch,hemal_arch,97,TRUE
1887,arch,instep,97,TRUE
1888,instep,sunken_arch,97,TRUE
1889,arch,metatarsal_arch,97,TRUE
1890,arch,neural_arch,97,TRUE
1891,arch,shoulder_girdle,97,TRUE
1892,skeletal_structure,axial_skeleton,97,TRUE
1893,skeletal_structure,column,97,TRUE
1894,skeletal_structure,girdle,97,TRUE
1895,girdle,pectoral_girdle,97,TRUE
1896,girdle,pelvis,97,TRUE
1897,skeletal_structure,heel,97,TRUE
1898,skeletal_structure,metacarpus,97,TRUE
1899,skeletal_structure,metatarsus,97,TRUE
1900,skeletal_structure,rib_cage,97,TRUE
1901,skeletal_structure,spinal_column,97,TRUE
1902,spinal_column,chine,97,TRUE
1903,spinal_column,notochord,97,TRUE
1904,notochord,urochord,97,TRUE
1905,skeletal_structure,tarsus,97,TRUE
1906,warbler,gnatcatcher,98,TRUE
1907,warbler,greater_whitethroat,98,TRUE
1908,warbler,kinglet,98,TRUE
1909,kinglet,gold-crowned_kinglet,98,TRUE
1910,kinglet,goldcrest,98,TRUE
1911,kinglet,ruby-crowned_kinglet,98,TRUE
1912,warbler,lesser_whitethroat,98,TRUE
1913,warbler,New_World_warbler,98,TRUE
1914,New_World_warbler,Audubon's_warbler,98,TRUE
1915,New_World_warbler,Blackburn,98,TRUE
1916,New_World_warbler,blackpoll,98,TRUE
1917,New_World_warbler,Cape_May_warbler,98,TRUE
1918,New_World_warbler,flycatching_warbler,98,TRUE
1919,flycatching_warbler,American_redstart,98,TRUE
1920,New_World_warbler,myrtle_warbler,98,TRUE
1921,New_World_warbler,New_World_chat,98,TRUE
1922,New_World_chat,yellow-breasted_chat,98,TRUE
1923,New_World_warbler,ovenbird,98,TRUE
1924,New_World_warbler,parula_warbler,98,TRUE
1925,New_World_warbler,water_thrush,98,TRUE
1926,New_World_warbler,Wilson's_warbler,98,TRUE
1927,New_World_warbler,yellow_warbler,98,TRUE
1928,New_World_warbler,yellowthroat,98,TRUE
1929,yellowthroat,common_yellowthroat,98,TRUE
1930,warbler,Old_World_warbler,98,TRUE
1931,Old_World_warbler,blackcap,98,TRUE
1932,Old_World_warbler,sedge_warbler,98,TRUE
1933,Old_World_warbler,tailorbird,98,TRUE
1934,Old_World_warbler,wood_warbler,98,TRUE
1935,Old_World_warbler,wren_warbler,98,TRUE
1936,New_World_oriole,bobolink,99,TRUE
1937,New_World_oriole,cacique,99,TRUE
1938,New_World_oriole,meadowlark,99,TRUE
1939,meadowlark,eastern_meadowlark,99,TRUE
1940,meadowlark,western_meadowlark,99,TRUE
1941,New_World_oriole,New_World_blackbird,99,TRUE
1942,New_World_blackbird,cowbird,99,TRUE
1943,New_World_blackbird,grackle,99,TRUE
1944,grackle,purple_grackle,99,TRUE
1945,New_World_blackbird,red-winged_blackbird,99,TRUE
1946,New_World_blackbird,rusty_blackbird,99,TRUE
1947,New_World_oriole,northern_oriole,99,TRUE
1948,northern_oriole,Baltimore_oriole,99,TRUE
1949,northern_oriole,Bullock's_oriole,99,TRUE
1950,New_World_oriole,orchard_oriole,99,TRUE
1951,corvine_bird,chough,100,TRUE
1952,corvine_bird,crow,100,TRUE
1953,crow,American_crow,100,TRUE
1954,corvine_bird,jackdaw,100,TRUE
1955,corvine_bird,jay,100,TRUE
1956,jay,Canada_jay,100,TRUE
1957,Canada_jay,Rocky_Mountain_jay,100,TRUE
1958,jay,New_World_jay,100,TRUE
1959,New_World_jay,blue_jay,100,TRUE
1960,jay,Old_World_jay,100,TRUE
1961,Old_World_jay,common_European_jay,100,TRUE
1962,corvine_bird,magpie,100,TRUE
1963,magpie,American_magpie,100,TRUE
1964,magpie,European_magpie,100,TRUE
1965,corvine_bird,nutcracker,100,TRUE
1966,nutcracker,Clark's_nutcracker,100,TRUE
1967,nutcracker,common_nutcracker,100,TRUE
1968,corvine_bird,raven,100,TRUE
1969,corvine_bird,rook,100,TRUE
1970,turtle,box_turtle,101,TRUE
1971,box_turtle,Western_box_turtle,101,TRUE
1972,turtle,cooter,101,TRUE
1973,turtle,mud_turtle,101,TRUE
1974,mud_turtle,musk_turtle,101,TRUE
1975,turtle,painted_turtle,101,TRUE
1976,turtle,red-bellied_terrapin,101,TRUE
1977,turtle,sea_turtle,101,TRUE
1978,sea_turtle,green_turtle,101,TRUE
1979,sea_turtle,hawksbill_turtle,101,TRUE
1980,sea_turtle,leatherback_turtle,101,TRUE
1981,sea_turtle,loggerhead,101,TRUE
1982,sea_turtle,ridley,101,TRUE
1983,ridley,Atlantic_ridley,101,TRUE
1984,ridley,Pacific_ridley,101,TRUE
1985,turtle,slider,101,TRUE
1986,turtle,snapping_turtle,101,TRUE
1987,snapping_turtle,alligator_snapping_turtle,101,TRUE
1988,snapping_turtle,common_snapping_turtle,101,TRUE
1989,turtle,soft-shelled_turtle,101,TRUE
1990,soft-shelled_turtle,smooth_softshell,101,TRUE
1991,soft-shelled_turtle,spiny_softshell,101,TRUE
1992,turtle,terrapin,101,TRUE
1993,terrapin,diamondback_terrapin,101,TRUE
1994,turtle,tortoise,101,TRUE
1995,tortoise,desert_tortoise,101,TRUE
1996,tortoise,European_tortoise,101,TRUE
1997,tortoise,giant_tortoise,101,TRUE
1998,tortoise,gopher_tortoise,101,TRUE
1999,tortoise,Texas_tortoise,101,TRUE
2000,iguanid,American_chameleon,102,TRUE
2001,iguanid,basilisk,102,TRUE
2002,iguanid,chuckwalla,102,TRUE
2003,iguanid,collared_lizard,102,TRUE
2004,iguanid,common_iguana,102,TRUE
2005,iguanid,desert_iguana,102,TRUE
2006,iguanid,earless_lizard,102,TRUE
2007,iguanid,fringe-toed_lizard,102,TRUE
2008,iguanid,horned_lizard,102,TRUE
2009,horned_lizard,Texas_horned_lizard,102,TRUE
2010,iguanid,leopard_lizard,102,TRUE
2011,iguanid,marine_iguana,102,TRUE
2012,iguanid,side-blotched_lizard,102,TRUE
2013,iguanid,spiny_lizard,102,TRUE
2014,spiny_lizard,fence_lizard,102,TRUE
2015,fence_lizard,eastern_fence_lizard,102,TRUE
2016,fence_lizard,western_fence_lizard,102,TRUE
2017,spiny_lizard,sagebrush_lizard,102,TRUE
2018,iguanid,tree_lizard,102,TRUE
2019,iguanid,zebra-tailed_lizard,102,TRUE
2020,ornithischian,armored_dinosaur,103,TRUE
2021,armored_dinosaur,ankylosaur,103,TRUE
2022,ankylosaur,Edmontonia,103,TRUE
2023,armored_dinosaur,stegosaur,103,TRUE
2024,ornithischian,bone-headed_dinosaur,103,TRUE
2025,bone-headed_dinosaur,pachycephalosaur,103,TRUE
2026,ornithischian,ceratopsian,103,TRUE
2027,ceratopsian,protoceratops,103,TRUE
2028,ceratopsian,psittacosaur,103,TRUE
2029,ceratopsian,styracosaur,103,TRUE
2030,ceratopsian,triceratops,103,TRUE
2031,ornithischian,hadrosaur,103,TRUE
2032,hadrosaur,anatotitan,103,TRUE
2033,hadrosaur,corythosaur,103,TRUE
2034,hadrosaur,edmontosaurus,103,TRUE
2035,hadrosaur,trachodon,103,TRUE
2036,ornithischian,ornithopod,103,TRUE
2037,ornithischian,pisanosaur,103,TRUE
2038,ornithischian,staurikosaur,103,TRUE
2039,saurischian,sauropod,104,TRUE
2040,sauropod,apatosaur,104,TRUE
2041,sauropod,barosaur,104,TRUE
2042,saurischian,theropod,104,TRUE
2043,theropod,allosaur,104,TRUE
2044,theropod,carnosaur,104,TRUE
2045,theropod,ceratosaur,104,TRUE
2046,ceratosaur,coelophysis,104,TRUE
2047,theropod,compsognathus,104,TRUE
2048,theropod,eoraptor,104,TRUE
2049,theropod,herrerasaur,104,TRUE
2050,theropod,maniraptor,104,TRUE
2051,maniraptor,deinonychus,104,TRUE
2052,maniraptor,dromaeosaur,104,TRUE
2053,maniraptor,Mononychus_olecranus,104,TRUE
2054,maniraptor,oviraptorid,104,TRUE
2055,maniraptor,utahraptor,104,TRUE
2056,maniraptor,velociraptor,104,TRUE
2057,theropod,megalosaur,104,TRUE
2058,theropod,ornithomimid,104,TRUE
2059,ornithomimid,deinocheirus,104,TRUE
